,t,I,dI,a,da,y,dy
60,3.0,0.03491211,0.001,-0.03612834,0.0031415926535897933,-0.0004536753074499,3.945e-05
61,3.05,0.03570557,0.001,-0.05301442,0.0031415926535897933,-0.000665719302154,3.945e-05
62,3.1,0.03611755,0.001,-0.06990049,0.0031415926535897933,-0.0008777631712847,3.945e-05
63,3.15,0.03657532,0.001,-0.07500558,0.0031415926535897933,-0.0009418694456198,3.945e-05
64,3.2,0.03697205,0.001,-0.07539828,0.0031415926535897933,-0.0009468007071512,3.945e-05
65,3.25,0.03701782,0.001,-0.07304208,0.0031415926535897933,-0.0009172131379628,3.945e-05
66,3.3,0.0353241,0.001,-0.0628319,0.0031415926535897933,-0.0007890005892927,3.945e-05
67,3.35,0.03788757,0.001,-0.05969031,0.0031415926535897933,-0.0007495506226147,3.945e-05
68,3.4,0.03819275,0.001,-0.05969031,0.0031415926535897933,-0.0007495506226147,3.945e-05
69,3.45,0.03625488,0.001,-0.05969031,0.0031415926535897933,-0.0007495506226147,3.945e-05
70,3.5,0.03787231,0.001,-0.05969031,0.0031415926535897933,-0.0007495506226147,3.945e-05
71,3.55,0.03793335,0.001,-0.06911509,0.0031415926535897933,-0.0008679006482219,3.945e-05
72,3.6,0.03787231,0.001,-0.07539828,0.0031415926535897933,-0.0009468007071512,3.945e-05
73,3.65,0.03819275,0.001,-0.11152662,0.0031415926535897933,-0.0014004760146012,3.945e-05
74,3.7,0.03765869,0.001,-0.16650454,0.0031415926535897933,-0.0020908516244123,3.945e-05
75,3.75,0.03727722,0.001,-0.1884957,0.0031415926535897933,-0.0023670017678781,3.945e-05
76,3.8,0.03691101,0.001,-0.19634969,0.0031415926535897933,-0.002465626872933,3.945e-05
77,3.85,0.03681946,0.001,-0.21127226,0.0031415926535897933,-0.0026530144344067,3.945e-05
78,3.9,0.03681946,0.001,-0.21834085,0.0031415926535897933,-0.0027417770163988,3.945e-05
79,3.95,0.03668213,0.001,-0.23129993,0.0031415926535897933,-0.0029045083957888,3.945e-05
80,4.0,0.03633118,0.001,-0.23404883,0.0031415926535897933,-0.0029390272265086,3.945e-05
81,4.05,0.03610229,0.001,-0.23051453,0.0031415926535897933,-0.0028946458727259,3.945e-05
82,4.1,0.03578186,0.001,-0.21755545,0.0031415926535897933,-0.002731914493336,3.945e-05
