,t,I,dI,a,da,y,dy
0,0.0,0.01127625,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
1,0.05,0.01081848,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
2,0.1,0.01052856,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
3,0.15,0.01011658,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
4,0.2,0.00958252,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
5,0.25,0.00933838,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
6,0.3,0.00900269,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
7,0.35,0.00810242,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
8,0.4,0.00784302,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
9,0.45,0.00765991,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
10,0.5,0.0075531,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
11,0.55,0.00779724,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
12,0.6,0.00793457,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
13,0.65,0.00775146,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
14,0.7,0.00773621,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
15,0.75,0.00769043,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
16,0.8,0.00758362,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
17,0.85,0.00785828,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
18,0.9,0.00802612,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
19,0.95,0.00776672,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
20,1.0,0.00772095,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
21,1.05,0.00769043,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
22,1.1,0.00752258,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
23,1.15,0.00776672,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
24,1.2,0.00804138,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
25,1.25,0.0080719,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
26,1.3,0.00802612,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
27,1.35,0.00798035,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
28,1.4,0.00775146,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
29,1.45,0.00782776,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
30,1.5,0.0080719,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
31,1.55,0.00814819,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
32,1.6,0.0080719,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
33,1.65,0.00802612,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
34,1.7,0.00787354,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
35,1.75,0.00787354,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
36,1.8,0.00816345,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
37,1.85,0.00849915,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
38,1.9,0.00840759,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
39,1.95,0.00836182,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
40,2.0,0.00828552,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
41,2.05,0.00822449,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
42,2.1,0.00843811,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
43,2.15,0.00900269,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
44,2.2,0.00897217,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
45,2.25,0.00883484,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
46,2.3,0.00872803,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
47,2.35,0.00865173,0.001,-0.00353429,0.0031415926535897933,-4.43812282094181e-05,3.945e-05
48,2.4,0.00888062,0.001,-0.02356196,0.0031415926535897933,-0.0002958751895914,3.945e-05
49,2.45,0.00964355,0.001,-0.04044804,0.0031415926535897933,-0.0005079191842954,3.945e-05
50,2.5,0.00971985,0.001,-0.04398233,0.0031415926535897933,-0.0005523004125048,3.945e-05
