,t,I,dI,a,da,y,dy
0,0.0,0.04136658,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
1,0.05,0.04170227,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
2,0.1,0.04202271,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
3,0.15,0.04225159,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
4,0.2,0.04206848,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
5,0.25,0.0423584,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
6,0.3,0.04267883,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
7,0.35,0.04272461,0.001,-0.0011781,0.0031415926535897933,-1.4793784594222734e-05,3.945e-05
8,0.4,0.04273987,0.001,-0.0015708,0.0031415926535897933,-1.972504612563031e-05,3.945e-05
9,0.45,0.04255676,0.001,-0.0015708,0.0031415926535897933,-1.972504612563031e-05,3.945e-05
10,0.5,0.04258728,0.001,-0.0015708,0.0031415926535897933,-1.972504612563031e-05,3.945e-05
11,0.55,0.04269409,0.001,-0.0015708,0.0031415926535897933,-1.972504612563031e-05,3.945e-05
12,0.6,0.04296875,0.001,-0.00628319,0.0031415926535897933,-7.890005892927115e-05,3.945e-05
13,0.65,0.04299927,0.001,-0.01963497,0.0031415926535897933,-0.0002465626998506,3.945e-05
14,0.7,0.0428772,0.001,-0.02670356,0.0031415926535897933,-0.0003353252818427,3.945e-05
15,0.75,0.0426178,0.001,-0.02905975,0.0031415926535897933,-0.0003649127254579,3.945e-05
16,0.8,0.04284668,0.001,-0.03298675,0.0031415926535897933,-0.0004142253407719,3.945e-05
17,0.85,0.04278564,0.001,-0.03887724,0.0031415926535897933,-0.0004881941381698,3.945e-05
18,0.9,0.04289246,0.001,-0.04869472,0.0031415926535897933,-0.0006114754253085,3.945e-05
19,0.95,0.04295349,0.001,-0.0644027,0.0031415926535897933,-0.0008087256354183,3.945e-05
20,1.0,0.0431366,0.001,-0.08639386,0.0031415926535897933,-0.0010848757788841,3.945e-05
21,1.05,0.04394531,0.001,-0.11113392,0.0031415926535897933,-0.0013955447530698,3.945e-05
22,1.1,0.04394531,0.001,-0.1272346,0.0031415926535897933,-0.001597726224711,3.945e-05
23,1.15,0.04421997,0.001,-0.13626668,0.0031415926535897933,-0.0017111449887869,3.945e-05
24,1.2,0.04406738,0.001,-0.13823018,0.0031415926535897933,-0.0017358012964439,3.945e-05
25,1.25,0.04437256,0.001,-0.13665938,0.0031415926535897933,-0.0017160762503183,3.945e-05
26,1.3,0.04399109,0.001,-0.13665938,0.0031415926535897933,-0.0017160762503183,3.945e-05
