,t,I,dI,a,da,y,dy
113,5.65,0.04754639,0.001,-0.48930342,0.0031415926535897933,-0.0061443420734203,3.945e-05
114,5.7,0.04734802,0.001,-0.53171495,0.0031415926535897933,-0.0066769174397996,3.945e-05
115,5.75,0.04748535,0.001,-0.56234551,0.0031415926535897933,-0.0070615553369563,3.945e-05
116,5.8,0.04756165,0.001,-0.58119507,0.0031415926535897933,-0.0072982553881709,3.945e-05
117,5.85,0.04742432,0.001,-0.59768845,0.0031415926535897933,-0.0075053681213435,3.945e-05
118,5.9,0.04762268,0.001,-0.61653802,0.0031415926535897933,-0.0077420682981313,3.945e-05
119,5.95,0.04724121,0.001,-0.6259628,0.0031415926535897933,-0.0078604183237386,3.945e-05
120,6.0,0.04721069,0.001,-0.6267482,0.0031415926535897933,-0.0078702808468014,3.945e-05
121,6.05,0.0471344,0.001,-0.6267482,0.0031415926535897933,-0.0078702808468014,3.945e-05
122,6.1,0.0473175,0.001,-0.6267482,0.0031415926535897933,-0.0078702808468014,3.945e-05
123,6.15,0.04728699,0.001,-0.6267482,0.0031415926535897933,-0.0078702808468014,3.945e-05
124,6.2,0.04702759,0.001,-0.6267482,0.0031415926535897933,-0.0078702808468014,3.945e-05
125,6.25,0.04719543,0.001,-0.61221833,0.0031415926535897933,-0.0076878245468591,3.945e-05
126,6.3,0.04701233,0.001,-0.60475704,0.0031415926535897933,-0.0075941307033356,3.945e-05
127,6.35,0.04747009,0.001,-0.59847385,0.0031415926535897933,-0.0075152306444063,3.945e-05
128,6.4,0.04737854,0.001,-0.59847385,0.0031415926535897933,-0.0075152306444063,3.945e-05
129,6.45,0.0471344,0.001,-0.59847385,0.0031415926535897933,-0.0075152306444063,3.945e-05
130,6.5,0.04740906,0.001,-0.60004464,0.0031415926535897933,-0.0075349555649587,3.945e-05
131,6.55,0.04734802,0.001,-0.60514974,0.0031415926535897933,-0.007599061964867,3.945e-05
132,6.6,0.04721069,0.001,-0.61732342,0.0031415926535897933,-0.0077519308211942,3.945e-05
133,6.65,0.0473175,0.001,-0.6263555,0.0031415926535897933,-0.00786534958527,3.945e-05
134,6.7,0.04707336,0.001,-0.64638317,0.0031415926535897933,-0.0081168435466521,3.945e-05
135,6.75,0.04728699,0.001,-0.68172612,0.0031415926535897933,-0.0085606564566125,3.945e-05
136,6.8,0.04699707,0.001,-0.72727924,0.0031415926535897933,-0.0091326817896698,3.945e-05
137,6.85,0.04714966,0.001,-0.77283237,0.0031415926535897933,-0.0097047072483003,3.945e-05
138,6.9,0.04695129,0.001,-0.82545409,0.0031415926535897933,-0.0103654952889229,3.945e-05
139,6.95,0.04728699,0.001,-0.86629482,0.0031415926535897933,-0.0108783456091766,3.945e-05
140,7.0,0.04707336,0.001,-0.90006697,0.0031415926535897933,-0.0113024334730114,3.945e-05
141,7.05,0.04724121,0.001,-0.92873402,0.0031415926535897933,-0.0116624149369379,3.945e-05
142,7.1,0.04725647,0.001,-0.94719089,0.0031415926535897933,-0.0118941838521943,3.945e-05
143,7.15,0.04721069,0.001,-0.95033249,0.0031415926535897933,-0.0119336339444455,3.945e-05
144,7.2,0.04716492,0.001,-0.9424785,0.0031415926535897933,-0.0118350088393906,3.945e-05
145,7.25,0.04716492,0.001,-0.93619531,0.0031415926535897933,-0.0117561087804614,3.945e-05
146,7.3,0.0471344,0.001,-0.93619531,0.0031415926535897933,-0.0117561087804614,3.945e-05
147,7.35,0.04722595,0.001,-0.93619531,0.0031415926535897933,-0.0117561087804614,3.945e-05
148,7.4,0.04734802,0.001,-0.93619531,0.0031415926535897933,-0.0117561087804614,3.945e-05
149,7.45,0.0473938,0.001,-0.93109022,0.0031415926535897933,-0.0116920025061263,3.945e-05
150,7.5,0.04707336,0.001,-0.92991212,0.0031415926535897933,-0.0116772087215321,3.945e-05
151,7.55,0.04733276,0.001,-0.92991212,0.0031415926535897933,-0.0116772087215321,3.945e-05
152,7.6,0.04711914,0.001,-0.92991212,0.0031415926535897933,-0.0116772087215321,3.945e-05
153,7.65,0.04692078,0.001,-0.93266102,0.0031415926535897933,-0.0117117275522519,3.945e-05
154,7.7,0.04707336,0.001,-0.93698071,0.0031415926535897933,-0.0117659713035242,3.945e-05
155,7.75,0.04730225,0.001,-0.9424785,0.0031415926535897933,-0.0118350088393906,3.945e-05
156,7.8,0.04707336,0.001,-0.95818647,0.0031415926535897933,-0.0120322589239272,3.945e-05
157,7.85,0.04721069,0.001,-1.0033469,0.0031415926535897933,-0.0125993531210263,3.945e-05
158,7.9,0.04742432,0.001,-1.06107371,0.0031415926535897933,-0.013324247435984,3.945e-05
159,7.95,0.04747009,0.001,-1.11055383,0.0031415926535897933,-0.0139455853843553,3.945e-05
160,8.0,0.04747009,0.001,-1.14982377,0.0031415926535897933,-0.0144387107840566,3.945e-05
161,8.05,0.04740906,0.001,-1.18281052,0.0031415926535897933,-0.0148529361248286,3.945e-05
162,8.1,0.04748535,0.001,-1.21815346,0.0031415926535897933,-0.0152967489092157,3.945e-05
163,8.15,0.0473938,0.001,-1.26998978,0.0031415926535897933,-0.0159476744267755,3.945e-05
164,8.2,0.04733276,0.001,-1.31318671,0.0031415926535897933,-0.0164901123162176,3.945e-05
165,8.25,0.04756165,0.001,-1.34381726,0.0031415926535897933,-0.0168747500878012,3.945e-05
166,8.3,0.04772949,0.001,-1.35559824,0.0031415926535897933,-0.0170226876825969,3.945e-05
167,8.35,0.04740906,0.001,-1.35559824,0.0031415926535897933,-0.0170226876825969,3.945e-05
168,8.4,0.04699707,0.001,-1.34617346,0.0031415926535897933,-0.0169043376569896,3.945e-05
169,8.45,0.04733276,0.001,-1.33517787,0.0031415926535897933,-0.0167662624596834,3.945e-05
170,8.5,0.04714966,0.001,-1.33517787,0.0031415926535897933,-0.0167662624596834,3.945e-05
171,8.55,0.04670715,0.001,-1.33517787,0.0031415926535897933,-0.0167662624596834,3.945e-05
172,8.6,0.04675293,0.001,-1.33517787,0.0031415926535897933,-0.0167662624596834,3.945e-05
173,8.65,0.04637146,0.001,-1.32496769,0.0031415926535897933,-0.0166380499110133,3.945e-05
174,8.7,0.04670715,0.001,-1.32339689,0.0031415926535897933,-0.0166183248648877,3.945e-05
175,8.75,0.04655457,0.001,-1.32653849,0.0031415926535897933,-0.016657774957139,3.945e-05
176,8.8,0.04629517,0.001,-1.33517788,0.0031415926535897933,-0.0167662625852567,3.945e-05
177,8.85,0.04676819,0.001,-1.35049315,0.0031415926535897933,-0.0169585814082618,3.945e-05
178,8.9,0.04678345,0.001,-1.3830872,0.0031415926535897933,-0.0173678754875024,3.945e-05
179,8.95,0.04685974,0.001,-1.41921554,0.0031415926535897933,-0.0178215507949524,3.945e-05
180,9.0,0.04675293,0.001,-1.48126204,0.0031415926535897933,-0.0186006888611823,3.945e-05
181,9.05,0.04753113,0.001,-1.54134505,0.0031415926535897933,-0.0193551707453284,3.945e-05
182,9.1,0.04824829,0.001,-1.58650547,0.0031415926535897933,-0.0199222648168543,3.945e-05
183,9.15,0.04859924,0.001,-1.62341922,0.0031415926535897933,-0.0203858027729404,3.945e-05
184,9.2,0.0476532,0.001,-1.66190376,0.0031415926535897933,-0.0208690656495788,3.945e-05
185,9.25,0.04743958,0.001,-1.70274449,0.0031415926535897933,-0.0213819159698324,3.945e-05
186,9.3,0.04734802,0.001,-1.74044363,0.0031415926535897933,-0.0218553163234081,3.945e-05
187,9.35,0.04768372,0.001,-1.77578657,0.0031415926535897933,-0.0222991291077952,3.945e-05
188,9.4,0.0483551,0.001,-1.79542154,0.0031415926535897933,-0.0225456918076459,3.945e-05
189,9.45,0.04840088,0.001,-1.79699234,0.0031415926535897933,-0.0225654168537715,3.945e-05
190,9.5,0.04852295,0.001,-1.79463614,0.0031415926535897933,-0.0225358292845831,3.945e-05
191,9.55,0.04849243,0.001,-1.77343038,0.0031415926535897933,-0.02226954166418,3.945e-05
192,9.6,0.04847717,0.001,-1.76714719,0.0031415926535897933,-0.0221906416052508,3.945e-05
193,9.65,0.04862976,0.001,-1.76714719,0.0031415926535897933,-0.0221906416052508,3.945e-05
194,9.7,0.04866028,0.001,-1.76714719,0.0031415926535897933,-0.0221906416052508,3.945e-05
195,9.75,0.04833984,0.001,-1.76361289,0.0031415926535897933,-0.0221462602514681,3.945e-05
196,9.8,0.04870605,0.001,-1.75301001,0.0031415926535897933,-0.0220131164412666,3.945e-05
197,9.85,0.04872131,0.001,-1.75497351,0.0031415926535897933,-0.0220377727489236,3.945e-05
198,9.9,0.04875183,0.001,-1.75615161,0.0031415926535897933,-0.0220525665335179,3.945e-05
199,9.95,0.04885864,0.001,-1.760864,0.0031415926535897933,-0.0221117415463215,3.945e-05
200,10.0,0.04798889,0.001,-1.77814277,0.0031415926535897933,-0.0223287166769837,3.945e-05
201,10.05,0.04823303,0.001,-1.79070915,0.0031415926535897933,-0.0224865167948422,3.945e-05
202,10.1,0.04873657,0.001,-1.81819811,0.0031415926535897933,-0.0228317045997478,3.945e-05
203,10.15,0.04914856,0.001,-1.85746804,0.0031415926535897933,-0.0233248298738758,3.945e-05
204,10.2,0.04830933,0.001,-1.90694817,0.0031415926535897933,-0.0239461679478204,3.945e-05
205,10.25,0.0483551,0.001,-1.96742387,0.0031415926535897933,-0.0247055809679246,3.945e-05
206,10.3,0.04884338,0.001,-2.03182657,0.0031415926535897933,-0.025514306603343,3.945e-05
207,10.35,0.04928589,0.001,-2.07737969,0.0031415926535897933,-0.0260863319364003,3.945e-05
208,10.4,0.04884338,0.001,-2.12214742,0.0031415926535897933,-0.026648494871968,3.945e-05
209,10.45,0.04808044,0.001,-2.17359104,0.0031415926535897933,-0.0272944891279964,3.945e-05
210,10.5,0.04776001,0.001,-2.22739086,0.0031415926535897933,-0.0279700709532132,3.945e-05
211,10.55,0.04797363,0.001,-2.25409441,0.0031415926535897933,-0.0283053961094827,3.945e-05
212,10.6,0.04759216,0.001,-2.25723601,0.0031415926535897933,-0.0283448462017339,3.945e-05
213,10.65,0.04750061,0.001,-2.25566521,0.0031415926535897933,-0.0283251211556083,3.945e-05
214,10.7,0.0475769,0.001,-2.24859662,0.0031415926535897933,-0.0282363585736162,3.945e-05
215,10.75,0.04808044,0.001,-2.23092515,0.0031415926535897933,-0.0280144521814226,3.945e-05
216,10.8,0.04841614,0.001,-2.22739086,0.0031415926535897933,-0.0279700709532132,3.945e-05
217,10.85,0.04832458,0.001,-2.22739086,0.0031415926535897933,-0.0279700709532132,3.945e-05
218,10.9,0.04818726,0.001,-2.22739086,0.0031415926535897933,-0.0279700709532132,3.945e-05
219,10.95,0.048172,0.001,-2.22739086,0.0031415926535897933,-0.0279700709532132,3.945e-05
220,11.0,0.04824829,0.001,-2.22739086,0.0031415926535897933,-0.0279700709532132,3.945e-05
221,11.05,0.04804993,0.001,-2.22817625,0.0031415926535897933,-0.0279799333507028,3.945e-05
222,11.1,0.04801941,0.001,-2.23131785,0.0031415926535897933,-0.028019383442954,3.945e-05
223,11.15,0.04823303,0.001,-2.23210325,0.0031415926535897933,-0.0280292459660168,3.945e-05
224,11.2,0.0473938,0.001,-2.24152803,0.0031415926535897933,-0.0281475959916241,3.945e-05
225,11.25,0.04734802,0.001,-2.25684331,0.0031415926535897933,-0.0283399149402025,3.945e-05
226,11.3,0.04779053,0.001,-2.28393957,0.0031415926535897933,-0.0286801714835766,3.945e-05
227,11.35,0.0479126,0.001,-2.30514533,0.0031415926535897933,-0.0289464591039796,3.945e-05
228,11.4,0.04798889,0.001,-2.33577588,0.0031415926535897933,-0.0293310968755632,3.945e-05
