,t,I,dI,a,da,y,dy
0,0.0,0.02603149,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
1,0.05,0.02632141,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
2,0.1,0.02670288,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
3,0.15,0.02679443,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
4,0.2,0.02697754,0.001,0.0,0.0031415926535897933,0.0,3.945e-05
5,0.25,0.0269928,0.001,-0.00589049,0.0031415926535897933,-7.396879739786357e-05,3.945e-05
6,0.3,0.02740479,0.001,-0.01570798,0.0031415926535897933,-0.0001972502101098,3.945e-05
7,0.35,0.0271759,0.001,-0.01845687,0.0031415926535897933,-0.0002317689152564,3.945e-05
8,0.4,0.02732849,0.001,-0.02199117,0.0031415926535897933,-0.000276150269039,3.945e-05
9,0.45,0.02766418,0.001,-0.02945245,0.0031415926535897933,-0.0003698439869893,3.945e-05
10,0.5,0.02784729,0.001,-0.04162613,0.0031415926535897933,-0.0005227128433164,3.945e-05
11,0.55,0.02781677,0.001,-0.05497791,0.0031415926535897933,-0.0006903754842378,3.945e-05
12,0.6,0.02746582,0.001,-0.07382748,0.0031415926535897933,-0.0009270756610256,3.945e-05
13,0.65,0.02760315,0.001,-0.09738944,0.0031415926535897933,-0.001222950850617,3.945e-05
14,0.7,0.0276947,0.001,-0.1233076,0.0031415926535897933,-0.0015484136093969,3.945e-05
15,0.75,0.02786255,0.001,-0.13155429,0.0031415926535897933,-0.0016519699759832,3.945e-05
16,0.8,0.02772522,0.001,-0.13665938,0.0031415926535897933,-0.0017160762503183,3.945e-05
17,0.85,0.0275116,0.001,-0.15825785,0.0031415926535897933,-0.001987295257826,3.945e-05
18,0.9,0.02726746,0.001,-0.18221251,0.0031415926535897933,-0.0022881017089488,3.945e-05
19,0.95,0.02690125,0.001,-0.20970147,0.0031415926535897933,-0.0026332895138543,3.945e-05
20,1.0,0.02680969,0.001,-0.23090723,0.0031415926535897933,-0.0028995771342574,3.945e-05
21,1.05,0.02641296,0.001,-0.26350128,0.0031415926535897933,-0.0033088712134979,3.945e-05
22,1.1,0.02632141,0.001,-0.28117275,0.0031415926535897933,-0.0035307776056915,3.945e-05
23,1.15,0.02635193,0.001,-0.29530993,0.0031415926535897933,-0.0037083027696757,3.945e-05
24,1.2,0.02597046,0.001,-0.32358428,0.0031415926535897933,-0.0040633529720708,3.945e-05
25,1.25,0.02581787,0.001,-0.36324692,0.0031415926535897933,-0.0045614096333035,3.945e-05
26,1.3,0.02545166,0.001,-0.38563079,0.0031415926535897933,-0.0048424911638739,3.945e-05
27,1.35,0.02546692,0.001,-0.38916508,0.0031415926535897933,-0.0048868723920834,3.945e-05
28,1.4,0.02542114,0.001,-0.38798698,0.0031415926535897933,-0.0048720786074891,3.945e-05
29,1.45,0.02542114,0.001,-0.3785622,0.0031415926535897933,-0.0047537285818818,3.945e-05
30,1.5,0.02516174,0.001,-0.35500023,0.0031415926535897933,-0.0044578532667171,3.945e-05
31,1.55,0.02522278,0.001,-0.35500023,0.0031415926535897933,-0.0044578532667171,3.945e-05
32,1.6,0.0254364,0.001,-0.35500023,0.0031415926535897933,-0.0044578532667171,3.945e-05
33,1.65,0.02540588,0.001,-0.35500023,0.0031415926535897933,-0.0044578532667171,3.945e-05
34,1.7,0.02522278,0.001,-0.35500023,0.0031415926535897933,-0.0044578532667171,3.945e-05
35,1.75,0.02526855,0.001,-0.35500023,0.0031415926535897933,-0.0044578532667171,3.945e-05
36,1.8,0.02557373,0.001,-0.35500023,0.0031415926535897933,-0.0044578532667171,3.945e-05
37,1.85,0.02545166,0.001,-0.35774913,0.0031415926535897933,-0.004492372097437,3.945e-05
38,1.9,0.02554321,0.001,-0.36128342,0.0031415926535897933,-0.0045367533256464,3.945e-05
