,t,I,dI,a,da,y,dy
136,6.8,0.04249573,0.001,-1.60535505,0.0031415926535897933,-0.0201589651192154,3.945e-05
137,6.85,0.04322815,0.001,-1.57708069,0.0031415926535897933,-0.019803914791247,3.945e-05
138,6.9,0.04335022,0.001,-1.57708069,0.0031415926535897933,-0.019803914791247,3.945e-05
139,6.95,0.04327393,0.001,-1.57708069,0.0031415926535897933,-0.019803914791247,3.945e-05
140,7.0,0.04325867,0.001,-1.57708069,0.0031415926535897933,-0.019803914791247,3.945e-05
141,7.05,0.04318237,0.001,-1.57708069,0.0031415926535897933,-0.019803914791247,3.945e-05
142,7.1,0.04307556,0.001,-1.57708069,0.0031415926535897933,-0.019803914791247,3.945e-05
143,7.15,0.04277039,0.001,-1.57708069,0.0031415926535897933,-0.019803914791247,3.945e-05
144,7.2,0.04283142,0.001,-1.57708069,0.0031415926535897933,-0.019803914791247,3.945e-05
145,7.25,0.04249573,0.001,-1.57708069,0.0031415926535897933,-0.019803914791247,3.945e-05
146,7.3,0.04234314,0.001,-1.57708069,0.0031415926535897933,-0.019803914791247,3.945e-05
147,7.35,0.04225159,0.001,-1.57708069,0.0031415926535897933,-0.019803914791247,3.945e-05
148,7.4,0.04199219,0.001,-1.58179308,0.0031415926535897933,-0.0198630898040506,3.945e-05
149,7.45,0.0415802,0.001,-1.59750106,0.0031415926535897933,-0.0200603400141605,3.945e-05
150,7.5,0.04122925,0.001,-1.62656081,0.0031415926535897933,-0.0204252527396184,3.945e-05
151,7.55,0.04164124,0.001,-1.66033296,0.0031415926535897933,-0.0208493406034532,3.945e-05
152,7.6,0.04234314,0.001,-1.70745688,0.0031415926535897933,-0.0214410909826361,3.945e-05
153,7.65,0.04267883,0.001,-1.74751222,0.0031415926535897933,-0.0219440789054001,3.945e-05
154,7.7,0.04197693,0.001,-1.78756756,0.0031415926535897933,-0.0224470668281642,3.945e-05
155,7.75,0.04136658,0.001,-1.82762289,0.0031415926535897933,-0.022950054625355,3.945e-05
156,7.8,0.04145813,0.001,-1.86296584,0.0031415926535897933,-0.0233938675353155,3.945e-05
157,7.85,0.04216003,0.001,-1.90655547,0.0031415926535897933,-0.023941236686289,3.945e-05
158,7.9,0.04290771,0.001,-1.95328669,0.0031415926535897933,-0.0245280558039405,3.945e-05
