Time (s)	Light Intensity (% of scale max)	Position (m)
11.45	0.0	-0.1026
11.5	0.0	-0.1026
11.55	0.0	-0.1024
11.6	0.0	-0.102
11.65	0.0	-0.102
11.7	0.0	-0.102
11.75	0.0	-0.102
11.8	0.0	-0.102
11.85	0.0	-0.102
11.9	0.0	-0.102
11.95	0.0	-0.102
12.0	0.0	-0.1021
12.05	0.0	-0.1021
12.1	0.0	-0.1022
12.15	0.0	-0.1023
12.2	0.0	-0.1024
12.25	0.0	-0.1025
12.3	0.0	-0.1027
12.35	0.0	-0.1029
12.4	0.0	-0.1034
12.45	0.0	-0.1041
12.5	0.1	-0.1049
12.55	0.1	-0.1056
12.6	0.1	-0.1064
12.65	0.1	-0.107
12.7	0.1	-0.1076
12.75	0.1	-0.1083
12.8	0.1	-0.109
12.85	0.1	-0.1099
12.9	0.1	-0.1105
12.95	0.0	-0.1109
13.0	0.0	-0.1113
13.05	0.0	-0.1116
13.1	0.0	-0.112
13.15	0.0	-0.1124
13.2	0.0	-0.1127
13.25	0.0	-0.1128
13.3	0.0	-0.1128
13.35	0.0	-0.1128
13.4	0.0	-0.1127
13.45	0.0	-0.1124
13.5	0.0	-0.1123
13.55	0.0	-0.1123
13.6	0.0	-0.1123
13.65	0.0	-0.1123
13.7	0.0	-0.1123
13.75	0.0	-0.1123
13.8	0.0	-0.1123
13.85	0.0	-0.1123
13.9	0.0	-0.1123
13.95	0.0	-0.1124
14.0	0.0	-0.1124
14.05	0.0	-0.1125
14.1	0.0	-0.1127
14.15	0.0	-0.113
14.2	0.0	-0.1133
14.25	0.0	-0.1137
14.3	0.0	-0.1142
14.35	0.0	-0.1145
14.4	0.0	-0.1149
14.45	0.0	-0.1152
14.5	0.0	-0.1156
14.55	0.0	-0.116
14.6	0.0	-0.1165
14.65	0.0	-0.117
14.7	0.0	-0.1174
14.75	0.0	-0.1176
14.8	0.0	-0.1176
14.85	0.0	-0.1175
14.9	0.1	-0.1171
14.95	0.1	-0.117
15.0	0.1	-0.117
15.05	0.1	-0.117
15.1	0.1	-0.117
15.15	0.1	-0.117
15.2	0.1	-0.117
15.25	0.1	-0.117
15.3	0.1	-0.117
15.35	0.1	-0.1171
15.4	0.1	-0.1174
15.45	0.1	-0.1177
15.5	0.1	-0.1181
15.55	0.1	-0.1187
15.6	0.1	-0.1191
15.65	0.1	-0.1196
15.7	0.1	-0.1201
15.75	0.1	-0.1206
15.8	0.1	-0.121
15.85	0.1	-0.1213
15.9	0.1	-0.1218
15.95	0.1	-0.1222
16.0	0.1	-0.1226
16.05	0.1	-0.123
16.1	0.1	-0.1235
16.15	0.1	-0.124
16.2	0.1	-0.1244
16.25	0.1	-0.1254
16.3	0.1	-0.1257
16.35	0.1	-0.1258
16.4	0.1	-0.1262
16.45	0.1	-0.1266
16.5	0.0	-0.1267
16.55	0.0	-0.1267
16.6	0.0	-0.1268
16.65	0.0	-0.127
16.7	0.0	-0.1275
16.75	0.0	-0.128
16.8	0.0	-0.1281
16.85	0.0	-0.1281
16.9	0.0	-0.128
16.95	0.0	-0.1277
17.0	0.0	-0.1276
17.05	0.0	-0.1276
17.1	0.0	-0.1276
17.15	0.0	-0.1276
17.2	0.0	-0.1276
17.25	0.0	-0.1276
17.3	0.0	-0.1276
17.35	0.0	-0.1276
17.4	0.0	-0.1276
17.45	0.0	-0.1278
17.5	0.0	-0.1281
17.55	0.0	-0.1283
17.6	0.0	-0.1284
17.65	0.0	-0.1288
17.7	0.0	-0.1292
17.75	0.0	-0.1294
17.8	0.0	-0.1299
17.85	0.0	-0.1303
17.9	0.0	-0.1307
17.95	0.0	-0.131
18.0	0.0	-0.1312
18.05	0.0	-0.1312
18.1	0.0	-0.1314
18.15	0.1	-0.1318
18.2	0.1	-0.1322
18.25	0.1	-0.1327
18.3	0.1	-0.1332
18.35	0.1	-0.1338
18.4	0.1	-0.1344
18.45	0.1	-0.1348
18.5	0.1	-0.1352
18.55	0.1	-0.1354
18.6	0.1	-0.1357
18.65	0.1	-0.1358
18.7	0.1	-0.136
18.75	0.1	-0.1365
18.8	0.1	-0.1369
18.85	0.1	-0.1373
18.9	0.1	-0.1378
18.95	0.1	-0.1382
19.0	0.1	-0.1386
19.05	0.1	-0.139
19.1	0.1	-0.1393
19.15	0.1	-0.1396
19.2	0.1	-0.14
19.25	0.1	-0.1403
19.3	0.1	-0.1405
19.35	0.1	-0.1406
19.4	0.1	-0.1406
19.45	0.1	-0.1404
19.5	0.1	-0.1399
19.55	0.1	-0.1399
19.6	0.1	-0.1399
19.65	0.1	-0.1399
19.7	0.1	-0.1399
19.75	0.1	-0.1399
19.8	0.1	-0.1399
19.85	0.1	-0.1399
19.9	0.1	-0.1399
19.95	0.1	-0.1399
20.0	0.1	-0.1399
20.05	0.1	-0.1399
20.1	0.1	-0.1402
20.15	0.1	-0.1405
20.2	0.1	-0.1409
20.25	0.1	-0.1414
20.3	0.1	-0.1418
20.35	0.0	-0.1423
20.4	0.0	-0.1428
20.45	0.0	-0.1434
20.5	0.0	-0.1437
20.55	0.0	-0.1441
20.6	0.0	-0.1444
20.65	0.0	-0.1446
20.7	0.0	-0.1449
20.75	0.0	-0.1453
20.8	0.1	-0.1461
20.85	0.1	-0.1467
20.9	0.1	-0.1472
20.95	0.1	-0.1477
21.0	0.1	-0.148
21.05	0.1	-0.1485
21.1	0.2	-0.149
21.15	0.2	-0.1496
21.2	0.2	-0.15
21.25	0.2	-0.1505
21.3	0.2	-0.151
21.35	0.2	-0.1516
21.4	0.3	-0.1517
21.45	0.3	-0.1516
21.5	0.3	-0.1513
21.55	0.3	-0.1513
21.6	0.3	-0.1513
21.65	0.3	-0.1513
21.7	0.3	-0.1513
21.75	0.3	-0.1513
21.8	0.3	-0.1513
21.85	0.3	-0.1513
21.9	0.3	-0.1513
21.95	0.3	-0.1513
22.0	0.3	-0.1513
22.05	0.3	-0.1513
