t	I	a	y
0.0	0.04012	0.0	0.0
0.05	0.04015	0.0	0.0
0.1	0.04019	0.0	0.0
0.15	0.04024	0.0	0.0
0.2	0.04027	0.0	0.0
0.25	0.04018	0.0	0.0
0.3	0.04037	0.00471	5.9145000796867045e-05
0.35	0.04071	0.01296	0.00016274293212895902
0.4	0.04091	0.01728	0.00021699057617194535
0.45	0.04083	0.01728	0.00021699057617194535
0.5	0.04088	0.01728	0.00021699057617194535
0.55	0.04092	0.01728	0.00021699057617194535
0.6	0.04105	0.01728	0.00021699057617194535
0.65	0.04152	0.01728	0.00021699057617194535
0.7	0.04164	0.01728	0.00021699057617194535
0.75	0.04166	0.01728	0.00021699057617194535
0.8	0.04222	0.01728	0.00021699057617194535
0.85	0.04262	0.01728	0.00021699057617194535
0.9	0.0434	0.01728	0.00021699057617194535
0.95	0.04308	0.01728	0.00021699057617194535
1.0	0.04333	0.01728	0.00021699057617194535
1.05	0.04413	0.01728	0.00021699057617194535
1.1	0.04453	0.01728	0.00021699057617194535
1.15	0.04445	0.01374	0.00017253764563672044
1.2	0.04489	1.7347200000000002e-18	2.1783442841261406e-20
1.25	0.04483	-0.00785	-9.857500132811174e-05
1.3	0.04521	-0.01806	-0.00022678528967970678
1.35	0.04553	-0.03652	-0.0004585935093633937
1.4	0.04655	-0.05812	-0.0007298317295783255
1.45	0.04759	-0.08207	-0.001030579663566641
1.5	0.04836	-0.10446	-0.0013117381705394335
1.55	0.04878	-0.12095	-0.001518808459953518
1.6	0.04974	-0.1398	-0.0017555140363910858
1.65	0.05023	-0.15944	-0.0020021398995865142
1.7	0.04997	-0.18143	-0.002278275476555327
1.75	0.04968	-0.2046	-0.002569228697035881
1.8	0.0493	-0.22619	-0.002840341344000713
1.85	0.04912	-0.25486	-0.0032003598520359946
1.9	0.04921	-0.2796	-0.0035110280727821716
1.95	0.04967	-0.30552	-0.0038365139370400898
2.0	0.04938	-0.34243	-0.004300004803157364
2.05	0.04929	-0.35657	-0.004477565378798064
2.1	0.04897	-0.3495	-0.004388785090977714
2.15	0.0489	-0.3389	-0.004255677445872239
2.2	0.04898	-0.33772	-0.004240859802360497
2.25	0.04898	-0.33772	-0.004240859802360497
2.3	0.049	-0.33772	-0.004240859802360497
2.35	0.04895	-0.33772	-0.004240859802360497
2.4	0.04907	-0.33772	-0.004240859802360497
2.45	0.0491	-0.33772	-0.004240859802360497
2.5	0.04883	-0.33851	-0.004250780089118358
2.55	0.04887	-0.34754	-0.004364172733958211
2.6	0.04791	-0.36757	-0.004615695953907521
2.65	0.04701	-0.3982	-0.005000326818962305
2.7	0.04573	-0.43354	-0.005444102684813957
2.75	0.04486	-0.46653	-0.005858368836892226
2.8	0.04373	-0.48852	-0.006134504413861039
2.85	0.04341	-0.51444	-0.006459990278118956
2.9	0.04324	-0.53878	-0.006765635568861153
2.95	0.04292	-0.56313	-0.007071406432853449
3.0	0.04349	-0.59847	-0.0075151822987051
3.05	0.04398	-0.62793	-0.007885121093498244
3.1	0.04469	-0.65973	-0.008284444028814671
3.15	0.04575	-0.69626	-0.008743163111428164
3.2	0.04759	-0.72885	-0.009152406333502451
3.25	0.04773	-0.73985	-0.009290536908611908
3.3	0.04767	-0.7367	-0.009250981334830564
3.35	0.04744	-0.72767	-0.00913758868999071
3.4	0.04764	-0.72571	-0.009112976332971206
3.45	0.04787	-0.72571	-0.009112976332971206
3.5	0.04778	-0.72571	-0.009112976332971206
3.55	0.04807	-0.72571	-0.009112976332971206
3.6	0.04799	-0.73042	-0.009172121333768074
3.65	0.04793	-0.73749	-0.009260901621588425
3.7	0.04861	-0.76262	-0.009576467199088482
3.75	0.04866	-0.796	-0.009995630707920632
3.8	0.04852	-0.83095	-0.010434509217018401
3.85	0.0484	-0.86747	-0.010893102726381795
3.9	0.04881	-0.91185	-0.011450396810323402
3.95	0.04837	-0.96565	-0.012125980895858741
4.0	0.04491	-1.01945	-0.012801564981394079
4.05	0.04373	-1.06696	-0.013398163492616829
4.1	0.04343	-1.11055	-0.013945537289800573
4.15	0.04332	-1.13058	-0.014197060509749882
4.2	0.04356	-1.13254	-0.014221672866769388
4.25	0.04303	-1.13254	-0.014221672866769388
4.3	0.04332	-1.13176	-0.014211878153261626
4.35	0.04305	-1.12037	-0.01406885022139829
4.4	0.04301	-1.11527	-0.01400480786384754
4.45	0.043	-1.11527	-0.01400480786384754
4.5	0.04312	-1.11527	-0.01400480786384754
4.55	0.04326	-1.11527	-0.01400480786384754
4.6	0.04321	-1.11527	-0.01400480786384754
4.65	0.04315	-1.11919	-0.014054032577886545
4.7	0.04333	-1.14276	-0.014350008728371081
4.75	0.04343	-1.18281	-0.014852929595019599
4.8	0.0442	-1.22679	-0.015405200748957225
4.85	0.0452	-1.27235	-0.01597731247641057
4.9	0.0461	-1.3124	-0.016480233343059092
4.95	0.04776	-1.35481	-0.017012789496731094
5.0	0.05025	-1.40115	-0.0175946959376922
5.05	0.0493	-1.45574	-0.018280200309985402
5.1	0.04816	-1.50168	-0.01885708382094253
5.15	0.04776	-1.51935	-0.019078971753868353
5.2	0.04787	-1.52053	-0.019093789397380097
5.25	0.04764	-1.51621	-0.01903954175333711
5.3	0.04758	-1.50325	-0.01887679882120815
5.35	0.04738	-1.50325	-0.01887679882120815
5.4	0.04738	-1.50325	-0.01887679882120815
5.45	0.04695	-1.50325	-0.01887679882120815
5.5	0.04675	-1.50325	-0.01887679882120815
5.55	0.04666	-1.50325	-0.01887679882120815
5.6	0.04602	-1.50325	-0.01887679882120815
5.65	0.0457	-1.50404	-0.018886719107966014
5.7	0.04482	-1.51032	-0.018965579109028505
5.75	0.04401	-1.53192	-0.019236817329243434
5.8	0.04147	-1.58022	-0.019843336127224043
5.85	0.04028	-1.63284	-0.020504102569247642
5.9	0.03848	-1.68389	-0.02114515401100562
