t	I	a	y
8.2	0.02571106	-1.55508953	-0.019527764647781234
8.25	0.02549744	-1.57786609	-0.019813777314309874
8.3	0.02542114	-1.59435946	-0.02002088992190924
8.35	0.02586365	-1.59907186	-0.02008006506028613
8.4	0.0280304	-1.60378425	-0.02013924007308977
8.45	0.02790833	-1.61006744	-0.02021814013201904
8.5	0.02137756	-1.61477983	-0.020277315144822686
8.55	0.02580261	-1.61477983	-0.020277315144822686
8.6	0.02520752	-1.61006744	-0.02021814013201904
8.65	0.02580261	-1.58650548	-0.01992226494242759
8.7	0.02560425	-1.58650548	-0.01992226494242759
8.75	0.02583313	-1.58650548	-0.01992226494242759
8.8	0.02572632	-1.58650548	-0.01992226494242759
8.85	0.02560425	-1.58650548	-0.01992226494242759
8.9	0.02558899	-1.58650548	-0.01992226494242759
8.95	0.02555847	-1.58650548	-0.01992226494242759
9.0	0.02566528	-1.58650548	-0.01992226494242759
9.05	0.02560425	-1.58650548	-0.01992226494242759
9.1	0.02531433	-1.58729087	-0.01993212733991715
9.15	0.02554321	-1.58925437	-0.01995678364757419
9.2	0.02549744	-1.59121787	-0.019981439955231228
9.25	0.02581787	-1.60024995	-0.020094858719307104
9.3	0.02574158	-1.61006744	-0.02021814013201904
9.35	0.02529907	-1.61870682	-0.02032662763456351
9.4	0.02561951	-1.636771	-0.020553465413861757
9.45	0.02537537	-1.65640596	-0.02080002798813914
9.5	0.0254364	-1.67761173	-0.021066315734115396
9.55	0.02554321	-1.70470799	-0.021406572277489516
9.6	0.02522278	-1.72002326	-0.021598891100494663
9.65	0.02511597	-1.72944805	-0.021717241251675196
9.7	0.02534485	-1.74515602	-0.021914491336211747
9.75	0.02548218	-1.75379541	-0.022022978964329462
9.8	0.02520752	-1.76400559	-0.02215119151299956
9.85	0.02552795	-1.76950338	-0.022220229048866016
9.9	0.02532959	-1.77500118	-0.022289266710305723
9.95	0.02455139	-1.79110185	-0.022491448056373684
10.0	0.02459717	-1.80955872	-0.02272321697163009
10.05	0.02386475	-1.8221251	-0.022881017089488632
10.1	0.02453613	-1.83704768	-0.023068404776535618
10.15	0.02496338	-1.85079215	-0.023240998553415135
10.2	0.02511597	-1.85511185	-0.023295242430260616
10.25	0.02632141	-1.86257314	-0.023388936273784112
10.3	0.02612305	-1.86610743	-0.02343331750199353
10.35	0.02604675	-1.85197025	-0.023255792338009357
10.4	0.02586365	-1.82683749	-0.02294019210229227
10.45	0.02598572	-1.82683749	-0.02294019210229227
10.5	0.02555847	-1.82683749	-0.02294019210229227
10.55	0.02575684	-1.82683749	-0.02294019210229227
10.6	0.02583313	-1.82683749	-0.02294019210229227
10.65	0.02597046	-1.82683749	-0.02294019210229227
10.7	0.02587891	-1.82683749	-0.02294019210229227
10.75	0.02578735	-1.82683749	-0.02294019210229227
10.8	0.02554321	-1.82840829	-0.022959917148417903
10.85	0.02571106	-1.83115719	-0.022994435979137758
10.9	0.02565002	-1.83704768	-0.023068404776535618
10.95	0.02558899	-1.84293817	-0.023142373573933485
11.0	0.02566528	-1.85039946	-0.023236067417456978
11.05	0.02586365	-1.85707534	-0.023319898612344406
11.1	0.02584839	-1.86610743	-0.02343331750199353
11.15	0.0255127	-1.87749571	-0.02357632383525785
11.2	0.02568054	-1.89595258	-0.023808092750514258
11.25	0.02545166	-1.91676565	-0.024069449234959107
11.3	0.02571106	-1.93600792	-0.024311080673278328
11.35	0.02565002	-1.97056546	-0.024745030934602695
11.4	0.02557373	-1.98705884	-0.02495214366777531
11.45	0.02589417	-1.98784424	-0.02496200619083813
11.5	0.02574158	-1.99255663	-0.025021181203641767
11.55	0.02598572	-1.99726902	-0.02508035621644541
11.6	0.02580261	-2.00905	-0.025228293811241132
11.65	0.0266571	-2.02397258	-0.025415681498288125
11.7	0.02493286	-2.02868497	-0.025474856511091763
11.75	0.02410889	-2.03457546	-0.02554882530848963
11.8	0.02227783	-2.04831994	-0.02572141921094239
11.85	0.02600098	-2.06284982	-0.02590387563645797
11.9	0.02890015	-2.06952571	-0.025987706956918655
11.95	0.02548218	-2.0726673	-0.02602715692359666
12.0	0.02174377	-2.0734527	-0.026037019446659475
12.05	0.02679443	-2.07306	-0.026032088185128067
12.1	0.02658081	-2.06167172	-0.02588908185186375
12.15	0.02616882	-2.03379006	-0.02553896278542681
12.2	0.02600098	-2.02789957	-0.025464993988028952
12.25	0.02615356	-2.02789957	-0.025464993988028952
12.3	0.02603149	-2.02789957	-0.025464993988028952
12.35	0.02586365	-2.02789957	-0.025464993988028952
12.4	0.02580261	-2.02789957	-0.025464993988028952
12.45	0.02583313	-2.02986307	-0.02548965029568599
12.5	0.02575684	-2.03104117	-0.025504444080280207
12.55	0.02566528	-2.03693166	-0.025578412877678074
12.6	0.02590942	-2.04989074	-0.025741144257068024
12.65	0.02606201	-2.05735203	-0.025834838100591517
12.7	0.02568054	-2.08130669	-0.02613564455171438
12.75	0.02580261	-2.11232994	-0.026525213584829326
12.8	0.02583313	-2.14885098	-0.026983820153810734
12.85	0.02555847	-2.18183773	-0.027398045494582714
12.9	0.02574158	-2.20618509	-0.027703783207236987
12.95	0.02513123	-2.21992957	-0.027876377109689755
13.0	0.02539063	-2.23995724	-0.028127871071071786
13.05	0.02536011	-2.2591995	-0.028369502383817757
13.1	0.02507019	-2.27215858	-0.02853223376320771
13.15	0.02537537	-2.28158337	-0.02865058391438824
13.2	0.02508545	-2.28865196	-0.028739346496380328
13.25	0.02510071	-2.29218625	-0.028783727724589744
13.3	0.02514648	-2.31299932	-0.029045084209034594
13.35	0.02532959	-2.3255657	-0.029202884326893136
13.4	0.02534485	-2.33106349	-0.029271921862759596
13.45	0.02520752	-2.33145619	-0.029276853124291
13.5	0.02497864	-2.33656128	-0.029340959398626052
13.55	0.02520752	-2.34520067	-0.029449447026743767
13.6	0.02470398	-2.35933785	-0.029626972190727942
13.65	0.02513123	-2.36758453	-0.029730528431740996
13.7	0.02555847	-2.38447061	-0.029942572426445026
13.75	0.02619934	-2.40606907	-0.03021379130837944
13.8	0.02629089	-2.42374054	-0.030435697700573028
13.85	0.02609253	-2.44494631	-0.03070198544654929
13.9	0.02532959	-2.4520149	-0.030790748028541377
13.95	0.02568054	-2.4520149	-0.030790748028541377
14.0	0.02537537	-2.4520149	-0.030790748028541377
14.05	0.02522278	-2.44573171	-0.030711847969612106
14.1	0.02561951	-2.42216975	-0.03041597278002065
14.15	0.0256958	-2.41745735	-0.030356797641643757
14.2	0.02589417	-2.41745735	-0.030356797641643757
14.25	0.02600098	-2.41745735	-0.030356797641643757
14.3	0.02642822	-2.41745735	-0.030356797641643757
14.35	0.02580261	-2.41745735	-0.030356797641643757
14.4	0.0262146	-2.41745735	-0.030356797641643757
14.45	0.02589417	-2.41745735	-0.030356797641643757
14.5	0.02590942	-2.41902815	-0.03037652268776939
14.55	0.02601624	-2.42177705	-0.030411041518489244
14.6	0.02583313	-2.42216975	-0.03041597278002065
14.65	0.02581787	-2.42884563	-0.03049980397490808
14.7	0.02583313	-2.43866312	-0.03062308538762002
14.75	0.02557373	-2.453193	-0.030805541813135603
14.8	0.02584839	-2.47557686	-0.03108662321813283
14.85	0.02575684	-2.49796072	-0.031367704623130065
14.9	0.02558899	-2.51877379	-0.031629061107574914
14.95	0.02593994	-2.53840876	-0.03187562380742554
15.0	0.02565002	-2.54626275	-0.03197424891248044
15.05	0.02613831	-2.55765103	-0.03211725524574476
15.1	0.02601624	-2.56668312	-0.032230674135393884
15.15	0.02613831	-2.573359	-0.032314505330281316
15.2	0.0262146	-2.58082029	-0.03240819917380481
15.25	0.02633667	-2.59417207	-0.032575861814726166
15.3	0.02635193	-2.60359686	-0.0326942119659067
15.35	0.02601624	-2.61066545	-0.03278297454789878
15.4	0.0262146	-2.61851943	-0.032881599527380435
15.45	0.02581787	-2.6365836	-0.033108437181105434
15.5	0.02610779	-2.64600839	-0.03322678733228596
15.55	0.02626038	-2.65307698	-0.03331554991427805
15.6	0.0262146	-2.66250176	-0.03343389993988533
15.65	0.02619934	-2.68252943	-0.033685393901267374
15.7	0.02597046	-2.7025571	-0.03393688786264941
15.75	0.02586365	-2.71198188	-0.03405523788825669
15.8	0.02566528	-2.71433808	-0.034084825457445136
15.85	0.02633667	-2.72651176	-0.03423769431377227
15.9	0.02574158	-2.74261244	-0.03443987578541348
15.95	0.02600098	-2.74811023	-0.034508913321279935
16.0	0.02593994	-2.75046642	-0.03453850076489513
16.05	0.02606201	-2.75046642	-0.03453850076489513
16.1	0.02616882	-2.75046642	-0.03453850076489513
16.15	0.02603149	-2.75046642	-0.03453850076489513
16.2	0.02633667	-2.75046642	-0.03453850076489513
