t	I	a	y
0.0	0.04462	0.0	0.0
0.05	0.04453	0.0	0.0
0.1	0.0444	0.0	0.0
0.15	0.04439	0.0	0.0
0.2	0.04453	0.0	0.0
0.25	0.04427	0.0	0.0
0.3	0.04433	0.0	0.0
0.35	0.04417	0.0	0.0
0.4	0.04388	0.0	0.0
0.45	0.04401	0.0	0.0
0.5	0.04387	0.0	0.0
0.55	0.04405	0.0	0.0
0.6	0.04416	0.0	0.0
0.65	0.04401	0.0	0.0
0.7	0.04405	0.0	0.0
0.75	0.04414	0.0	0.0
0.8	0.04385	0.0	0.0
0.85	0.04381	0.0	0.0
0.9	0.04379	0.0	0.0
0.95	0.04396	0.0	0.0
1.0	0.04359	0.0	0.0
1.05	0.04384	0.0	0.0
1.1	0.04373	0.0	0.0
1.15	0.04385	0.0	0.0
1.2	0.04388	0.0	0.0
1.25	0.04382	0.0	0.0
1.3	0.04382	0.0	0.0
1.35	0.04361	0.0	0.0
1.4	0.04341	0.0	0.0
1.45	0.04324	0.0	0.0
1.5	0.04347	0.0	0.0
1.55	0.04326	0.0	0.0
1.6	0.04352	0.0	0.0
1.65	0.04372	0.0	0.0
1.7	0.04364	0.0	0.0
1.75	0.04355	0.0	0.0
1.8	0.04333	0.0	0.0
1.85	0.04332	0.0	0.0
1.9	0.04367	0.0	0.0
1.95	0.04355	0.0	0.0
2.0	0.04381	0.0	0.0
2.05	0.04359	0.0	0.0
2.1	0.04352	0.0	0.0
2.15	0.0435	0.0	0.0
2.2	0.04337	0.0	0.0
2.25	0.04361	0.0	0.0
2.3	0.04366	0.0	0.0
2.35	0.04369	0.0	0.0
2.4	0.04369	0.0	0.0
2.45	0.04344	0.0	0.0
2.5	0.04314	0.0	0.0
2.55	0.04356	0.0	0.0
2.6	0.04372	0.0	0.0
2.65	0.04341	0.0	0.0
2.7	0.04358	0.0	0.0
2.75	0.04353	0.0	0.0
2.8	0.04346	0.0	0.0
2.85	0.04375	0.000392699	4.931248974082567e-06
2.9	0.04362	0.00157	1.971500026562235e-05
2.95	0.04355	0.00157	1.971500026562235e-05
3.0	0.04338	0.00157	1.971500026562235e-05
3.05	0.04359	0.00157	1.971500026562235e-05
3.1	0.04411	0.00157	1.971500026562235e-05
3.15	0.04393	0.00157	1.971500026562235e-05
3.2	0.04395	0.00157	1.971500026562235e-05
3.25	0.04396	0.00157	1.971500026562235e-05
3.3	0.04428	0.00157	1.971500026562235e-05
3.35	0.04434	0.00157	1.971500026562235e-05
3.4	0.0444	0.00157	1.971500026562235e-05
3.45	0.04422	0.00157	1.971500026562235e-05
3.5	0.04399	0.00157	1.971500026562235e-05
3.55	0.04401	0.00157	1.971500026562235e-05
3.6	0.04427	0.00157	1.971500026562235e-05
3.65	0.04413	-3.46945e-17	-4.356701125577291e-19
3.7	0.04404	-0.03142	-0.00039455115181264593
3.75	0.04362	-0.11113	-0.0013954955283558038
3.8	0.04323	-0.19478	-0.0024459157654381667
3.85	0.04291	-0.24347	-0.0030573319201726585
3.9	0.04305	-0.28903	-0.0036294436476260053
3.95	0.04282	-0.33811	-0.004245757159114378
4.0	0.04254	-0.41312	-0.0051876821081107685
