t	I	a	y
0.0	0.03895569	0.0	0.0
0.05	0.03912354	0.0	0.0
0.1	0.03878784	0.0	0.0
0.15	0.03860474	0.0	0.0
0.2	0.03852844	0.0	0.0
0.25	0.03823853	0.0	0.0
0.3	0.03819275	0.0	0.0
0.35	0.0378418	0.0	0.0
0.4	0.03785706	0.0	0.0
0.45	0.03733826	0.0	0.0
0.5	0.03651428	0.0	0.0
0.55	0.03607178	0.0	0.0
0.6	0.03565979	0.0	0.0
0.65	0.03500366	0.0	0.0
0.7	0.034729	0.0	0.0
0.75	0.03395081	0.0	0.0
0.8	0.03317261	0.0	0.0
0.85	0.03370667	0.0	0.0
0.9	0.03372192	0.0	0.0
0.95	0.03274536	0.0	0.0
1.0	0.03251648	0.0	0.0
1.05	0.03016663	0.0	0.0
1.1	0.02958679	0.0	0.0
1.15	0.03076172	0.0	0.0
1.2	0.03349304	0.0	0.0
1.25	0.03430176	0.0	0.0
1.3	0.03393555	0.0	0.0
1.35	0.03198242	0.0	0.0
1.4	0.03164673	0.0	0.0
1.45	0.03096008	0.0	0.0
1.5	0.02854919	0.0	0.0
1.55	0.03100586	0.0	0.0
1.6	0.0328064	-0.0015708	-1.972504612563031e-05
1.65	0.03118896	-0.00314159	-3.944996667801052e-05
1.7	0.03019714	-0.00314159	-3.944996667801052e-05
1.75	0.03010559	-0.00314159	-3.944996667801052e-05
1.8	0.02838135	-0.00314159	-3.944996667801052e-05
1.85	0.02958679	-0.00314159	-3.944996667801052e-05
1.9	0.03239441	-0.00314159	-3.944996667801052e-05
1.95	0.03370667	-0.00314159	-3.944996667801052e-05
2.0	0.03196716	-0.00314159	-3.944996667801052e-05
2.05	0.03149414	-0.00314159	-3.944996667801052e-05
2.1	0.03109741	-0.00314159	-3.944996667801052e-05
2.15	0.02937317	-0.00314159	-3.944996667801052e-05
2.2	0.02998352	-0.00314159	-3.944996667801052e-05
2.25	0.03083801	-0.00314159	-3.944996667801052e-05
2.3	0.03440857	-0.00314159	-3.944996667801052e-05
2.35	0.03378296	-0.00314159	-3.944996667801052e-05
2.4	0.03218079	-0.00314159	-3.944996667801052e-05
2.45	0.03083801	-0.00314159	-3.944996667801052e-05
2.5	0.03022766	-0.00314159	-3.944996667801052e-05
2.55	0.02938843	-0.00314159	-3.944996667801052e-05
2.6	0.03330994	-0.00471239	-5.917501280364084e-05
2.65	0.03482056	-0.00824669	-0.00010355636658630902
2.7	0.03475952	-0.00942478	-0.00011835002560728168
2.75	0.0353241	-0.01178098	-0.00014793759479572713
2.8	0.03421021	-0.02670356	-0.0003353252818427149
2.85	0.03422546	-0.03180865	-0.0003994315561777633
2.9	0.03459167	-0.03298675	-0.00041422534077198604
2.95	0.03482056	-0.03298675	-0.00041422534077198604
3.0	0.03491211	-0.03612834	-0.00045367530744999657
3.05	0.03570557	-0.05301442	-0.0006657193021540222
3.1	0.03611755	-0.06990049	-0.0008777631712847977
3.15	0.03657532	-0.07500558	-0.0009418694456198462
3.2	0.03697205	-0.07539828	-0.0009468007071512537
3.25	0.03701782	-0.07304208	-0.0009172131379628082
3.3	0.0353241	-0.0628319	-0.0007890005892927114
3.35	0.03788757	-0.05969031	-0.000749550622614701
3.4	0.03819275	-0.05969031	-0.000749550622614701
3.45	0.03625488	-0.05969031	-0.000749550622614701
3.5	0.03787231	-0.05969031	-0.000749550622614701
