Time (s)	Light Intensity (% of scale max)	Position (m)
5.68	0.0	-0.0292
5.7	0.0	-0.0298
5.72	0.0	-0.0303
5.75	0.0	-0.0306
5.76	0.0	-0.031
5.8	0.0	-0.0316
5.84	0.0	-0.0322
5.85	0.0	-0.0326
5.88	0.0	-0.0331
5.9	0.0	-0.0335
5.92	0.0	-0.0339
5.95	0.0	-0.0343
5.96	0.0	-0.0352
6.0	0.0	-0.0364
6.04	0.0	-0.0371
6.05	0.0	-0.0371
6.08	0.0	-0.0371
6.1	0.0	-0.0371
6.12	0.0	-0.0368
6.15	0.0	-0.0368
6.16	0.0	-0.0368
6.2	0.0	-0.0368
6.24	0.0	-0.0368
6.25	0.0	-0.0368
6.28	0.0	-0.0368
6.3	0.0	-0.0368
6.32	0.0	-0.0368
6.35	0.0	-0.0368
6.36	0.0	-0.0368
6.4	0.1	-0.0368
6.44	0.1	-0.0368
6.45	0.1	-0.0368
6.48	0.1	-0.0369
6.5	0.1	-0.037
6.52	0.1	-0.0371
6.55	0.1	-0.0371
6.56	0.1	-0.0372
6.6	0.1	-0.038
6.64	0.1	-0.0388
6.65	0.1	-0.039
6.68	0.1	-0.039
6.7	0.1	-0.0393
6.72	0.1	-0.04
6.75	0.1	-0.0409
6.76	0.1	-0.0415
6.8	0.1	-0.0418
6.84	0.1	-0.0423
6.85	0.1	-0.0431
6.88	0.1	-0.0433
6.9	0.1	-0.0433
6.92	0.1	-0.0435
6.95	0.1	-0.0437
6.96	0.1	-0.0442
7.0	0.1	-0.0447
7.04	0.1	-0.0453
7.05	0.1	-0.046
7.08	0.1	-0.0472
7.1	0.1	-0.048
7.12	0.1	-0.048
7.15	0.1	-0.048
7.16	0.1	-0.048
7.2	0.1	-0.048
7.24	0.1	-0.0477
7.25	0.1	-0.0477
7.28	0.1	-0.0477
7.3	0.1	-0.0477
7.32	0.1	-0.0477
7.35	0.1	-0.0477
7.36	0.1	-0.0477
7.4	0.1	-0.0477
7.44	0.1	-0.0477
7.45	0.1	-0.0477
7.48	0.1	-0.0477
7.5	0.1	-0.0477
7.52	0.1	-0.0478
7.55	0.1	-0.0478
7.56	0.0	-0.0478
7.6	0.1	-0.0478
7.64	0.0	-0.0479
7.65	0.0	-0.048
7.68	0.0	-0.048
7.7	0.0	-0.0483
7.72	0.0	-0.0491
7.75	0.0	-0.0494
7.76	0.0	-0.0495
7.8	0.0	-0.0497
7.84	0.0	-0.0506
7.85	0.0	-0.0514
7.88	0.0	-0.0524
7.9	0.0	-0.0532
7.92	0.0	-0.0538
7.95	0.0	-0.0548
7.96	0.0	-0.0556
8.0	0.0	-0.0559
8.04	0.0	-0.056
8.05	0.0	-0.056
8.08	0.0	-0.056
8.1	0.0	-0.056
8.12	0.0	-0.056
8.15	0.0	-0.0562
8.16	0.0	-0.057
8.2	0.0	-0.0574
8.24	0.0	-0.0574
8.25	0.0	-0.0574
8.28	0.0	-0.0574
8.3	0.0	-0.0573
8.32	0.0	-0.0572
8.35	0.0	-0.0572
8.36	0.0	-0.0572
8.4	0.0	-0.0572
8.44	0.0	-0.0572
8.45	0.0	-0.0572
8.48	0.0	-0.0572
8.5	0.1	-0.0572
8.52	0.0	-0.0572
8.55	0.0	-0.0572
8.56	0.0	-0.0572
8.6	0.1	-0.0572
8.64	0.1	-0.0572
8.65	0.1	-0.0573
8.68	0.1	-0.0573
8.7	0.1	-0.0573
8.72	0.1	-0.0574
8.75	0.1	-0.058
8.76	0.1	-0.0594
8.8	0.1	-0.0604
8.84	0.1	-0.0606
8.85	0.1	-0.0606
8.88	0.1	-0.0606
8.9	0.1	-0.0607
8.92	0.1	-0.0611
8.95	0.1	-0.0619
8.96	0.1	-0.0628
9.0	0.1	-0.0631
9.04	0.1	-0.0631
9.05	0.1	-0.0632
9.08	0.1	-0.0636
9.1	0.1	-0.0639
9.12	0.1	-0.064
9.15	0.1	-0.064
9.16	0.1	-0.064
9.2	0.1	-0.064
9.24	0.1	-0.064
9.25	0.1	-0.0643
9.28	0.1	-0.0654
9.3	0.1	-0.0663
9.32	0.1	-0.0665
9.35	0.1	-0.0665
9.36	0.1	-0.0665
9.4	0.1	-0.0665
9.44	0.1	-0.0664
9.45	0.1	-0.0664
9.48	0.1	-0.0663
9.5	0.1	-0.0663
