Time (s)	Light Intensity (% of scale max)	Position (m)
4.7	0.1	-0.0303
4.75	0.1	-0.0303
4.8	0.1	-0.0303
4.85	0.1	-0.0303
4.9	0.1	-0.0303
4.95	0.1	-0.0306
5.0	0.1	-0.0308
5.05	0.1	-0.0317
5.1	0.1	-0.0332
5.15	0.1	-0.0341
5.2	0.0	-0.0353
5.25	0.0	-0.0365
5.3	0.0	-0.0377
5.35	0.0	-0.0387
5.4	0.0	-0.0395
5.45	0.0	-0.0406
5.5	0.0	-0.0413
5.55	0.0	-0.0423
5.6	0.0	-0.0432
5.65	0.0	-0.0439
5.7	0.0	-0.0445
5.75	0.0	-0.0458
5.8	0.0	-0.0472
5.85	0.0	-0.0483
5.9	0.0	-0.0488
5.95	0.0	-0.0491
6.0	0.0	-0.0492
6.05	0.0	-0.0492
6.1	0.0	-0.0489
6.15	0.0	-0.0486
6.2	0.0	-0.0485
6.25	0.0	-0.0485
6.3	0.0	-0.0485
6.35	0.0	-0.0485
6.4	0.0	-0.0485
6.45	0.0	-0.0485
6.5	0.0	-0.0485
6.55	0.0	-0.0485
6.6	0.0	-0.0485
6.65	0.0	-0.0485
6.7	0.0	-0.0486
6.75	0.0	-0.0487
6.8	0.0	-0.0487
6.85	0.0	-0.049
6.9	0.0	-0.0491
6.95	0.0	-0.0493
7.0	0.0	-0.0496
7.05	0.0	-0.05
7.1	0.0	-0.0503
7.15	0.0	-0.0508
7.2	0.0	-0.0515
7.25	0.0	-0.0524
7.3	0.0	-0.0532
7.35	0.0	-0.0543
7.4	0.0	-0.0548
7.45	0.1	-0.056
7.5	0.1	-0.0569
7.55	0.1	-0.0578
7.6	0.1	-0.059
7.65	0.1	-0.0603
7.7	0.1	-0.061
7.75	0.1	-0.0611
7.8	0.1	-0.0611
7.85	0.1	-0.0612
7.9	0.1	-0.0617
7.95	0.1	-0.0621
8.0	0.1	-0.0624
8.05	0.1	-0.0624
8.1	0.1	-0.0624
8.15	0.1	-0.0621
8.2	0.1	-0.062
8.25	0.1	-0.062
8.3	0.1	-0.062
8.35	0.1	-0.062
8.4	0.1	-0.062
8.45	0.1	-0.062
8.5	0.1	-0.062
8.55	0.1	-0.062
8.6	0.1	-0.062
8.65	0.1	-0.062
8.7	0.1	-0.062
8.75	0.1	-0.062
8.8	0.1	-0.062
8.85	0.1	-0.062
8.9	0.1	-0.062
8.95	0.1	-0.0621
9.0	0.1	-0.0623
9.05	0.1	-0.0624
9.1	0.1	-0.0624
9.15	0.1	-0.0624
9.2	0.1	-0.0626
9.25	0.1	-0.0627
9.3	0.1	-0.063
9.35	0.1	-0.0636
9.4	0.1	-0.0642
9.45	0.1	-0.065
9.5	0.1	-0.0658
9.55	0.1	-0.0663
9.6	0.1	-0.0671
9.65	0.0	-0.0678
9.7	0.0	-0.0685
9.75	0.0	-0.069
9.8	0.0	-0.0694
9.85	0.0	-0.0701
9.9	0.0	-0.0708
9.95	0.0	-0.0717
10.0	0.0	-0.0723
10.05	0.0	-0.0727
10.1	0.0	-0.0732
10.15	0.0	-0.0736
10.2	0.0	-0.074
10.25	0.0	-0.0748
10.3	0.0	-0.0754
10.35	0.0	-0.0759
10.4	0.0	-0.0765
10.45	0.0	-0.077
10.5	0.0	-0.0777
10.55	0.0	-0.0785
10.6	0.0	-0.079
10.65	0.0	-0.0796
10.7	0.0	-0.0802
10.75	0.0	-0.0807
10.8	0.0	-0.0809
10.85	0.1	-0.0812
10.9	0.1	-0.0815
10.95	0.1	-0.0817
11.0	0.1	-0.0817
11.05	0.1	-0.0817
11.1	0.1	-0.0817
11.15	0.1	-0.0816
11.2	0.1	-0.0814
11.25	0.1	-0.0813
11.3	0.1	-0.0813
11.35	0.1	-0.0813
11.4	0.1	-0.0813
11.45	0.1	-0.0813
11.5	0.1	-0.0813
11.55	0.1	-0.0813
11.6	0.1	-0.0813
11.65	0.1	-0.0813
11.7	0.1	-0.0813
11.75	0.1	-0.0813
11.8	0.1	-0.0813
11.85	0.1	-0.0813
11.9	0.1	-0.0813
11.95	0.1	-0.0813
12.0	0.1	-0.0813
12.05	0.1	-0.0815
12.1	0.1	-0.0815
12.15	0.1	-0.0815
12.2	0.1	-0.0815
12.25	0.1	-0.0815
12.3	0.1	-0.0817
12.35	0.1	-0.0817
12.4	0.1	-0.0819
12.45	0.1	-0.0823
12.5	0.1	-0.0833
12.55	0.1	-0.0845
12.6	0.1	-0.0855
12.65	0.1	-0.0864
12.7	0.1	-0.0875
12.75	0.1	-0.0887
12.8	0.1	-0.0901
12.85	0.1	-0.0911
12.9	0.1	-0.0919
12.95	0.1	-0.0929
13.0	0.1	-0.094
13.05	0.1	-0.0945
13.1	0.1	-0.0952
13.15	0.1	-0.0959
13.2	0.1	-0.0963
13.25	0.1	-0.0967
13.3	0.1	-0.0973
13.35	0.1	-0.0981
13.4	0.1	-0.0988
13.45	0.0	-0.0994
13.5	0.0	-0.1003
13.55	0.0	-0.1012
13.6	0.0	-0.1018
13.65	0.0	-0.1021
13.7	0.0	-0.1023
13.75	0.0	-0.1024
13.8	0.0	-0.1029
13.85	0.0	-0.1033
13.9	0.0	-0.1034
13.95	0.0	-0.1037
14.0	0.0	-0.104
14.05	0.0	-0.1043
14.1	0.0	-0.1043
14.15	0.0	-0.1044
14.2	0.0	-0.1045
14.25	0.0	-0.1044
14.3	0.0	-0.1042
14.35	0.0	-0.1039
14.4	0.0	-0.1039
14.45	0.0	-0.1038
14.5	0.0	-0.1038
14.55	0.0	-0.1038
14.6	0.0	-0.1038
14.65	0.0	-0.1038
14.7	0.0	-0.1038
14.75	0.0	-0.1038
14.8	0.0	-0.1038
14.85	0.0	-0.1038
14.9	0.0	-0.1038
14.95	0.0	-0.1038
15.0	0.0	-0.1038
15.05	0.0	-0.1038
15.1	0.0	-0.1039
15.15	0.0	-0.1039
15.2	0.0	-0.1039
15.25	0.0	-0.1042
15.3	0.0	-0.1043
15.35	0.0	-0.1046
15.4	0.0	-0.1052
15.45	0.0	-0.1055
15.5	0.0	-0.1061
15.55	0.0	-0.1067
15.6	0.0	-0.1071
15.65	0.1	-0.1077
15.7	0.1	-0.1085
15.75	0.1	-0.1092
15.8	0.1	-0.1098
15.85	0.1	-0.1102
15.9	0.1	-0.1108
15.95	0.1	-0.1114
16.0	0.1	-0.112
16.05	0.1	-0.1124
16.1	0.1	-0.1127
16.15	0.1	-0.113
16.2	0.1	-0.1135
16.25	0.1	-0.1137
16.3	0.1	-0.1138
16.35	0.1	-0.114
16.4	0.1	-0.1143
16.45	0.1	-0.1149
16.5	0.1	-0.115
16.55	0.1	-0.1152
16.6	0.1	-0.1155
16.65	0.1	-0.1159
16.7	0.1	-0.1162
16.75	0.1	-0.1167
16.8	0.1	-0.1171
16.85	0.1	-0.1173
16.9	0.1	-0.1175
16.95	0.1	-0.1178
17.0	0.1	-0.1184
17.05	0.1	-0.1188
17.1	0.1	-0.1193
17.15	0.1	-0.1197
17.2	0.1	-0.12
17.25	0.1	-0.1203
17.3	0.1	-0.121
17.35	0.1	-0.1215
17.4	0.1	-0.1216
17.45	0.1	-0.1216
17.5	0.1	-0.1216
17.55	0.1	-0.1217
17.6	0.1	-0.122
17.65	0.1	-0.1224
17.7	0.1	-0.1226
17.75	0.1	-0.1226
17.8	0.1	-0.1226
17.85	0.1	-0.1227
17.9	0.1	-0.1228
17.95	0.1	-0.1233
18.0	0.1	-0.1239
18.05	0.1	-0.124
18.1	0.1	-0.124
18.15	0.1	-0.1241
18.2	0.1	-0.1243
18.25	0.1	-0.1246
18.3	0.1	-0.1249
18.35	0.1	-0.1249
18.4	0.1	-0.1249
18.45	0.1	-0.1251
18.5	0.1	-0.1258
18.55	0.1	-0.1264
18.6	0.1	-0.1264
18.65	0.1	-0.1265
18.7	0.1	-0.1265
18.75	0.1	-0.1265
18.8	0.1	-0.1266
18.85	0.1	-0.1271
18.9	0.1	-0.1272
18.95	0.1	-0.1273
19.0	0.1	-0.1273
19.05	0.1	-0.1273
19.1	0.1	-0.1273
19.15	0.1	-0.1273
19.2	0.1	-0.1272
19.25	0.1	-0.1268
19.3	0.1	-0.1267
19.35	0.1	-0.1267
19.4	0.1	-0.1267
19.45	0.1	-0.1267
19.5	0.1	-0.1267
19.55	0.1	-0.1267
19.6	0.1	-0.1267
19.65	0.1	-0.1267
19.7	0.1	-0.1267
19.75	0.1	-0.1268
19.8	0.1	-0.1269
19.85	0.1	-0.1274
19.9	0.1	-0.1276
19.95	0.1	-0.1281
20.0	0.1	-0.1286
20.05	0.1	-0.1291
20.1	0.1	-0.1295
20.15	0.0	-0.1298
20.2	0.0	-0.1305
20.25	0.0	-0.1312
20.3	0.0	-0.1315
20.35	0.0	-0.1318
20.4	0.0	-0.132
20.45	0.0	-0.1322
20.5	0.0	-0.1326
20.55	0.0	-0.1333
20.6	0.0	-0.1338
20.65	0.0	-0.134
20.7	0.0	-0.1343
20.75	0.1	-0.1347
20.8	0.1	-0.135
20.85	0.1	-0.1351
20.9	0.1	-0.1355
20.95	0.1	-0.1358
21.0	0.1	-0.1359
21.05	0.1	-0.1359
21.1	0.1	-0.1363
21.15	0.1	-0.1368
21.2	0.1	-0.1374
21.25	0.1	-0.1376
21.3	0.1	-0.1379
21.35	0.1	-0.1386
21.4	0.1	-0.1395
21.45	0.1	-0.14
21.5	0.1	-0.1402
21.55	0.1	-0.1406
21.6	0.1	-0.141
21.65	0.1	-0.1412
21.7	0.1	-0.1417
21.75	0.1	-0.1421
21.8	0.1	-0.1422
21.85	0.1	-0.1422
21.9	0.1	-0.1424
21.95	0.1	-0.1429
22.0	0.2	-0.1433
22.05	0.2	-0.1435
22.1	0.2	-0.1435
22.15	0.2	-0.1436
22.2	0.2	-0.1437
22.25	0.2	-0.1438
22.3	0.2	-0.1439
22.35	0.2	-0.1443
22.4	0.2	-0.1447
22.45	0.2	-0.1448
22.5	0.2	-0.1449
22.55	0.2	-0.145
22.6	0.2	-0.1451
22.65	0.2	-0.1452
22.7	0.2	-0.1453
22.75	0.2	-0.1454
22.8	0.2	-0.1456
22.85	0.2	-0.1461
22.9	0.2	-0.1465
22.95	0.2	-0.1465
23.0	0.2	-0.1466
23.05	0.2	-0.1468
23.1	0.2	-0.147
23.15	0.2	-0.1474
23.2	0.2	-0.1477
23.25	0.2	-0.1479
23.3	0.2	-0.1481
23.35	0.2	-0.1484
23.4	0.2	-0.1486
23.45	0.2	-0.1487
23.5	0.2	-0.1489
23.55	0.2	-0.1492
23.6	0.2	-0.1492
23.65	0.2	-0.1493
23.7	0.2	-0.1493
23.75	0.2	-0.1493
23.8	0.2	-0.1493
23.85	0.2	-0.1493
23.9	0.2	-0.1493
23.95	0.2	-0.1494
24.0	0.2	-0.1494
24.05	0.2	-0.1494
24.1	0.2	-0.1494
24.15	0.2	-0.1493
24.2	0.2	-0.1492
24.25	0.2	-0.1492
24.3	0.2	-0.1491
24.35	0.2	-0.1491
24.4	0.2	-0.1491
24.45	0.2	-0.1491
24.5	0.2	-0.1491
24.55	0.2	-0.1491
24.6	0.2	-0.1491
24.65	0.2	-0.1491
24.7	0.2	-0.1491
24.75	0.2	-0.1491
24.8	0.2	-0.1491
24.85	0.2	-0.1491
24.9	0.2	-0.1491
24.95	0.2	-0.1491
25.0	0.2	-0.1492
25.05	0.2	-0.1492
25.1	0.2	-0.1492
25.15	0.2	-0.1492
25.2	0.2	-0.1493
25.25	0.2	-0.1493
25.3	0.2	-0.1495
25.35	0.2	-0.1499
25.4	0.2	-0.1505
25.45	0.2	-0.1506
25.5	0.2	-0.1508
25.55	0.2	-0.1513
25.6	0.1	-0.1516
25.65	0.1	-0.152
25.7	0.1	-0.1523
25.75	0.1	-0.1527
25.8	0.1	-0.1531
25.85	0.1	-0.1532
25.9	0.1	-0.1536
25.95	0.1	-0.1539
26.0	0.1	-0.154
26.05	0.1	-0.1544
26.1	0.1	-0.1549
26.15	0.1	-0.1555
26.2	0.1	-0.1557
26.25	0.1	-0.156
26.3	0.1	-0.1563
26.35	0.1	-0.1567
26.4	0.1	-0.157
26.45	0.1	-0.1573
26.5	0.1	-0.1576
26.55	0.1	-0.1578
26.6	0.1	-0.1579
26.65	0.1	-0.1585
26.7	0.1	-0.1589
26.75	0.1	-0.159
26.8	0.1	-0.1591
26.85	0.1	-0.1591
26.9	0.1	-0.1592
26.95	0.1	-0.1593
27.0	0.1	-0.1596
27.05	0.1	-0.16
27.1	0.1	-0.1603
27.15	0.1	-0.1606
27.2	0.0	-0.1609
27.25	0.0	-0.1612
27.3	0.0	-0.1613
27.35	0.0	-0.1614
27.4	0.1	-0.1616
27.45	0.1	-0.1617
27.5	0.1	-0.1617
27.55	0.1	-0.1617
27.6	0.1	-0.1617
27.65	0.1	-0.1615
27.7	0.1	-0.1615
27.75	0.1	-0.1615
27.8	0.1	-0.1615
27.85	0.1	-0.1615
27.9	0.1	-0.1615
27.95	0.1	-0.1615
28.0	0.1	-0.1615
28.05	0.1	-0.1615
28.1	0.1	-0.1615
28.15	0.1	-0.1615
28.2	0.1	-0.1615
28.25	0.1	-0.1615
28.3	0.1	-0.1615
28.35	0.1	-0.1615
28.4	0.1	-0.1615
28.45	0.1	-0.1615
28.5	0.1	-0.1615
28.55	0.1	-0.1616
28.6	0.1	-0.1618
28.65	0.1	-0.1619
28.7	0.1	-0.1619
28.75	0.1	-0.1623
28.8	0.1	-0.1629
28.85	0.1	-0.1632
28.9	0.1	-0.1634
28.95	0.1	-0.1637
29.0	0.1	-0.1638
29.05	0.1	-0.1639
29.1	0.1	-0.1644
29.15	0.1	-0.1647
29.2	0.1	-0.1648
29.25	0.2	-0.165
29.3	0.2	-0.1652
29.35	0.2	-0.1653
29.4	0.2	-0.1655
29.45	0.2	-0.1659
29.5	0.2	-0.1662
29.55	0.2	-0.1663
29.6	0.3	-0.1663
29.65	0.3	-0.1665
29.7	0.3	-0.1668
29.75	0.3	-0.1672
29.8	0.4	-0.1675
29.85	0.4	-0.1676
29.9	0.4	-0.1677
29.95	0.4	-0.1679
30.0	0.4	-0.1683
30.05	0.5	-0.1687
30.1	0.5	-0.169
30.15	0.5	-0.1692
30.2	0.6	-0.1693
30.25	0.6	-0.1696
30.3	0.6	-0.1699
30.35	0.7	-0.17
30.4	0.7	-0.17
30.45	0.7	-0.1701
30.5	0.7	-0.1704
30.55	0.8	-0.1706
30.6	0.8	-0.1708
30.65	0.8	-0.1712
30.7	0.9	-0.1714
30.75	0.9	-0.1716
30.8	1.0	-0.1718
30.85	1.0	-0.1721
30.9	1.1	-0.1722
30.95	1.1	-0.1723
31.0	1.1	-0.1725
31.05	1.2	-0.1729
31.1	1.2	-0.173
31.15	1.2	-0.1732
31.2	1.3	-0.1734
31.25	1.3	-0.1736
31.3	1.3	-0.174
31.35	1.5	-0.1744
31.4	1.5	-0.1747
31.45	1.6	-0.1748
31.5	1.6	-0.1749
31.55	1.6	-0.175
31.6	1.7	-0.1752
31.65	1.7	-0.1754
31.7	1.7	-0.1755
31.75	1.8	-0.1757
31.8	1.9	-0.1762
31.85	1.9	-0.1766
31.9	2.0	-0.1768
31.95	2.0	-0.1769
32.0	2.0	-0.177
32.05	2.0	-0.177
32.1	2.0	-0.1771
32.15	2.0	-0.1771
32.2	2.1	-0.1773
32.25	2.1	-0.1775
32.3	2.2	-0.1777
32.35	2.3	-0.1779
32.4	2.3	-0.1781
32.45	2.4	-0.1784
32.5	2.4	-0.1786
32.55	2.5	-0.179
32.6	2.6	-0.1793
32.65	2.6	-0.1795
32.7	2.7	-0.1799
32.75	2.8	-0.1802
32.8	2.9	-0.1805
32.85	2.9	-0.1808
32.9	3.0	-0.181
32.95	3.0	-0.1811
33.0	3.0	-0.1812
33.05	3.0	-0.1812
33.1	3.1	-0.1815
33.15	3.1	-0.1818
33.2	3.2	-0.1818
33.25	3.2	-0.1819
33.3	3.2	-0.182
33.35	3.3	-0.1823
33.4	3.3	-0.1827
33.45	3.4	-0.1829
33.5	3.4	-0.1829
33.55	3.4	-0.1829
33.6	3.4	-0.1829
33.65	3.4	-0.183
33.7	3.4	-0.1833
33.75	3.5	-0.1835
33.8	3.5	-0.1835
33.85	3.5	-0.1836
33.9	3.5	-0.1837
33.95	3.5	-0.1837
34.0	3.6	-0.1839
34.05	3.7	-0.1843
34.1	3.7	-0.1846
34.15	3.7	-0.1846
34.2	3.7	-0.1847
34.25	3.8	-0.1848
34.3	3.8	-0.1849
34.35	3.8	-0.1852
34.4	3.9	-0.1854
34.45	3.9	-0.1854
34.5	3.9	-0.1854
34.55	3.9	-0.1857
34.6	4.0	-0.1861
34.65	4.0	-0.1862
34.7	4.0	-0.1862
34.75	4.0	-0.1863
34.8	4.0	-0.1863
34.85	4.0	-0.1863
34.9	4.0	-0.1863
34.95	4.0	-0.1862
35.0	4.1	-0.186
35.05	4.1	-0.1859
35.1	4.1	-0.1859
35.15	4.1	-0.1859
35.2	4.1	-0.1859
35.25	4.1	-0.1859
35.3	4.1	-0.1859
35.35	4.1	-0.1859
35.4	4.1	-0.1859
35.45	4.1	-0.1859
35.5	4.1	-0.1859
35.55	4.1	-0.1859
35.6	4.1	-0.1859
35.65	4.1	-0.1859
35.7	4.1	-0.1859
35.75	4.1	-0.1859
35.8	4.1	-0.1859
35.85	4.1	-0.1859
35.9	4.1	-0.1859
35.95	4.1	-0.1859
36.0	4.1	-0.1859
36.05	4.1	-0.1859
36.1	4.1	-0.1859
36.15	4.1	-0.186
36.2	4.1	-0.1862
36.25	4.1	-0.1862
36.3	4.1	-0.1863
36.35	4.1	-0.1863
36.4	4.1	-0.1866
36.45	4.1	-0.1869
36.5	4.1	-0.1872
36.55	4.2	-0.1875
36.6	4.2	-0.1877
36.65	4.3	-0.1881
36.7	4.3	-0.1885
36.75	4.3	-0.1888
36.8	4.3	-0.1889
36.85	4.3	-0.1889
36.9	4.3	-0.189
36.95	4.3	-0.1891
37.0	4.4	-0.1893
37.05	4.4	-0.1894
37.1	4.4	-0.1895
37.15	4.4	-0.1896
37.2	4.4	-0.1899
37.25	4.4	-0.1903
37.3	4.4	-0.1904
37.35	4.4	-0.1905
37.4	4.4	-0.1905
37.45	4.4	-0.1906
37.5	4.4	-0.1907
37.55	4.4	-0.1908
37.6	4.4	-0.1911
37.65	4.4	-0.1914
37.7	4.4	-0.1916
37.75	4.4	-0.1917
37.8	4.4	-0.1917
37.85	4.4	-0.1919
37.9	4.4	-0.1919
37.95	4.4	-0.1922
38.0	4.4	-0.1927
38.05	4.3	-0.1931
38.1	4.3	-0.1932
38.15	4.3	-0.1933
38.2	4.3	-0.1933
38.25	4.3	-0.1934
38.3	4.3	-0.1934
38.35	4.3	-0.1935
38.4	4.3	-0.1936
38.45	4.3	-0.1939
38.5	4.2	-0.1943
38.55	4.2	-0.1944
38.6	4.2	-0.1945
38.65	4.2	-0.1945
38.7	4.2	-0.1946
38.75	4.2	-0.1948
38.8	4.1	-0.1953
38.85	4.0	-0.1958
38.9	3.9	-0.1961
38.95	3.9	-0.1962
39.0	3.9	-0.1962
39.05	3.9	-0.1963
39.1	3.9	-0.1966
39.15	3.7	-0.1971
39.2	3.7	-0.1973
39.25	3.7	-0.1973
39.3	3.7	-0.1974
39.35	3.7	-0.1974
39.4	3.7	-0.1975
39.45	3.5	-0.1979
39.5	3.4	-0.1984
39.55	3.4	-0.1984
39.6	3.4	-0.1984
39.65	3.4	-0.1985
39.7	3.3	-0.1986
39.75	3.3	-0.1987
39.8	3.3	-0.1989
39.85	3.2	-0.199
39.9	3.2	-0.1992
39.95	3.0	-0.1997
40.0	3.0	-0.1998
40.05	3.0	-0.1998
40.1	3.0	-0.1998
40.15	2.9	-0.1999
40.2	2.9	-0.2
40.25	2.8	-0.2001
40.3	2.8	-0.2004
40.35	2.8	-0.2005
40.4	2.7	-0.2005
40.45	2.7	-0.2006
40.5	2.6	-0.2008
40.55	2.6	-0.2011
40.6	2.6	-0.2011
40.65	2.5	-0.2011
40.7	2.6	-0.2011
40.75	2.6	-0.2011
40.8	2.4	-0.201
40.85	2.3	-0.2008
40.9	2.3	-0.2008
40.95	2.3	-0.2008
41.0	2.3	-0.2008
41.05	2.3	-0.2008
41.1	2.3	-0.2008
41.15	2.3	-0.2008
41.2	2.3	-0.2008
41.25	2.3	-0.2008
41.3	2.3	-0.2008
41.35	2.3	-0.2008
41.4	2.3	-0.2008
41.45	2.3	-0.2008
41.5	2.3	-0.2008
41.55	2.3	-0.2008
41.6	2.3	-0.2008
41.65	2.3	-0.2008
41.7	2.3	-0.2008
41.75	2.3	-0.2008
41.8	2.3	-0.2008
41.85	2.3	-0.2009
41.9	2.3	-0.201
41.95	2.4	-0.2011
42.0	2.4	-0.2013
42.05	2.4	-0.2013
42.1	2.4	-0.2013
42.15	2.4	-0.2013
42.2	2.3	-0.2013
42.25	2.2	-0.2018
42.3	2.1	-0.2024
42.35	2.0	-0.2025
42.4	2.0	-0.2026
42.45	2.0	-0.2027
42.5	2.0	-0.2029
42.55	1.9	-0.2033
42.6	1.7	-0.2039
42.65	1.7	-0.2041
42.7	1.6	-0.2041
42.75	1.6	-0.2042
42.8	1.5	-0.2043
42.85	1.4	-0.2048
42.9	1.4	-0.2049
42.95	1.4	-0.205
43.0	1.3	-0.2052
43.05	1.3	-0.2053
43.1	1.2	-0.2056
43.15	1.2	-0.2059
43.2	1.1	-0.2061
43.25	1.1	-0.2061
43.3	1.1	-0.2062
43.35	1.1	-0.2063
43.4	1.0	-0.2064
43.45	0.9	-0.2069
43.5	0.9	-0.2071
43.55	0.9	-0.2071
43.6	0.9	-0.2071
43.65	0.9	-0.2071
43.7	0.8	-0.2073
43.75	0.8	-0.2075
43.8	0.8	-0.2077
43.85	0.7	-0.2079
43.9	0.7	-0.2081
43.95	0.7	-0.2085
44.0	0.6	-0.2088
44.05	0.6	-0.2088
44.1	0.6	-0.2089
44.15	0.6	-0.2089
44.2	0.6	-0.2089
44.25	0.6	-0.209
44.3	0.6	-0.2094
44.35	0.5	-0.2098
44.4	0.5	-0.2099
44.45	0.5	-0.21
44.5	0.4	-0.2101
44.55	0.4	-0.2102
44.6	0.4	-0.2105
44.65	0.4	-0.2106
44.7	0.4	-0.2107
44.75	0.4	-0.2109
44.8	0.4	-0.211
44.85	0.3	-0.2112
44.9	0.3	-0.2115
44.95	0.3	-0.2116
45.0	0.3	-0.2116
45.05	0.1	-0.261
45.1	0.1	-0.261
45.15	0.1	-0.261
45.2	0.1	-0.2611
45.25	0.1	-0.2614
45.3	0.1	-0.2617
45.35	0.1	-0.262
45.4	0.1	-0.2626
45.45	0.1	-0.2634
45.5	0.1	-0.264
45.55	0.1	-0.2646
45.6	0.1	-0.265
45.65	0.1	-0.2653
45.7	0.1	-0.2657
45.75	0.1	-0.2661
45.8	0.1	-0.2666
45.85	0.1	-0.2673
45.9	0.1	-0.2678
45.95	0.1	-0.268
46.0	0.1	-0.268
46.05	0.1	-0.268
46.1	0.1	-0.2677
46.15	0.1	-0.2674
46.2	0.1	-0.2674
46.25	0.1	-0.2674
46.3	0.1	-0.2674
46.35	0.1	-0.2674
46.4	0.1	-0.2674
46.45	0.1	-0.2674
46.5	0.1	-0.2674
46.55	0.1	-0.2674
46.6	0.1	-0.2674
46.65	0.1	-0.2674
46.7	0.1	-0.2675
46.75	0.1	-0.2677
46.8	0.1	-0.268
46.85	0.1	-0.2684
46.9	0.1	-0.269
46.95	0.1	-0.2699
47.0	0.1	-0.2709
47.05	0.1	-0.2717
47.1	0.1	-0.2725
47.15	0.0	-0.2733
47.2	0.0	-0.2741
47.25	0.0	-0.2748
47.3	0.0	-0.2756
47.35	0.0	-0.2763
47.4	0.0	-0.2767
47.45	0.0	-0.2771
47.5	0.0	-0.2774
47.55	0.0	-0.2774
47.6	0.0	-0.2771
47.65	0.1	-0.2767
47.7	0.1	-0.2767
47.75	0.1	-0.2767
47.8	0.1	-0.2767
47.85	0.1	-0.2767
47.9	0.1	-0.2767
47.95	0.1	-0.2767
48.0	0.1	-0.277
48.05	0.1	-0.2774
48.1	0.1	-0.278
48.15	0.1	-0.2787
48.2	0.1	-0.2795
48.25	0.1	-0.2801
48.3	0.1	-0.2807
48.35	0.1	-0.2813
48.4	0.1	-0.2819
48.45	0.1	-0.2825
48.5	0.1	-0.2831
48.55	0.1	-0.2837
48.6	0.1	-0.2843
48.65	0.1	-0.2846
48.7	0.1	-0.2848
48.75	0.1	-0.2848
48.8	0.1	-0.2843
48.85	0.1	-0.284
48.9	0.1	-0.284
48.95	0.1	-0.284
49.0	0.1	-0.284
49.05	0.1	-0.284
49.1	0.1	-0.284
49.15	0.1	-0.284
49.2	0.1	-0.2841
49.25	0.1	-0.2844
49.3	0.1	-0.2849
49.35	0.1	-0.2856
49.4	0.0	-0.2863
49.45	0.0	-0.2869
49.5	0.0	-0.2874
49.55	0.0	-0.288
49.6	0.0	-0.2889
49.65	0.0	-0.2895
49.7	0.0	-0.29
49.75	0.0	-0.2906
49.8	0.0	-0.2911
49.85	0.0	-0.2917
49.9	0.0	-0.2924
49.95	0.1	-0.2932
50.0	0.1	-0.2935
50.05	0.1	-0.2934
50.1	0.1	-0.2931
50.15	0.1	-0.2929
50.2	0.1	-0.2929
50.25	0.1	-0.2929
50.3	0.1	-0.2929
50.35	0.1	-0.2929
