t	I	a	y
0.0	0.03149	0.0	0.0
0.05	0.03152	0.0	0.0
0.1	0.03136	0.0	0.0
0.15	0.03154	0.00118	1.481764351174164e-05
0.2	0.03172	0.00157	1.971500026562235e-05
0.25	0.03172	0.00157	1.971500026562235e-05
0.3	0.03157	0.00157	1.971500026562235e-05
0.35	0.03172	0.00157	1.971500026562235e-05
0.4	0.03171	0.00157	1.971500026562235e-05
0.45	0.03157	0.00157	1.971500026562235e-05
0.5	0.03134	0.00157	1.971500026562235e-05
0.55	0.03146	0.00157	1.971500026562235e-05
0.6	0.03156	0.00157	1.971500026562235e-05
0.65	0.03127	0.00157	1.971500026562235e-05
0.7	0.03145	0.00157	1.971500026562235e-05
0.75	0.03142	0.00157	1.971500026562235e-05
0.8	0.03154	0.00157	1.971500026562235e-05
0.85	0.03139	0.00157	1.971500026562235e-05
0.9	0.03159	0.00157	1.971500026562235e-05
0.95	0.03198	0.00157	1.971500026562235e-05
1.0	0.03181	0.00157	1.971500026562235e-05
1.05	0.03183	0.00157	1.971500026562235e-05
1.1	0.0318	0.00157	1.971500026562235e-05
1.15	0.03189	0.00157	1.971500026562235e-05
1.2	0.03224	0.00157	1.971500026562235e-05
1.25	0.03227	0.00157	1.971500026562235e-05
1.3	0.03232	0.00157	1.971500026562235e-05
1.35	0.03256	0.00157	1.971500026562235e-05
1.4	0.0323	0.00157	1.971500026562235e-05
1.45	0.03229	0.00157	1.971500026562235e-05
1.5	0.0322	0.00157	1.971500026562235e-05
1.55	0.03246	0.00157	1.971500026562235e-05
1.6	0.03238	0.00157	1.971500026562235e-05
1.65	0.03252	0.00157	1.971500026562235e-05
1.7	0.03215	0.00157	1.971500026562235e-05
1.75	0.03229	0.00157	1.971500026562235e-05
1.8	0.03236	0.00157	1.971500026562235e-05
1.85	0.03242	0.000392699	4.931248974082567e-06
1.9	0.03258	0.00157	1.971500026562235e-05
1.95	0.03252	0.00157	1.971500026562235e-05
2.0	0.03265	0.00157	1.971500026562235e-05
2.05	0.03224	0.00157	1.971500026562235e-05
2.1	0.03224	0.00157	1.971500026562235e-05
2.15	0.03195	0.00157	1.971500026562235e-05
2.2	0.03206	0.00157	1.971500026562235e-05
2.25	0.03175	0.00157	1.971500026562235e-05
2.3	0.03168	0.00157	1.971500026562235e-05
2.35	0.03195	0.00157	1.971500026562235e-05
2.4	0.03192	0.00157	1.971500026562235e-05
2.45	0.03191	0.00157	1.971500026562235e-05
2.5	0.03201	0.00157	1.971500026562235e-05
2.55	0.03203	0.00157	1.971500026562235e-05
2.6	0.03246	0.00157	1.971500026562235e-05
2.65	0.0323	0.00157	1.971500026562235e-05
2.7	0.03235	0.00157	1.971500026562235e-05
2.75	0.03247	0.00157	1.971500026562235e-05
2.8	0.03227	0.00157	1.971500026562235e-05
2.85	0.0323	0.00157	1.971500026562235e-05
2.9	0.03247	0.00157	1.971500026562235e-05
2.95	0.03265	0.00157	1.971500026562235e-05
3.0	0.03261	0.00157	1.971500026562235e-05
3.05	0.03284	0.00196	2.461235701950306e-05
3.1	0.03307	0.00314	3.94300005312447e-05
3.15	0.03314	0.00314	3.94300005312447e-05
3.2	0.03322	0.00314	3.94300005312447e-05
3.25	0.03322	0.00314	3.94300005312447e-05
3.3	0.03328	0.00236	2.963528702348328e-05
3.35	0.0338	0.00157	1.971500026562235e-05
3.4	0.03412	0.00157	1.971500026562235e-05
3.45	0.03413	0.00157	1.971500026562235e-05
3.5	0.03455	0.000785399	9.862510505490145e-06
3.55	0.03468	-0.02474	-0.00031066822074617644
3.6	0.0343	-0.06912	-0.0008679623046877814
3.65	0.03409	-0.15747	-0.0019774019693169116
3.7	0.03403	-0.22541	-0.0028305466304929514
3.75	0.03337	-0.28039	-0.003520948359540032
3.8	0.03352	-0.30631	-0.003846434223797951
3.85	0.03381	-0.3444	-0.004324742733426966
3.9	0.03397	-0.39663	-0.004980611818696683
3.95	0.03403	-0.41233	-0.005177761821352906
4.0	0.03445	-0.41312	-0.005187682108110768
4.05	0.03447	-0.41312	-0.005187682108110768
4.1	0.03445	-0.41312	-0.005187682108110768
4.15	0.03468	-0.41312	-0.005187682108110768
4.2	0.03345	-0.41312	-0.005187682108110768
4.25	0.0354	-0.41312	-0.005187682108110768
4.3	0.0352	-0.41312	-0.005187682108110768
4.35	0.03508	-0.42961	-0.005394752397524852
4.4	0.0352	-0.49166	-0.006173934414392283
4.45	0.03506	-0.55763	-0.00700234114529872
4.5	0.03491	-0.61261	-0.007692742874345801
4.55	0.03502	-0.67112	-0.008427471960678008
4.6	0.0352	-0.72728	-0.00913269133323683
4.65	0.03528	-0.80739	-0.010138658639783969
4.7	0.03529	-0.85294	-0.010710644793987215
4.75	0.03531	-0.85255	-0.010705747437233334
4.8	0.0352	-0.8498	-0.01067121479345597
4.85	0.03517	-0.8498	-0.01067121479345597
4.9	0.03517	-0.8498	-0.01067121479345597
4.95	0.03491	-0.84862	-0.010656397149944229
5.0	0.03481	-0.85294	-0.010710644793987215
5.05	0.03491	-0.882	-0.011075560658776377
5.1	0.03487	-0.93934	-0.011795597674846942
5.15	0.03516	-1.00845	-0.012663434406284625
5.2	0.03517	-1.06814	-0.013412981136128573
5.25	0.03543	-1.13451	-0.014246410797038988
5.3	0.0356	-1.16946	-0.014685289306136759
5.35	0.03606	-1.18085	-0.014828317238000096
5.4	0.0359	-1.1781	-0.014793784594222733
5.45	0.03563	-1.1781	-0.014793784594222733
5.5	0.03571	-1.1781	-0.014793784594222733
5.55	0.03572	-1.1781	-0.014793784594222733
5.6	0.03564	-1.1781	-0.014793784594222733
5.65	0.03543	-1.18163	-0.014838111951507858
5.7	0.03606	-1.20559	-0.015138985458746273
5.75	0.03592	-1.26371	-0.0158688171883246
5.8	0.03552	-1.31947	-0.01656901363087944
5.85	0.03592	-1.3768	-0.017288925073699907
5.9	0.03717	-1.41922	-0.017821606800622006
5.95	0.03749	-1.47223	-0.018487270599399485
6.0	0.03725	-1.52996	-0.01921220497222393
6.05	0.03696	-1.59397	-0.020015999346110865
6.1	0.03864	-1.65169	-0.02074080814568521
6.15	0.03906	-1.70824	-0.021450924874997914
6.2	0.03906	-1.72474	-0.021658120737662098
6.25	0.03897	-1.71727	-0.021564317519837766
6.3	0.03893	-1.69411	-0.021273489872607312
6.35	0.03899	-1.69332	-0.021263569585849452
6.4	0.039	-1.69332	-0.021263569585849452
6.45	0.03902	-1.69332	-0.021263569585849452
6.5	0.03909	-1.69725	-0.021312919873138554
6.55	0.03949	-1.72238	-0.021628485450638613
6.6	0.03888	-1.76715	-0.0221906768913341
6.65	0.03845	-1.85158	-0.023250891841924224
6.7	0.04074	-1.92894	-0.024222326504693997
6.75	0.03871	-2.01808	-0.025341686456080988
6.8	0.03856	-2.07817	-0.026096256115928917
6.85	0.03902	-2.12647	-0.026702774913909526
6.9	0.03932	-2.18812	-0.02747693400077298
6.95	0.0387	-2.24388	-0.02817713044332782
7.0	0.03795	-2.29336	-0.02879846688482017
7.05	0.03767	-2.32517	-0.0291979153933867
7.1	0.0374	-2.33106	-0.02927187803769531
7.15	0.03754	-2.32871	-0.029242368323921925
7.2	0.03734	-2.32478	-0.02919301803663282
7.25	0.03728	-2.32478	-0.02919301803663282
7.3	0.03726	-2.32478	-0.02919301803663282
7.35	0.03734	-2.32478	-0.02919301803663282
7.4	0.03725	-2.32478	-0.02919301803663282
7.45	0.03709	-2.33499	-0.029321228324984412
7.5	0.0374	-2.37662	-0.029843989765148654
7.55	0.03703	-2.46065	-0.030899181785734798
7.6	0.03601	-2.54626	-0.03197421437983667
7.65	0.03555	-2.61106	-0.032787929040481466
7.7	0.03519	-2.68057	-0.03366078870192312
7.75	0.03499	-2.74065	-0.034415232788520954
7.8	0.03488	-2.77089	-0.034794966296821855
7.85	0.03438	-2.81683	-0.035371849807778986
7.9	0.03407	-2.87927	-0.036155929181400294
7.95	0.03384	-2.95467	-0.037102751487150566
8.0	0.03397	-3.01907	-0.037911443217791385
8.05	0.03377	-3.07719	-0.03864127494736971
8.1	0.034	-3.1306	-0.03931196167615116
8.15	0.03416	-3.18165	-0.039953013117909136
8.2	0.03465	-3.23584	-0.04063349456019836
8.25	0.03526	-3.2975	-0.041407779220311906
8.3	0.03613	-3.35365	-0.042112873019620634
8.35	0.03688	-3.40981	-0.04281809239217945
8.4	0.03691	-3.46204	-0.043473961477449176
8.45	0.03719	-3.50366	-0.043996597344363314
8.5	0.03807	-3.54372	-0.04449964378426193
8.55	0.03993	-3.57553	-0.04489909229282846
8.6	0.03998	-3.58456	-0.045012484937668316
8.65	0.03993	-3.58142	-0.04497305493713707
8.7	0.04021	-3.58142	-0.04497305493713707
8.75	0.04012	-3.58142	-0.04497305493713707
8.8	0.03996	-3.58142	-0.04497305493713707
8.85	0.04033	-3.58142	-0.04497305493713707
8.9	0.04034	-3.58142	-0.04497305493713707
8.95	0.04018	-3.58142	-0.04497305493713707
9.0	0.04054	-3.58142	-0.04497305493713707
9.05	0.04144	-3.57749	-0.04492370464984796
9.1	0.04131	-3.58535	-0.045022405224426174
9.15	0.0433	-3.62383	-0.04550561109080907
9.2	0.04509	-3.69294	-0.046373447822246755
9.25	0.04483	-3.7652	-0.04728084012746578
9.3	0.04448	-3.8351	-0.04815859714566132
9.35	0.04753	-3.905	-0.04903635416385686
9.4	0.05147	-3.96941	-0.04984517146774778
9.45	0.05626	-4.04009	-0.05073272319945109
9.5	0.05725	-4.11313	-0.05164991021817787
9.55	0.05287	-4.18146	-0.0525079522361078
9.6	0.05261	-4.24744	-0.05333648454026433
9.65	0.05392	-4.30752	-0.05409092862686216
9.7	0.05737	-4.37389	-0.054924358287772576
9.75	0.06628	-4.43907	-0.05574284473192115
9.8	0.06508	-4.51133	-0.05665023703714018
9.85	0.05977	-4.58948	-0.05763159198666781
9.9	0.05531	-4.65427	-0.05844518107406251
9.95	0.05206	-4.69668	-0.05897773722773451
10.0	0.05159	-4.71239	-0.059175012803640833
10.05	0.05185	-4.71239	-0.059175012803640833
10.1	0.05179	-4.72967	-0.05939200337981277
10.15	0.05199	-4.78936	-0.06014155010965673
10.2	0.05316	-4.84434	-0.0608319518387038
10.25	0.05359	-4.84905	-0.060891096839500676
10.3	0.05327	-4.84984	-0.06090101712625854
10.35	0.0536	-4.8518	-0.06092562948327804
10.4	0.05424	-4.88204	-0.06130536299157894
10.45	0.05496	-4.91385	-0.06170481150014547
10.5	0.05498	-4.94644	-0.06211405472221976
10.55	0.05397	-4.96961	-0.06240500794270031
10.6	0.05118	-5.01399	-0.06296230202664191
10.65	0.04767	-5.06975	-0.06366249846919676
10.7	0.04523	-5.10745	-0.0641359096220719
10.75	0.04095	-5.14868	-0.06465364813223215
10.8	0.03847	-5.22447	-0.0656053677947363
10.85	0.03641	-5.30458	-0.06661133510128343
10.9	0.03595	-5.33207	-0.06695653596580699
10.95	0.0358	-5.34307	-0.06709466654091643
11.0	0.03554	-5.34542	-0.06712417625468982
11.05	0.03571	-5.32893	-0.06691710596527574
11.1	0.03577	-5.32657	-0.06688747067825226
11.15	0.03572	-5.32657	-0.06688747067825226
11.2	0.03575	-5.32657	-0.06688747067825226
11.25	0.03581	-5.32657	-0.06688747067825226
11.3	0.03566	-5.32657	-0.06688747067825226
11.35	0.03561	-5.32657	-0.06688747067825226
11.4	0.03589	-5.34385	-0.0671044612544242
11.45	0.03519	-5.39373	-0.06773082062592053
11.5	0.03549	-5.45302	-0.0684753444257605
11.55	0.03685	-5.51468	-0.06924962908587405
11.6	0.03906	-5.57319	-0.06998435817220626
11.65	0.04276	-5.64113	-0.0708375028333823
11.7	0.04579	-5.691	-0.07146373663162853
11.75	0.05055	-5.72202	-0.0718532648534372
11.8	0.05392	-5.75854	-0.07231185836280059
11.85	0.05885	-5.82844	-0.07318961538099612
11.9	0.0641	-5.90463	-0.07414635797350427
11.95	0.07738	-5.95961	-0.07483675970255134
12.0	0.08092	-5.9816	-0.07511289527952016
12.05	0.08626	-6.01183	-0.07549250321457096
12.1	0.09253	-6.046	-0.07592158701016098
12.15	0.10785	-6.0837	-0.07639499816303612
12.2	0.11893	-6.11354	-0.07676970874133304
12.25	0.13379	-6.14653	-0.0771839748934113
12.3	0.14389	-6.16617	-0.07743060075660674
12.35	0.15506	-6.17755	-0.07757350311521997
12.4	0.16885	-6.20936	-0.0779729516237865
12.45	0.18506	-6.23764	-0.0783280727750679
12.5	0.20155	-6.25334	-0.07852522277772411
12.55	0.20058	-6.25492	-0.07854506335123984
12.6	0.20018	-6.25492	-0.07854506335123984
12.65	0.19743	-6.24824	-0.07846118042017337
12.7	0.20135	-6.24471	-0.07841685306288824
12.75	0.21503	-6.24117	-0.07837240013235303
12.8	0.21494	-6.24078	-0.07836750277559915
12.85	0.21535	-6.24078	-0.07836750277559915
12.9	0.21667	-6.24078	-0.07836750277559915
12.95	0.21672	-6.24078	-0.07836750277559915
13.0	0.21753	-6.24235	-0.07838721777586477
13.05	0.21913	-6.27612	-0.0788112786414508
13.1	0.29674	-6.37822	-0.08009338152496674
13.15	0.39107	-6.50153	-0.08164182527194375
13.2	0.54723	-6.62877	-0.08323961930620985
13.25	0.58675	-6.73165	-0.08453151690323356
13.3	0.62267	-6.83218	-0.0857939047864839
13.35	0.67497	-6.91504	-0.0868344047368084
13.4	0.69737	-6.99633	-0.08785518968686727
13.45	0.71173	-7.07252	-0.08881193227937541
13.5	0.74042	-7.1377	-0.08963041872352398
13.55	0.76059	-7.1864	-0.09024196045150858
13.6	0.76929	-7.20682	-0.09049838102821176
13.65	0.76898	-7.20643	-0.09049348367145789
13.7	0.7787	-7.20211	-0.0904392360274149
13.75	0.78317	-7.19896	-0.09039968045363354
13.8	0.78252	-7.19896	-0.09039968045363354
13.85	0.78246	-7.19896	-0.09039968045363354
13.9	0.78244	-7.19896	-0.09039968045363354
13.95	0.78206	-7.19896	-0.09039968045363354
14.0	0.7831	-7.19896	-0.09039968045363354
14.05	0.78291	-7.19896	-0.09039968045363354
14.1	0.78401	-7.19896	-0.09039968045363354
14.15	0.78403	-7.19896	-0.09039968045363354
14.2	0.77637	-7.21153	-0.09055752602900863
14.25	0.8044	-7.26769	-0.09126274540156745
14.3	0.83069	-7.3584	-0.09240182035322006
14.35	0.85114	-7.4444	-0.09348175030407581
14.4	0.87883	-7.53669	-0.09464066582924414
14.45	0.92088	-7.62347	-0.09573039049360765
14.5	0.93616	-7.70083	-0.09670182515637743
14.55	0.9574	-7.78055	-0.09770289510617068
14.6	1.00853	-7.85556	-0.09864482005516707
14.65	1.01549	-7.92939	-0.09957192736065172
14.7	1.01871	-7.99457	-0.10039041380480031
14.75	1.05653	-8.05976	-0.10120902582219898
14.8	1.08084	-8.12102	-0.10197828755230855
14.85	1.1033	-8.18739	-0.10281171721321897
14.9	1.15979	-8.27103	-0.10386201187705123
14.95	1.18582	-8.34643	-0.1048088341828015
15.0	1.19778	-8.39434	-0.10541045562402822
15.05	1.19983	-8.47563	-0.10643124057408712
15.1	1.17331	-8.54828	-0.10734353023606001
15.15	1.1524	-8.57498	-0.1076788108138257
15.2	1.14752	-8.57813	-0.10771836638760704
15.25	1.14839	-8.57695	-0.1077035487440953
15.3	1.14966	-8.57341	-0.10765909581356008
15.35	1.14912	-8.57223	-0.10764427817004832
15.4	1.14886	-8.57184	-0.10763938081329445
15.45	1.14883	-8.57184	-0.10763938081329445
15.5	1.14818	-8.57184	-0.10763938081329445
15.55	1.14874	-8.57184	-0.10763938081329445
15.6	1.14836	-8.57184	-0.10763938081329445
15.65	1.14713	-8.57145	-0.10763448345654057
15.7	1.13831	-8.5687	-0.1075999508127632
15.75	1.12759	-8.56831	-0.10759505345600932
15.8	1.12791	-8.58127	-0.10775779638813829
15.85	1.08946	-8.62603	-0.10831986225558367
15.9	0.97217	-8.72028	-0.10950339013777152
15.95	0.66563	-8.82985	-0.11087929623911179
16.0	0.54155	-8.93627	-0.11221564676667073
16.05	0.44144	-9.05761	-0.11373935258337813
16.1	0.35049	-9.16403	-0.11507570311093707
16.15	0.33772	-9.25632	-0.1162346186361054
16.2	0.3335	-9.33996	-0.11728491329993765
16.25	0.33015	-9.41811	-0.1182662682494653
16.3	0.2818	-9.50175	-0.11931656291329755
16.35	0.23705	-9.5748	-0.12023387550527444
16.4	0.18777	-9.64784	-0.12115106252400124
16.45	0.11768	-9.71617	-0.12200910454193115
16.5	0.09946	-9.77586	-0.1227586512717751
16.55	0.08615	-9.83084	-0.12344905300082218
16.6	0.08017	-9.86775	-0.12391254386693945
16.65	0.07121	-9.90584	-0.12439085237656847
16.7	0.07004	-9.91959	-0.12456351559545528
16.75	0.06998	-9.91802	-0.12454380059518967
16.8	0.07008	-9.91644	-0.12452396002167394
16.85	0.06989	-9.91644	-0.12452396002167394
16.9	0.0701	-9.91644	-0.12452396002167394
16.95	0.06995	-9.91644	-0.12452396002167394
17.0	0.06982	-9.91644	-0.12452396002167394
17.05	0.06973	-9.91644	-0.12452396002167394
17.1	0.06982	-9.91723	-0.12453388030843181
17.15	0.06984	-9.92037	-0.12457331030896306
17.2	0.06213	-9.95886	-0.12505664174859604
17.25	0.05351	-10.0747	-0.12651128227774872
17.3	0.04793	-10.15835	-0.1275617025148311
17.35	0.0421	-10.25966	-0.12883388511158916
17.4	0.04073	-10.34841	-0.12994834770622227
17.45	0.0423	-10.42538	-0.1309148850122382
17.5	0.04495	-10.49685	-0.13181235703069935
17.55	0.04953	-10.57186	-0.13275428197969572
17.6	0.0598	-10.64687	-0.1336962069286921
17.65	0.06169	-10.72501	-0.13467743630496964
17.7	0.06229	-10.8008	-0.13562915596747382
17.75	0.0649	-10.8707	-0.13650691298566933
17.8	0.07938	-10.94218	-0.13740451057738062
