t	I	a	y
0.0	1.04688	0.0	0.0
0.05	1.22055	0.0	0.0
0.1	1.05502	0.0	0.0
0.15	1.06575	0.0	0.0
0.2	1.23524	0.0	0.0
0.25	0.89796	0.0	0.0
0.3	1.11887	0.0	0.0
0.35	1.01393	0.0	0.0
0.4	0.89931	0.0	0.0
0.45	1.15944	0.0	0.0
0.5	0.94716	0.0	0.0
0.55	0.98242	0.0	0.0
0.6	1.05769	0.0	0.0
0.65	0.87843	0.0	0.0
0.7	1.17102	0.0	0.0
0.75	0.92157	0.0	0.0
0.8	1.26309	0.0	0.0
0.85	1.02612	0.0	0.0
0.9	1.29686	0.0	0.0
0.95	1.12352	0.0	0.0
1.0	1.48688	0.0	0.0
1.05	1.32678	0.0	0.0
1.1	1.28908	0.0	0.0
1.15	1.14003	0.0	0.0
1.2	1.09474	0.0	0.0
1.25	1.274	0.0	0.0
1.3	1.07349	0.0	0.0
1.35	1.22702	0.0	0.0
1.4	1.25302	0.0	0.0
1.45	0.99771	0.0	0.0
1.5	1.3239	0.0	0.0
1.55	1.13739	0.0	0.0
1.6	1.03719	0.0	0.0
1.65	1.31584	0.0	0.0
1.7	1.17719	0.0	0.0
1.75	1.06496	0.0	0.0
1.8	1.34904	0.0	0.0
1.85	1.17792	0.00157	1.971500026562235e-05
1.9	1.07097	0.00157	1.971500026562235e-05
1.95	1.30379	0.00157	1.971500026562235e-05
2.0	1.17659	0.00157	1.971500026562235e-05
2.05	0.96309	0.00157	1.971500026562235e-05
2.1	1.22491	0.00157	1.971500026562235e-05
2.15	0.99847	0.00157	1.971500026562235e-05
2.2	0.91844	0.0	0.0
2.25	1.13081	0.0	0.0
2.3	0.98474	0.0	0.0
2.35	0.90645	0.0	0.0
2.4	1.14943	0.0	0.0
2.45	1.02272	0.0	0.0
2.5	1.04608	0.0	0.0
2.55	1.22549	-0.01767	-0.0002218879329258261
2.6	1.1171	-0.02827	-0.0003549955780313018
2.65	0.99051	-0.04595	-0.0005770090842072273
2.7	1.21053	-0.05498	-0.0006904017290470808
2.75	1.14175	-0.07461	-0.0009369020189924098
2.8	1.10765	-0.10053	-0.001262387883250328
2.85	1.08279	-0.12056	-0.0015139111031996374
2.9	1.29674	-0.14216	-0.0017851493234145692
2.95	1.12125	-0.17907	-0.0022486401895318434
3.0	1.00093	-0.22305	-0.0028009113434694683
3.05	1.24522	-0.24622	-0.0030918645639500223
3.1	1.11272	-0.2741	-0.0034419627852274436
3.15	0.99756	-0.29963	-0.003762551292731481
3.2	1.26939	-0.32358	-0.004063299226719796
3.25	0.92072	-0.355	-0.004457850378532442
3.3	1.0275	-0.35814	-0.004497280379063687
3.35	1.03819	-0.34597	-0.004344457733692589
3.4	0.88974	-0.34243	-0.004300004803157364
3.45	1.18613	-0.34243	-0.004300004803157364
3.5	1.01932	-0.34243	-0.004300004803157364
3.55	0.9173	-0.34243	-0.004300004803157364
3.6	1.20432	-0.34243	-0.004300004803157364
3.65	1.06969	-0.34243	-0.004300004803157364
3.7	0.9595	-0.34243	-0.004300004803157364
3.75	1.14406	-0.34243	-0.004300004803157364
3.8	1.20195	-0.34872	-0.004378990377469952
3.85	0.99974	-0.37149	-0.0046649206679465266
3.9	0.95711	-0.40134	-0.00503975681949355
3.95	1.1288	-0.43943	-0.005518065329122566
4.0	1.00853	-0.48381	-0.006075359413064172
4.05	0.90248	-0.51679	-0.00648949999189234
4.1	1.17056	-0.54507	-0.006844621143173742
4.15	1.02942	-0.56863	-0.007140471720408176
