t	I	a	y
0.0	0.05334473	0.00628319	7.890005892927115e-05
0.05	0.05293274	0.00628319	7.890005892927115e-05
0.1	0.0528717	0.00549779	6.903753586645598e-05
0.15	0.05299377	0.00471239	5.917501280364084e-05
0.2	0.052948	0.00471239	5.917501280364084e-05
0.25	0.05325317	0.00471239	5.917501280364084e-05
0.3	0.05326843	0.00471239	5.917501280364084e-05
0.35	0.05314636	0.00471239	5.917501280364084e-05
0.4	0.05329895	0.00314159	3.944996667801052e-05
0.45	0.05355835	0.00314159	3.944996667801052e-05
0.5	0.0537262	0.0015708	1.972504612563031e-05
0.55	0.0537262	-0.0023562	-2.9587569188445467e-05
0.6	0.05401611	-0.01413718	-0.0001775251639841726
0.65	0.05447388	-0.01963497	-0.0002465626998506286
0.7	0.05451965	-0.02513276	-0.0003156002357170846
0.75	0.05490112	-0.03652104	-0.0004586065689814041
0.8	0.05508423	-0.04241153	-0.0005325753663792677
0.85	0.05517578	-0.04241153	-0.0005325753663792677
0.9	0.0552063	-0.04241153	-0.0005325753663792677
0.95	0.05508423	-0.04476773	-0.0005621629355677131
1.0	0.05555725	-0.05811951	-0.0007298255764890706
1.05	0.05537415	-0.06793699	-0.0008531068636277599
1.1	0.05531311	-0.06911509	-0.0008679006482219826
1.15	0.05511475	-0.06911509	-0.0008679006482219826
1.2	0.05513	-0.06911509	-0.0008679006482219826
1.25	0.05436707	-0.07107859	-0.0008925569558790204
1.3	0.05480957	-0.07382748	-0.0009270756610256234
1.35	0.05506897	-0.07539828	-0.0009468007071512537
1.4	0.05506897	-0.08325227	-0.0010454258122061552
1.45	0.05476379	-0.09071356	-0.001139119655729649
1.5	0.05488586	-0.09581865	-0.0012032259300646976
1.55	0.05484009	-0.10092374	-0.0012673322043997457
1.6	0.05458069	-0.11152662	-0.0014004760146012504
1.65	0.05361938	-0.1237003	-0.0015533448709283849
1.7	0.0534668	-0.13587398	-0.0017062137272555197
1.75	0.05278015	-0.14333527	-0.0017999075707790134
1.8	0.05273437	-0.14765496	-0.0018541513220512468
1.85	0.05245972	-0.14922576	-0.0018738763681768772
1.9	0.05245972	-0.15001116	-0.0018837388912396923
1.95	0.05258179	-0.15079656	-0.0018936014143025074
2.0	0.0524292	-0.15079656	-0.0018936014143025074
2.05	0.05235291	-0.13626668	-0.0017111449887869273
2.1	0.05227661	-0.1256638	-0.0015780011785854228
2.15	0.0521698	-0.1256638	-0.0015780011785854228
2.2	0.05206299	-0.1256638	-0.0015780011785854228
2.25	0.05181885	-0.1256638	-0.0015780011785854228
2.3	0.05186462	-0.1256638	-0.0015780011785854228
2.35	0.05174255	-0.1256638	-0.0015780011785854228
2.4	0.05171204	-0.1256638	-0.0015780011785854228
2.45	0.0519104	-0.1256638	-0.0015780011785854228
2.5	0.0519104	-0.1256638	-0.0015780011785854228
2.55	0.05158997	-0.1256638	-0.0015780011785854228
2.6	0.05187988	-0.1272346	-0.0015977262247110532
2.65	0.05210876	-0.13194699	-0.0016569012375146938
2.7	0.05218506	-0.13351779	-0.0016766262836403242
2.75	0.0521698	-0.13744478	-0.00172593877338115
2.8	0.05255127	-0.13823018	-0.0017358012964439652
2.85	0.05180359	-0.14176447	-0.0017801825246533832
2.9	0.05178833	-0.14451337	-0.0018147013553732362
2.95	0.05210876	-0.14961846	-0.0018788076297082848
3.0	0.05194092	-0.15865055	-0.001992226519357409
3.05	0.05168152	-0.16257754	-0.0020415390090982345
3.1	0.05134583	-0.16571914	-0.002080989101349495
3.15	0.05152893	-0.17121693	-0.002150026637215951
3.2	0.0519104	-0.18221251	-0.002288101708948863
3.25	0.05136108	-0.1900665	-0.0023867268140037646
3.3	0.0512085	-0.19870588	-0.002495214316548231
3.35	0.05126953	-0.20852337	-0.0026184957292601707
3.4	0.05134583	-0.21991165	-0.00276150206252449
3.45	0.05065918	-0.23444153	-0.00294395848804007
3.5	0.05072021	-0.24425901	-0.0030672397751787595
3.55	0.05032349	-0.2517203	-0.0031609336187022534
3.6	0.05041504	-0.25446919	-0.0031954523238488563
3.65	0.05056763	-0.25446919	-0.0031954523238488563
3.7	0.05052185	-0.25446919	-0.0031954523238488563
3.75	0.0504303	-0.25446919	-0.0031954523238488563
3.8	0.05027771	-0.248186	-0.003116552264919585
3.85	0.05021667	-0.23876122	-0.002998202239312303
3.9	0.05004883	-0.23876122	-0.002998202239312303
