Time (s)	Light Intensity (% of scale max)	Position (m)
8.25	2.1	-0.0766
8.28	2.0	-0.0772
8.3	2.2	-0.0778
8.32	2.3	-0.0784
8.35	2.2	-0.0788
8.36	2.1	-0.0791
8.4	2.3	-0.0793
8.44	2.4	-0.0793
8.45	2.3	-0.0794
8.48	2.1	-0.0795
8.5	2.1	-0.0793
8.52	2.5	-0.0788
8.55	2.3	-0.0787
8.56	2.3	-0.0787
8.6	2.2	-0.0787
8.64	2.5	-0.0787
8.65	2.5	-0.0787
8.68	2.4	-0.0787
8.7	2.3	-0.0787
8.72	2.6	-0.0787
8.75	2.5	-0.0788
8.76	2.4	-0.0789
8.8	2.3	-0.0789
8.84	2.5	-0.0792
8.85	2.6	-0.0793
8.88	2.4	-0.0795
8.9	2.4	-0.0798
8.92	2.3	-0.0804
8.95	2.5	-0.0809
8.96	2.4	-0.0812
9.0	2.2	-0.0812
9.04	2.2	-0.0812
9.05	2.3	-0.0813
9.08	2.1	-0.0817
9.1	2.0	-0.0821
9.12	1.9	-0.0824
9.15	2.0	-0.0827
9.16	2.0	-0.0829
9.2	1.9	-0.0834
9.24	1.7	-0.0837
9.25	1.6	-0.0841
9.28	1.7	-0.0846
9.3	1.6	-0.0848
9.32	1.3	-0.085
9.35	1.7	-0.0851
9.36	1.4	-0.0853
9.4	1.7	-0.0855
9.44	1.6	-0.0856
9.45	1.3	-0.0857
9.48	1.7	-0.0858
9.5	1.1	-0.0859
9.52	1.6	-0.0863
9.55	1.6	-0.0865
9.56	1.3	-0.0866
9.6	1.6	-0.0866
9.64	1.1	-0.0866
9.65	1.4	-0.0866
9.68	1.3	-0.0866
9.7	1.2	-0.0866
9.72	1.5	-0.0862
9.75	1.4	-0.0861
9.76	1.3	-0.0861
9.8	1.5	-0.0861
9.84	1.5	-0.0861
9.85	1.2	-0.0861
9.88	1.4	-0.0861
9.9	1.5	-0.0861
9.92	1.2	-0.0861
9.95	1.4	-0.0862
9.96	1.3	-0.0862
10.0	1.1	-0.0863
10.04	1.5	-0.0863
10.05	1.3	-0.0864
10.08	1.1	-0.0866
10.1	1.4	-0.0866
10.12	1.2	-0.0866
10.15	1.5	-0.0866
10.16	1.3	-0.0867
10.2	1.4	-0.087
10.24	1.4	-0.0874
10.25	1.1	-0.0879
10.28	1.5	-0.088
10.3	1.0	-0.0882
10.32	1.4	-0.0886
10.35	1.4	-0.089
10.36	1.1	-0.0892
10.4	1.4	-0.0892
10.44	1.2	-0.0892
10.45	1.1	-0.0894
10.48	1.4	-0.0897
10.5	1.3	-0.0898
10.52	1.2	-0.09
10.55	1.4	-0.0901
10.56	1.4	-0.0902
10.6	1.1	-0.0906
10.64	1.4	-0.0907
10.65	1.4	-0.0909
10.68	1.1	-0.0913
10.7	1.3	-0.0913
10.72	1.2	-0.0913
10.75	1.0	-0.0913
10.76	1.3	-0.0913
10.8	1.1	-0.0912
10.84	1.5	-0.0909
10.85	1.2	-0.0909
10.88	1.0	-0.0909
10.9	1.4	-0.0909
10.92	1.1	-0.0909
10.95	1.5	-0.0909
10.96	1.2	-0.0909
11.0	1.5	-0.0909
11.04	1.3	-0.0909
11.05	1.4	-0.0909
11.08	1.5	-0.0909
11.1	1.2	-0.091
11.12	1.6	-0.091
11.15	1.5	-0.0913
11.16	1.2	-0.0913
11.2	1.4	-0.0913
11.24	1.4	-0.0913
11.25	1.4	-0.0915
11.28	1.3	-0.0919
11.3	1.6	-0.0922
11.32	1.5	-0.0924
11.35	1.2	-0.0924
11.36	1.3	-0.0926
11.4	1.5	-0.0929
