t	%	I	y
7.35	4.36037	0.04359436	0.0
7.4	4.34834	0.04347229	0.0
7.45	4.34059	0.043396	0.0
7.5	4.3602	0.04359436	0.0
7.55	4.38914	0.04388428	0.0
7.6	4.37708	0.04376221	0.0
7.65	4.38937	0.04388428	0.0
7.7	4.38495	0.0438385	0.0
7.75	4.45193	0.04450989	0.0
7.8	4.42419	0.04423523	0.0
7.85	4.41408	0.04412842	0.0
7.9	4.4005	0.04399109	0.0
7.95	4.43883	0.04438782	0.0
8.0	4.46054	0.04460144	0.0
8.05	4.42793	0.04426575	0.0
8.1	4.42068	0.04420471	0.0
8.15	4.44832	0.04447937	0.0
8.2	4.45869	0.04458618	0.0
8.25	4.42944	0.04428101	0.0
8.3	4.41493	0.04414368	0.0
8.35	4.41371	0.04412842	0.0
8.4	4.4516	0.04450989	0.0
8.45	4.42398	0.04423523	0.0
8.5	4.41898	0.04418945	0.0
8.55	4.40324	0.04402161	0.0
8.6	4.42487	0.04423523	0.0
8.65	4.41074	0.0440979	0.0
8.7	4.36736	0.04367065	0.0
8.75	4.37325	0.04373169	0.0
8.8	4.40868	0.04408264	0.0
8.85	4.5558	0.04554749	0.0
8.9	4.60144	0.04600525	0.0
8.95	4.6813	0.04679871	0.0
9.0	4.85788	0.04856873	0.0
9.05	5.02855	0.05027771	0.0
9.1	5.30374	0.05302429	0.0
9.15	5.45131	0.05450439	0.0
9.2	5.63441	0.05633545	0.0
9.25	6.03966	0.06039429	0.0
9.3	6.21355	0.06213379	0.0
9.35	6.38017	0.063797	0.0
9.4	6.76144	0.06761169	0.0
9.45	6.88524	0.06884766	0.0
9.5	7.1337	0.07133484	0.0
9.55	7.23689	0.07235718	0.0
9.6	7.36818	0.07366943	0.0
9.65	7.43622	0.07435608	0.0
9.7	7.48679	0.07485962	0.0
9.75	7.66411	0.07662964	0.0
9.8	7.76703	0.07766724	0.0
9.85	7.78903	0.07788086	0.0
9.9	7.87125	0.07870483	0.0
9.95	7.91876	0.07917786	0.0
10.0	7.99992	0.07998657	0.0
10.05	8.04388	0.08042908	0.0
10.1	8.08781	0.08087158	0.0
10.15	8.17911	0.08178711	0.0
10.2	8.18016	0.08178711	0.0
10.25	8.09708	0.08096313	0.0
10.3	7.94286	0.079422	0.0
10.35	7.89668	0.07896423	0.0
10.4	7.89429	0.07893372	0.0
10.45	7.7067	0.07705688	0.0
10.5	7.61543	0.07614136	0.0
10.55	7.5303	0.07530212	0.0
10.6	7.5062	0.07505798	0.0
10.65	7.47162	0.07470703	0.0
10.7	7.437	0.07435608	0.0
10.75	7.44196	0.07441711	0.0
10.8	7.47566	0.07475281	0.0
10.85	7.42616	0.07424927	0.0
10.9	7.40367	0.07403564	0.0
10.95	7.46292	0.07461548	0.0
11.0	7.46402	0.07463074	0.0
11.05	7.45609	0.07455444	0.0
11.1	7.49025	0.07489014	0.0
11.15	7.56386	0.07563782	0.0
11.2	7.60208	0.07601929	0.0
11.25	7.56058	0.07559204	0.0
11.3	7.53552	0.0753479	0.0
11.35	7.58009	0.07579041	0.0
11.4	7.58572	0.07585144	0.0
11.45	7.62819	0.07627869	0.0
11.5	7.67355	0.07672119	0.0
11.55	7.76228	0.07762146	0.0
11.6	7.78879	0.07788086	0.0
11.65	7.6788	0.07678223	0.0
11.7	7.54614	0.07545471	0.0
11.75	7.30002	0.07299805	0.0
11.8	7.11263	0.07112122	0.0
11.85	6.9615	0.0696106	0.0
11.9	6.69398	0.06692505	0.0
11.95	6.62437	0.0662384	0.0
12.0	6.50797	0.06507874	0.0
12.05	6.32211	0.06321716	0.0
12.1	6.2688	0.06268311	0.0
12.15	6.19275	0.06192017	0.0
12.2	6.14368	0.06143188	0.0
12.25	6.09601	0.06095886	0.0
12.3	6.12541	0.06124878	0.0
12.35	6.08017	0.06079102	0.0
12.4	6.05821	0.06057739	0.0
12.45	6.12175	0.061203	0.0
12.5	6.13983	0.06138611	0.0
12.55	6.11784	0.06117249	0.0
12.6	6.11569	0.06114197	0.0
12.65	6.16643	0.06166077	0.0
12.7	6.14293	0.06141663	0.0
12.75	6.11766	0.06117249	0.0
12.8	6.13582	0.06135559	0.0
12.85	6.06776	0.06066895	0.0
12.9	5.95444	0.05953979	0.0
12.95	5.94797	0.05947876	0.0
13.0	5.94041	0.05940247	0.0
13.05	5.81256	0.05812073	0.0
13.1	5.74997	0.05749512	0.0
13.15	5.72227	0.05722046	0.0
13.2	5.64354	0.056427	0.0
13.25	5.58858	0.05587769	0.0
13.3	5.54311	0.05541992	0.0
13.35	5.50087	0.05500793	0.0
13.4	5.40308	0.05401611	0.0
13.45	5.3696	0.05369568	0.0
13.5	5.41043	0.05409241	0.0
13.55	5.36746	0.05366516	0.0
13.6	5.36333	0.05361938	0.0
13.65	5.35884	0.05357361	0.0
13.7	5.50067	0.05499268	0.0
13.75	5.54604	0.05545044	0.0
13.8	5.69144	0.05690002	0.0
13.85	5.83366	0.05833435	0.0
13.9	5.90491	0.05903625	0.0
13.95	5.97414	0.05973816	0.0
14.0	6.03026	0.06028748	0.0
14.05	6.14175	0.06141663	0.0
14.1	6.1797	0.06178284	0.0
14.15	6.21432	0.06213379	0.0
14.2	6.34898	0.06347656	0.0
14.25	6.33745	0.06336975	0.0
14.3	6.35362	0.06352234	0.0
14.35	6.40849	0.06407166	0.0
14.4	6.4751	0.06474304	0.0
14.45	6.48409	0.06483459	0.0
14.5	6.50008	0.06498718	0.0
14.55	6.63257	0.0663147	0.0
14.6	6.64687	0.06646729	0.0
14.65	6.71431	0.06713867	0.0
14.7	6.94704	0.06945801	0.0
14.75	7.1125	0.07112122	0.0
14.8	7.21318	0.0721283	0.0
14.85	7.33154	0.07330322	0.0
14.9	7.35576	0.07354736	0.0
14.95	7.46016	0.07460022	0.0
15.0	7.43968	0.0743866	0.0
15.05	7.44643	0.07446289	0.0
15.1	7.42929	0.07427979	0.0
15.15	7.45412	0.07453918	0.0
15.2	7.41933	0.07418823	0.0
15.25	7.39061	0.07389832	0.0
15.3	7.3806	0.0737915	0.0
15.35	7.39458	0.07394409	0.0
15.4	7.3459	0.07345581	0.0
15.45	7.33351	0.07333374	0.0
15.5	7.34587	0.07345581	0.0
15.55	7.37645	0.07376099	0.0
15.6	7.35342	0.0735321	0.0
15.65	7.36079	0.07359314	0.0
15.7	7.39095	0.07389832	0.0
15.75	7.44849	0.07447815	0.0
15.8	7.44717	0.07446289	0.0
15.85	7.45982	0.07458496	0.0
15.9	7.51303	0.07511902	0.0
15.95	7.52135	0.07521057	0.0
16.0	7.48578	0.07484436	0.0
16.05	7.44029	0.07440186	0.0
16.1	7.44305	0.07441711	0.0
16.15	7.38365	0.07382202	0.0
16.2	7.34113	0.07341003	0.0
16.25	7.29189	0.07290649	0.0
16.3	7.27158	0.07270813	0.0
16.35	7.22765	0.07226562	0.0
16.4	7.18869	0.07188416	0.0
16.45	7.17838	0.07177734	0.0
16.5	7.20918	0.07208252	0.0
16.55	7.18727	0.0718689	0.0
16.6	7.19987	0.07199097	0.0
16.65	7.18024	0.0717926	0.0
16.7	7.20415	0.07203674	0.0
16.75	7.08981	0.07089233	0.0
16.8	6.79089	0.06790161	0.0
16.85	6.6642	0.06663513	0.0
