t	%	I	y
0.0	0.02945	0.02944946	0.0
0.05	0.02969	0.0296936	0.0
0.1	0.02977	0.0297699	0.0
0.15	0.02969	0.0296936	0.0
0.2	0.02974	0.02973938	0.0
0.25	0.0296	0.02960205	0.0
0.3	0.03001	0.03001404	0.0
0.35	0.02988	0.02987671	0.0
0.4	0.02985	0.02984619	0.0
0.45	0.0298	0.02980042	0.0
0.5	0.02985	0.02984619	0.0
0.55	0.03	0.02999878	0.0
0.6	0.03008	0.03007507	0.0
0.65	0.02997	0.02996826	0.0
0.7	0.03011	0.03010559	0.0
0.75	0.03018	0.03018188	0.0
0.8	0.02992	0.02992249	0.0
0.85	0.02992	0.02992249	0.0
0.9	0.02991	0.02990723	0.0
0.95	0.03015	0.03015137	0.0
1.0	0.02997	0.02996826	0.0
1.05	0.03006	0.03005981	0.0
1.1	0.03003	0.0300293	0.0
1.15	0.02997	0.02996826	0.0
1.2	0.03021	0.0302124	0.0
1.25	0.03035	0.03034973	0.0
1.3	0.03017	0.03016663	0.0
1.35	0.03027	0.03027344	0.0
1.4	0.03027	0.03027344	0.0
1.45	0.0302	0.03019714	0.0
1.5	0.03073	0.0307312	0.0
1.55	0.03046	0.03045654	0.0
1.6	0.03062	0.03062439	0.0
1.65	0.03047	0.0304718	0.0
1.7	0.03061	0.03060913	0.0
1.75	0.03053	0.03053284	0.0
1.8	0.03072	0.03071594	0.0
1.85	0.03049	0.03048706	0.0
1.9	0.0312	0.03120422	0.0
1.95	0.03036	0.03036499	0.0
2.0	0.03073	0.0307312	0.0
2.05	0.03056	0.03056335	0.0
2.1	0.03053	0.03053284	0.0
2.15	0.03033	0.03033447	0.0
2.2	0.03053	0.03053284	0.0
2.25	0.03085	0.03085327	0.0
2.3	0.03085	0.03085327	-1.9725e-05
2.35	0.03117	0.03117371	-0.00011341875
2.4	0.03096	0.03096008	-0.00033532500000000003
2.45	0.03119	0.03118896	-0.00087316
2.5	0.03114	0.03114319	-0.0014991000000000002
2.55	0.0311	0.03109741	-0.00221446
2.6	0.03096	0.03096008	-0.0029193
2.65	0.02983	0.02983093	-0.0035452400000000003
2.7	0.03081	0.0308075	-0.00406072
2.75	0.03099	0.0309906	-0.0050390800000000005
2.8	0.03114	0.03114319	-0.005996400000000001
2.85	0.03113	0.03112793	-0.0060700400000000005
2.9	0.03151	0.0315094	-0.00605426
2.95	0.03178	0.03178406	-0.00605426
3.0	0.03157	0.03157043	-0.00605426
3.05	0.03177	0.0317688	-0.00605426
3.1	0.03209	0.03208923	-0.00605426
3.15	0.03233	0.03233337	-0.00605426
3.2	0.03212	0.03211975	-0.00605426
3.25	0.03224	0.03224182	-0.00605426
3.3	0.03267	0.03266907	-0.0060647800000000005
3.35	0.03262	0.03262329	-0.00613316
3.4	0.03304	0.03303528	-0.006312000000000001
3.45	0.03287	0.03286743	-0.00682748
3.5	0.03279	0.03279114	-0.00750602
3.55	0.03271	0.03271484	-0.00806884
3.6	0.03297	0.03297424	-0.00856328
3.65	0.03307	0.0330658	-0.00918396
3.7	0.03314	0.03314209	-0.00973626
3.75	0.03307	0.0330658	-0.01027278
3.8	0.03354	0.03353882	-0.010688320000000001
3.85	0.03362	0.03361511	-0.0110723
3.9	0.03362	0.03361511	-0.01129322
3.95	0.03372	0.03372192	-0.01129322
4.0	0.03339	0.03338623	-0.01124588
4.05	0.03334	0.03334045	-0.01124588
4.1	0.03329	0.03329468	-0.01124588
4.15	0.03328	0.03327942	-0.011182760000000002
4.2	0.03328	0.03327942	-0.01116698
4.25	0.03287	0.03286743	-0.01116698
4.3	0.03313	0.03312683	-0.01117224
4.35	0.03316	0.03315735	-0.0112564
4.4	0.03299	0.0329895	-0.0114405
4.45	0.03314	0.03314209	-0.0119665
4.5	0.03305	0.03305054	-0.012713420000000001
4.55	0.03326	0.03326416	-0.01321838
4.6	0.0341	0.03410339	-0.01370756
4.65	0.03412	0.03411865	-0.014228300000000001
4.7	0.03445	0.03445435	-0.01474378
4.75	0.03398	0.03398132	-0.015453880000000001
4.8	0.03566	0.03565979	-0.0164112
4.85	0.03593	0.03593445	-0.016868820000000003
4.9	0.03587	0.03587341	-0.0168846
4.95	0.03606	0.03605652	-0.016868820000000003
5.0	0.03641	0.03640747	-0.016763620000000003
5.05	0.03651	0.03651428	-0.016763620000000003
5.1	0.03659	0.03659058	-0.016763620000000003
5.15	0.03651	0.03651428	-0.016763620000000003
5.2	0.03682	0.03681946	-0.016763620000000003
5.25	0.0368	0.0368042	-0.016763620000000003
5.3	0.03683	0.03683472	-0.016763620000000003
5.35	0.03685	0.03684998	-0.016763620000000003
5.4	0.03691	0.03691101	-0.016763620000000003
5.45	0.03708	0.03707886	-0.016763620000000003
5.5	0.03708	0.03707886	-0.01678466
5.55	0.03699	0.0369873	-0.01683726
5.6	0.03706	0.0370636	-0.01684252
5.65	0.03702	0.03701782	-0.01684252
5.7	0.03694	0.03694153	-0.01684252
5.75	0.03716	0.03715515	-0.01684252
5.8	0.03674	0.03674316	-0.01684252
5.85	0.03703	0.03703308	-0.01684252
5.9	0.03668	0.03668213	-0.01685304
5.95	0.03702	0.03701782	-0.016895120000000003
6.0	0.03703	0.03703308	-0.01692142
6.05	0.03688	0.03688049	-0.01692142
6.1	0.03729	0.03729248	-0.01692142
6.15	0.03722	0.03721619	-0.01692142
6.2	0.0372	0.03720093	-0.016942460000000003
6.25	0.03726	0.03726196	-0.0170687
6.3	0.03751	0.0375061	-0.017368520000000002
6.35	0.03734	0.03733826	-0.01762626
6.4	0.03723	0.03723145	-0.017968160000000004
6.45	0.03725	0.0372467	-0.01842578
6.5	0.03743	0.03742981	-0.018778200000000002
6.55	0.0379	0.03790283	-0.018899179999999998
6.6	0.0381	0.0381012	-0.01907276
6.65	0.03833	0.03833008	-0.01919374
6.7	0.03877	0.03877258	-0.01918322
6.75	0.03925	0.03924561	-0.01905698
6.8	0.03935	0.03935242	-0.0190149
6.85	0.03917	0.03916931	-0.0190149
6.9	0.03929	0.03929138	-0.0190149
6.95	0.03931	0.03930664	-0.0190149
7.0	0.03929	0.03929138	-0.0190149
7.05	0.03918	0.03918457	-0.0190149
7.1	0.03934	0.03933716	-0.01902542
7.15	0.03888	0.03887939	-0.01912536
7.2	0.03925	0.03924561	-0.019351540000000004
7.25	0.04005	0.04005432	-0.01999852
7.3	0.0397	0.03970337	-0.02040354
7.35	0.03943	0.03942871	-0.0207244
7.4	0.03908	0.03907776	-0.021187280000000003
7.45	0.03821	0.03820801	-0.0216449
7.5	0.03896	0.03895569	-0.022044660000000004
7.55	0.03999	0.03999329	-0.022649560000000003
7.6	0.0407	0.04069519	-0.02313874
7.65	0.03964	0.03964233	-0.02387514
7.7	0.03896	0.03895569	-0.02478512
7.75	0.03925	0.03924561	-0.025142800000000003
7.8	0.03958	0.0395813	-0.02511124
7.85	0.03954	0.03953552	-0.02506916
7.9	0.03986	0.03985596	-0.02506916
7.95	0.03973	0.03973389	-0.02506916
8.0	0.03992	0.03991699	-0.02506916
8.05	0.04008	0.04008484	-0.02507442
8.1	0.04019	0.04019165	-0.02511124
8.15	0.04016	0.04016113	-0.025142800000000003
8.2	0.03996	0.03996277	-0.025248000000000003
8.25	0.04041	0.04040527	-0.025721400000000002
8.3	0.04045	0.04045105	-0.026263180000000004
8.35	0.03944	0.03944397	-0.026894380000000002
8.4	0.03868	0.03868103	-0.027615
8.45	0.03876	0.03875732	-0.028298800000000002
8.5	0.03957	0.03956604	-0.02898786
8.55	0.03979	0.03979492	-0.02962958
8.6	0.03915	0.03915405	-0.03026078
8.65	0.03786	0.03785706	-0.030755220000000003
8.7	0.03767	0.03767395	-0.031207580000000002
8.75	0.03751	0.0375061	-0.03137064
8.8	0.03793	0.03793335	-0.0313233
8.85	0.03789	0.03788757	-0.031223360000000002
8.9	0.03796	0.03796387	-0.031223360000000002
8.95	0.03777	0.0377655	-0.031223360000000002
9.0	0.03754	0.03753662	-0.031223360000000002
9.05	0.03752	0.03752136	-0.031228620000000002
9.1	0.03717	0.03717041	-0.03126544
9.15	0.03694	0.03694153	-0.03137064
9.2	0.03659	0.03659058	-0.031696760000000004
9.25	0.03604	0.03604126	-0.03222802
9.3	0.03566	0.03565979	-0.03283292
9.35	0.03485	0.03485107	-0.03342204
9.4	0.03433	0.03433228	-0.03402694
9.45	0.03383	0.03382874	-0.0345582
9.5	0.03337	0.03337097	-0.03502108
9.55	0.03299	0.0329895	-0.03557338
9.6	0.03262	0.03262329	-0.03633608
9.65	0.03249	0.03248596	-0.036935720000000005
9.7	0.03215	0.03215027	-0.037051440000000005
9.75	0.03212	0.03211975	-0.036951500000000005
9.8	0.0321	0.03210449	-0.0369252
9.85	0.03215	0.03215027	-0.0369252
9.9	0.03186	0.03186035	-0.0369252
9.95	0.03185	0.03184509	-0.0369252
10.0	0.03194	0.03193665	-0.0369252
10.05	0.03168	0.03167725	-0.036940980000000005
10.1	0.03172	0.03172302	-0.03702514
10.15	0.03185	0.03184509	-0.037298660000000004
10.2	0.03159	0.03158569	-0.0377142
10.25	0.03177	0.0317688	-0.03818234
10.3	0.03197	0.03196716	-0.0387399
10.35	0.03194	0.03193665	-0.03910284000000001
10.4	0.03191	0.03190613	-0.039549940000000006
10.45	0.03242	0.03242493	-0.040181140000000004
10.5	0.03305	0.03305054	-0.04112794
10.55	0.03339	0.03338623	-0.04227988
10.6	0.0365	0.03649902	-0.04351598
10.65	0.03844	0.03843689	-0.04414718
10.7	0.03885	0.03884888	-0.0443418
10.75	0.03883	0.03883362	-0.0443418
10.8	0.03922	0.03921509	-0.04430498
10.85	0.04002	0.0400238	-0.04426816
10.9	0.04079	0.04078674	-0.04422608
10.95	0.04073	0.04072571	-0.04422608
11.0	0.04051	0.04051208	-0.04422608
11.05	0.04099	0.04098511	-0.04422608
11.1	0.04097	0.04096985	-0.04422608
11.15	0.04097	0.04096985	-0.04426816
11.2	0.04077	0.04077148	-0.04432076
11.25	0.0407	0.04069519	-0.04441544
11.3	0.03995	0.03994751	-0.04475734
11.35	0.04002	0.0400238	-0.04523074
11.4	0.03963	0.03962708	-0.045898760000000004
11.45	0.04005	0.04005432	-0.0463669
11.5	0.04012	0.04011536	-0.04674036
11.55	0.04218	0.04217529	-0.04719798000000001
11.6	0.04599	0.04598999	-0.047950160000000006
11.65	0.05107	0.05107117	-0.0488917
11.7	0.05215	0.05215454	-0.04965966
11.75	0.05098	0.05097961	-0.05005416
11.8	0.05064	0.05064392	-0.0501015
11.85	0.05048	0.05047607	-0.05006468
11.9	0.05058	0.05058289	-0.04999104
11.95	0.05135	0.05134583	-0.04996474000000001
12.0	0.05106	0.05105591	-0.04996474000000001
12.05	0.05132	0.05131531	-0.04995948
12.1	0.05136	0.05136108	-0.04994370000000001
12.15	0.05154	0.05154419	-0.04995948
12.2	0.05157	0.05157471	-0.05006468
12.25	0.05093	0.05093384	-0.050233
12.3	0.04956	0.04956055	-0.05080108
12.35	0.04823	0.04823303	-0.051637419999999996
12.4	0.05318	0.05317688	-0.05235278
12.45	0.0573	0.05729675	-0.05269468000000001
12.5	0.05818	0.05818176	-0.05298398
12.55	0.05901	0.05900574	-0.05338374
12.6	0.064	0.06399536	-0.053772980000000005
12.65	0.06496	0.06495667	-0.053936040000000005
12.7	0.06517	0.06517029	-0.054014940000000004
12.75	0.06549	0.06549072	-0.054246380000000004
12.8	0.06587	0.06587219	-0.05438314
12.85	0.06607	0.06607056	-0.054404179999999996
12.9	0.06602	0.06602478	-0.05438314
12.95	0.06689	0.06689453	-0.054246380000000004
13.0	0.07007	0.07006836	-0.054204300000000004
13.05	0.06992	0.06991577	-0.054204300000000004
13.1	0.06999	0.06999207	-0.054204300000000004
13.15	0.07016	0.07015991	-0.054204300000000004
13.2	0.07036	0.07035828	-0.054183260000000004
13.25	0.07039	0.07038879	-0.054183260000000004
13.3	0.07065	0.07064819	-0.054183260000000004
