t	%	I	y
6.1	0.02589	0.02589417	-0.01393374
6.15	0.02556	0.02555847	-0.01398108
6.2	0.02582	0.02581787	-0.014044200000000001
6.25	0.0256	0.02560425	-0.0141231
6.3	0.02554	0.02554321	-0.014223040000000001
6.35	0.02544	0.0254364	-0.01429142
6.4	0.02567	0.02566528	-0.01433876
6.45	0.02548	0.02548218	-0.01445448
6.5	0.02536	0.02536011	-0.014675400000000002
6.55	0.02563	0.02563477	-0.01503308
6.6	0.02539	0.02539063	-0.01536446
6.65	0.02557	0.02557373	-0.0157274
6.7	0.02559	0.02558899	-0.015995660000000002
6.75	0.02582	0.02581787	-0.01621132
6.8	0.02562	0.02561951	-0.01651114
6.85	0.02876	0.02876282	-0.01676888
6.9	0.02777	0.027771	-0.01692142
6.95	0.02573	0.02572632	-0.017110780000000003
7.0	0.02396	0.0239563	-0.017336960000000002
7.05	0.02412	0.02412415	-0.01752106
7.1	0.02466	0.0246582	-0.01763152
7.15	0.02582	0.02581787	-0.0176736
7.2	0.02597	0.02597046	-0.0176736
7.25	0.02615	0.02615356	-0.017636779999999998
7.3	0.0262	0.02619934	-0.01742638
7.35	0.02629	0.02629089	-0.01731592
7.4	0.02649	0.02648926	-0.01731592
7.45	0.02641	0.02641296	-0.01731592
7.5	0.02602	0.02601624	-0.01731592
7.55	0.02641	0.02641296	-0.01731592
7.6	0.02626	0.02626038	-0.017336960000000002
7.65	0.02629	0.02629089	-0.017336960000000002
7.7	0.02605	0.02604675	-0.017379040000000002
7.75	0.0265	0.02650452	-0.017447419999999998
7.8	0.02641	0.02641296	-0.01757366
7.85	0.02646	0.02645874	-0.01764204
7.9	0.0262	0.02619934	-0.01771042
7.95	0.02606	0.02606201	-0.01793134
8.0	0.02594	0.02593994	-0.018383700000000003
8.05	0.02596	0.0259552	-0.018751900000000002
8.1	0.02544	0.0254364	-0.01906224
8.15	0.02588	0.02587891	-0.01928842
8.2	0.02571	0.02571106	-0.01952512
8.25	0.0255	0.02549744	-0.019814420000000003
8.3	0.02542	0.02542114	-0.02001956
8.35	0.02586	0.02586365	-0.020077420000000002
8.4	0.02803	0.0280304	-0.02014054
8.45	0.02791	0.02790833	-0.02021944
8.5	0.02138	0.02137756	-0.0202773
8.55	0.0258	0.02580261	-0.0202773
8.6	0.02521	0.02520752	-0.02021944
8.65	0.0258	0.02580261	-0.019919620000000002
8.7	0.0256	0.02560425	-0.019919620000000002
8.75	0.02583	0.02583313	-0.019919620000000002
8.8	0.02573	0.02572632	-0.019919620000000002
8.85	0.0256	0.02560425	-0.019919620000000002
8.9	0.02559	0.02558899	-0.019919620000000002
8.95	0.02556	0.02555847	-0.019919620000000002
9.0	0.02567	0.02566528	-0.019919620000000002
9.05	0.0256	0.02560425	-0.019919620000000002
9.1	0.02531	0.02531433	-0.019930140000000002
9.15	0.02554	0.02554321	-0.019956440000000002
9.2	0.0255	0.02549744	-0.019982740000000002
9.25	0.02582	0.02581787	-0.0200932
9.3	0.02574	0.02574158	-0.02021944
9.35	0.0253	0.02529907	-0.02032464
9.4	0.02562	0.02561951	-0.02055082
9.45	0.02538	0.02537537	-0.02079804
9.5	0.02544	0.0254364	-0.021066300000000003
9.55	0.02554	0.02554321	-0.021408200000000002
9.6	0.02522	0.02522278	-0.021597560000000002
9.65	0.02512	0.02511597	-0.02171854
9.7	0.02534	0.02534485	-0.02191316
9.75	0.02548	0.02548218	-0.02202362
9.8	0.02521	0.02520752	-0.02214986
9.85	0.02553	0.02552795	-0.02221824
9.9	0.02533	0.02532959	-0.02229188
9.95	0.02455	0.02455139	-0.02249176
10.0	0.0246	0.02459717	-0.022723200000000002
10.05	0.02386	0.02386475	-0.022881
10.1	0.02454	0.02453613	-0.02307036
10.15	0.02496	0.02496338	-0.02323868
10.2	0.02512	0.02511597	-0.02329654
10.25	0.02632	0.02632141	-0.02339122
10.3	0.02612	0.02612305	-0.0234333
10.35	0.02605	0.02604675	-0.02325446
10.4	0.02586	0.02586365	-0.022938860000000002
10.45	0.02599	0.02598572	-0.022938860000000002
10.5	0.02556	0.02555847	-0.022938860000000002
