t	%	I	y
0.0	0.02997	0.02996826	0.0
0.05	0.03	0.02999878	0.0
0.1	0.03012	0.03012085	0.0
0.15	0.02989	0.02989197	0.0
0.2	0.0295	0.02949524	0.0
0.25	0.02957	0.02957153	0.0
0.3	0.02924	0.02923584	0.0
0.35	0.02884	0.02883911	0.0
0.4	0.02844	0.02844238	0.0
0.45	0.02855	0.02854919	0.0
0.5	0.02844	0.02844238	0.0
0.55	0.02864	0.02864075	0.0
0.6	0.0287	0.02870178	0.0
0.65	0.02905	0.02905273	0.0
0.7	0.02956	0.02955627	0.0
0.75	0.02992	0.02992249	0.0
0.8	0.02995	0.029953	0.0
0.85	0.03024	0.03024292	0.0
0.9	0.03035	0.03034973	0.0
0.95	0.0307	0.03070068	0.0
1.0	0.03065	0.03065491	0.0
1.05	0.03069	0.03068542	0.0
1.1	0.03067	0.03067017	0.0
1.15	0.03116	0.03115845	0.0
1.2	0.03116	0.03115845	0.0
1.25	0.03125	0.03125	0.0
1.3	0.03178	0.03178406	0.0
1.35	0.03169	0.0316925	0.0
1.4	0.03123	0.03123474	0.0
1.45	0.03159	0.03158569	0.0
1.5	0.03134	0.03134155	0.0
1.55	0.03134	0.03134155	0.0
1.6	0.03146	0.03146362	0.0
1.65	0.03152	0.03152466	0.0
1.7	0.03143	0.03143311	0.0
1.75	0.03192	0.03192139	0.0
1.8	0.0318	0.03179932	-1.9725e-05
1.85	0.03189	0.03189087	-6.90375e-05
1.9	0.03188	0.03187561	-0.0001084875
1.95	0.03183	0.03182983	-0.00011835
2.0	0.03192	0.03192139	-0.00011835
2.05	0.03175	0.03175354	-0.00016766250000000002
2.1	0.03214	0.03213501	-0.0002268375
2.15	0.03186	0.03186035	-0.00034518750000000006
2.2	0.0322	0.03219604	-0.0005312600000000001
2.25	0.03195	0.0319519	-0.0007574400000000001
2.3	0.03204	0.03204346	-0.00100466
2.35	0.03177	0.0317688	-0.00130974
2.4	0.03131	0.03131104	-0.0015990400000000001
2.45	0.0314	0.03140259	-0.00187782
2.5	0.03122	0.03121948	-0.0023459600000000002
2.55	0.03139	0.03138733	-0.0029193
2.6	0.03142	0.03141785	-0.00349264
2.65	0.03119	0.03118896	-0.00404494
2.7	0.03107	0.03106689	-0.004607760000000001
2.75	0.03105	0.03105164	-0.00492862
2.8	0.0311	0.03109741	-0.00517058
2.85	0.03087	0.03086853	-0.00552826
2.9	0.03084	0.03083801	-0.005928020000000001
2.95	0.03078	0.03077698	-0.006238360000000001
3.0	0.03081	0.0308075	-0.0065487
3.05	0.03085	0.03085327	-0.00689586
3.1	0.03078	0.03077698	-0.006980020000000001
3.15	0.03081	0.0308075	-0.006980020000000001
3.2	0.03096	0.03096008	-0.006980020000000001
3.25	0.02982	0.02981567	-0.007069440000000001
3.3	0.02991	0.02990723	-0.00719042
