t	%	I	y
12.2	0.89027	0.00889587	-0.037814139999999996
12.25	1.36461	0.01364136	-0.03774576
12.3	0.87444	0.00874329	-0.037566920000000004
12.35	1.18982	0.0118866	-0.037535360000000004
12.4	1.18779	0.01187134	-0.037535360000000004
12.45	0.9176	0.00917053	-0.037535360000000004
12.5	1.22563	0.01225281	-0.037535360000000004
12.55	0.91029	0.00909424	-0.037535360000000004
12.6	1.00351	0.01002502	-0.037535360000000004
12.65	1.02086	0.01020813	-0.037598480000000004
12.7	0.85605	0.00856018	-0.03775102
12.75	1.12238	0.01121521	-0.037966679999999996
12.8	0.90007	0.00898743	-0.03832436
12.85	1.23383	0.0123291	-0.0386873
12.9	1.02605	0.01025391	-0.03894504
12.95	0.86794	0.00866699	-0.03910284000000001
13.0	1.1884	0.01187134	-0.03942896
13.05	0.99272	0.00991821	-0.03977086
13.1	1.39726	0.01396179	-0.039954960000000005
13.15	1.17538	0.01174927	-0.04009172
13.2	1.4879	0.01487732	-0.040275820000000004
13.25	1.39227	0.01391602	-0.04067032
13.3	1.32716	0.01325989	-0.04108586
13.35	1.59177	0.01591492	-0.04139620000000001
13.4	1.16498	0.01164246	-0.04160134
13.45	1.6467	0.01646423	-0.04171706000000001
13.5	1.11125	0.0111084	-0.04174862
13.55	1.59492	0.01594543	-0.04179070000000001
13.6	1.5508	0.01550293	-0.04173810000000001
13.65	1.5874	0.01586914	-0.04145406000000001
13.7	1.8325	0.01831055	-0.0414225
13.75	1.3952	0.01394653	-0.0414225
13.8	1.57118	0.01570129	-0.0414225
13.85	1.71837	0.0171814	-0.0414225
13.9	1.63943	0.01638794	-0.0414225
13.95	1.60948	0.01608276	-0.0414225
14.0	1.50778	0.01507568	-0.04144354
14.05	1.64252	0.01641846	-0.04148562
14.1	1.73975	0.01739502	-0.0415803
14.15	1.50127	0.01499939	-0.04169076
14.2	1.42471	0.01423645	-0.04179596
14.25	1.30507	0.01304626	-0.04206422
14.3	1.66536	0.01664734	-0.042416640000000005
14.35	1.59157	0.01591492	-0.04266912
14.4	1.44582	0.01445007	-0.04270594
14.45	1.59323	0.01593018	-0.042716460000000005
14.5	1.80807	0.01806641	-0.042853220000000004
14.55	1.86705	0.0186615	-0.043121480000000004
14.6	1.88673	0.01885986	-0.04333714
14.65	1.86476	0.01864624	-0.043521239999999996
14.7	2.23045	0.02229309	-0.04374216
14.75	2.28105	0.02279663	-0.0439999
14.8	2.16179	0.02160645	-0.04422082000000001
14.85	1.96327	0.0196228	-0.04451538
14.9	1.98062	0.01980591	-0.04466792
14.95	2.2468	0.02246094	-0.0447626
15.0	2.0446	0.02043152	-0.04487306
15.05	1.88965	0.01889038	-0.04498352
15.1	2.02351	0.02023315	-0.045051900000000006
15.15	2.16534	0.02165222	-0.045104500000000006
15.2	1.70219	0.01701355	-0.045167620000000006
15.25	1.78358	0.01782227	-0.04543588
15.3	2.16289	0.0216217	-0.045546340000000005
