t,I,dI,a,da,y,dy
55.2,0.05255127,0.001,-14.28954486,0.0031415926535897933,-0.081,3.945e-05
55.25,0.05249023,0.001,-14.28954486,0.0031415926535897933,-0.081,3.945e-05
55.3,0.05271912,0.001,-14.28954486,0.0031415926535897933,-0.081,3.945e-05
55.35,0.05245972,0.001,-14.28954486,0.0031415926535897933,-0.081,3.945e-05
55.4,0.05259705,0.001,-14.28954486,0.0031415926535897933,-0.081,3.945e-05
55.45,0.0526886,0.001,-14.28208357,0.0031415926535897933,-0.08090630615647652,3.945e-05
55.7,0.05152893,0.001,-14.2644121,0.0031415926535897933,-0.08068439976428292,3.945e-05
55.6,0.05145264,0.001,-14.2644121,0.0031415926535897933,-0.08068439976428292,3.945e-05
55.65,0.05136108,0.001,-14.2644121,0.0031415926535897933,-0.08068439976428292,3.945e-05
55.5,0.05149841,0.001,-14.2644121,0.0031415926535897933,-0.08068439976428292,3.945e-05
55.55,0.0514679,0.001,-14.2644121,0.0031415926535897933,-0.08068439976428292,3.945e-05
55.75,0.05137634,0.001,-14.263234,0.0031415926535897933,-0.08066960597968871,3.945e-05
55.8,0.05123901,0.001,-14.2628413,0.0031415926535897933,-0.08066467471815732,3.945e-05
55.85,0.05140686,0.001,-14.2620559,0.0031415926535897933,-0.0806548121950945,3.945e-05
55.9,0.05189514,0.001,-14.25577271,0.0031415926535897933,-0.0805759121361652,3.945e-05
55.95,0.05238342,0.001,-14.24595523,0.0031415926535897933,-0.0804526308490265,3.945e-05
56.0,0.05274963,0.001,-14.22985455,0.0031415926535897933,-0.0802504493773853,3.945e-05
56.05,0.05278015,0.001,-14.22317866,0.0031415926535897933,-0.08016661805692461,3.945e-05
56.1,0.05258179,0.001,-14.21728817,0.0031415926535897933,-0.08009264925952671,3.945e-05
56.15,0.05232239,0.001,-14.20668529,0.0031415926535897933,-0.07995950544932522,3.945e-05
56.2,0.05197144,0.001,-14.19686781,0.0031415926535897933,-0.07983622416218651,3.945e-05
56.25,0.05091858,0.001,-14.17762554,0.0031415926535897933,-0.0795945927238673,3.945e-05
56.3,0.04862976,0.001,-14.15681247,0.0031415926535897933,-0.07933323623942252,3.945e-05
56.35,0.0475769,0.001,-14.12893081,0.0031415926535897933,-0.07898311717298552,3.945e-05
56.4,0.04716492,0.001,-14.10419075,0.0031415926535897933,-0.07867244819879991,3.945e-05
56.45,0.04681396,0.001,-14.08730468,0.0031415926535897933,-0.07846040432966912,3.945e-05
56.5,0.04620361,0.001,-14.0774872,0.0031415926535897933,-0.07833712304253042,3.945e-05
56.55,0.04594421,0.001,-14.06766971,0.0031415926535897933,-0.07821384162981841,3.945e-05
56.6,0.04541016,0.001,-14.05392523,0.0031415926535897933,-0.07804124772736572,3.945e-05
56.65,0.04457092,0.001,-14.03664646,0.0031415926535897933,-0.0778242725967035,3.945e-05
56.7,0.04101562,0.001,-14.0122991,0.0031415926535897933,-0.07751853488404921,3.945e-05
56.75,0.03933716,0.001,-13.98559554,0.0031415926535897933,-0.07718320960220652,3.945e-05
56.8,0.0368042,0.001,-13.95810659,0.0031415926535897933,-0.07683802192287421,3.945e-05
56.85,0.03527832,0.001,-13.92590524,0.0031415926535897933,-0.0764336591051651,3.945e-05
56.9,0.03416443,0.001,-13.89370389,0.0031415926535897933,-0.0760292962874559,3.945e-05
56.95,0.03477478,0.001,-13.86268064,0.0031415926535897933,-0.07563972725434091,3.945e-05
57.0,0.03540039,0.001,-13.83872598,0.0031415926535897933,-0.07533892080321812,3.945e-05
57.5,0.03611755,0.001,-13.83558438,0.0031415926535897933,-0.0752994707109668,3.945e-05
57.45,0.03623962,0.001,-13.83558438,0.0031415926535897933,-0.0752994707109668,3.945e-05
57.4,0.03623962,0.001,-13.83558438,0.0031415926535897933,-0.0752994707109668,3.945e-05
57.55,0.03616333,0.001,-13.83440628,0.0031415926535897933,-0.0752846769263726,3.945e-05
57.35,0.03605652,0.001,-13.83401358,0.0031415926535897933,-0.0752797456648412,3.945e-05
57.3,0.03643799,0.001,-13.83401358,0.0031415926535897933,-0.0752797456648412,3.945e-05
57.25,0.03642273,0.001,-13.83401358,0.0031415926535897933,-0.0752797456648412,3.945e-05
57.2,0.03637695,0.001,-13.83401358,0.0031415926535897933,-0.0752797456648412,3.945e-05
57.15,0.03633118,0.001,-13.83401358,0.0031415926535897933,-0.0752797456648412,3.945e-05
57.1,0.03625488,0.001,-13.83401358,0.0031415926535897933,-0.0752797456648412,3.945e-05
57.05,0.03578186,0.001,-13.83401358,0.0031415926535897933,-0.0752797456648412,3.945e-05
57.6,0.03605652,0.001,-13.83244279,0.0031415926535897933,-0.07526002074428882,3.945e-05
57.65,0.03637695,0.001,-13.8226253,0.0031415926535897933,-0.0751367393315769,3.945e-05
57.7,0.03684998,0.001,-13.80573923,0.0031415926535897933,-0.07492469546244611,3.945e-05
57.75,0.03845215,0.001,-13.78885315,0.0031415926535897933,-0.0747126514677421,3.945e-05
57.8,0.03924561,0.001,-13.77118168,0.0031415926535897933,-0.07449074507554852,3.945e-05
57.85,0.04100037,0.001,-13.74408543,0.0031415926535897933,-0.0741504886577476,3.945e-05
57.9,0.0422821,0.001,-13.70992058,0.0031415926535897933,-0.07372146953238141,3.945e-05
57.95,0.05056763,0.001,-13.67104334,0.0031415926535897933,-0.07323327539421161,3.945e-05
58.0,0.05577087,0.001,-13.62980991,0.0031415926535897933,-0.07271549381242652,3.945e-05
58.05,0.0584259,0.001,-13.58818377,0.0031415926535897933,-0.07219278084353682,3.945e-05
58.1,0.05799866,0.001,-13.55676782,0.0031415926535897933,-0.07179828054889041,3.945e-05
58.15,0.05400085,0.001,-13.53477666,0.0031415926535897933,-0.07152213040542461,3.945e-05
58.2,0.05163574,0.001,-13.51357089,0.0031415926535897933,-0.07125584265944841,3.945e-05
58.25,0.04888916,0.001,-13.48804543,0.0031415926535897933,-0.07093531116219991,3.945e-05
58.3,0.04571533,0.001,-13.46330537,0.0031415926535897933,-0.07062464218801422,3.945e-05
58.35,0.04528809,0.001,-13.45034629,0.0031415926535897933,-0.07046191080862431,3.945e-05
58.4,0.04519653,0.001,-13.4491682,0.0031415926535897933,-0.07044711714960332,3.945e-05
58.45,0.04470825,0.001,-13.4491682,0.0031415926535897933,-0.07044711714960332,3.945e-05
58.5,0.04454041,0.001,-13.4491682,0.0031415926535897933,-0.07044711714960332,3.945e-05
58.55,0.04447937,0.001,-13.4491682,0.0031415926535897933,-0.07044711714960332,3.945e-05
58.6,0.04473877,0.001,-13.4491682,0.0031415926535897933,-0.07044711714960332,3.945e-05
58.65,0.04449463,0.001,-13.4491682,0.0031415926535897933,-0.07044711714960332,3.945e-05
58.7,0.04443359,0.001,-13.4491682,0.0031415926535897933,-0.07044711714960332,3.945e-05
58.75,0.04450989,0.001,-13.4491682,0.0031415926535897933,-0.07044711714960332,3.945e-05
58.8,0.04423523,0.001,-13.4491682,0.0031415926535897933,-0.07044711714960332,3.945e-05
58.85,0.04393005,0.001,-13.4491682,0.0031415926535897933,-0.07044711714960332,3.945e-05
58.9,0.04379272,0.001,-13.446812,0.0031415926535897933,-0.07041752958041482,3.945e-05
58.95,0.04278564,0.001,-13.42796243,0.0031415926535897933,-0.07018082940362701,3.945e-05
59.0,0.04139709,0.001,-13.40518587,0.0031415926535897933,-0.06989481673709842,3.945e-05
59.05,0.03997803,0.001,-13.3824093,0.0031415926535897933,-0.06960880394499651,3.945e-05
59.1,0.03741455,0.001,-13.36120354,0.0031415926535897933,-0.06934251632459353,3.945e-05
59.15,0.03590393,0.001,-13.33528538,0.0031415926535897933,-0.0690170535658136,3.945e-05
59.2,0.03410339,0.001,-13.30622562,0.0031415926535897933,-0.06865214071478241,3.945e-05
59.25,0.03327942,0.001,-13.27480967,0.0031415926535897933,-0.06825764042013611,3.945e-05
59.3,0.03614807,0.001,-13.23396894,0.0031415926535897933,-0.06774479009988242,3.945e-05
59.35,0.0406189,0.001,-13.19077201,0.0031415926535897933,-0.06720235221044031,3.945e-05
59.4,0.0458374,0.001,-13.15228747,0.0031415926535897933,-0.06671908933380193,3.945e-05
59.45,0.05088806,0.001,-13.11183943,0.0031415926535897933,-0.06621117014950641,3.945e-05
59.5,0.0536499,0.001,-13.0721768,0.0031415926535897933,-0.065713113613847,3.945e-05
59.55,0.05322266,0.001,-13.04429514,0.0031415926535897933,-0.06536299454741011,3.945e-05
60.0,0.05345154,0.001,-13.04233164,0.0031415926535897933,-0.065338338239753,3.945e-05
59.9,0.05310059,0.001,-13.04233164,0.0031415926535897933,-0.065338338239753,3.945e-05
59.85,0.05296326,0.001,-13.04233164,0.0031415926535897933,-0.065338338239753,3.945e-05
59.8,0.052948,0.001,-13.04233164,0.0031415926535897933,-0.065338338239753,3.945e-05
59.95,0.05345154,0.001,-13.04233164,0.0031415926535897933,-0.065338338239753,3.945e-05
59.75,0.052948,0.001,-13.04154624,0.0031415926535897933,-0.06532847571669022,3.945e-05
60.05,0.05322266,0.001,-13.03997545,0.0031415926535897933,-0.06530875079613781,3.945e-05
59.7,0.05293274,0.001,-13.03526305,0.0031415926535897933,-0.06524957565776092,3.945e-05
60.1,0.05291748,0.001,-13.03290686,0.0031415926535897933,-0.0652199882141458,3.945e-05
59.6,0.05291748,0.001,-13.03133606,0.0031415926535897933,-0.06520026316802012,3.945e-05
59.65,0.05276489,0.001,-13.03015796,0.0031415926535897933,-0.06518546938342591,3.945e-05
60.15,0.05267334,0.001,-13.01759158,0.0031415926535897933,-0.06502766926556731,3.945e-05
60.2,0.0524292,0.001,-12.99520772,0.0031415926535897933,-0.06474658786057012,3.945e-05
60.25,0.05302429,0.001,-12.96182827,0.0031415926535897933,-0.06432743125826672,3.945e-05
60.3,0.05561829,0.001,-12.92609263,0.0031415926535897933,-0.06387868721234811,3.945e-05
60.35,0.0553894,0.001,-12.88917889,0.0031415926535897933,-0.0634151493818353,3.945e-05
60.4,0.05245972,0.001,-12.85069435,0.0031415926535897933,-0.06293188650519692,3.945e-05
60.45,0.04858398,0.001,-12.80946091,0.0031415926535897933,-0.06241410479783861,3.945e-05
