t,I,dI,a,da,y,dy
21.9,0.05838013,0.001,-14.30289664,0.0031415926535897933,-0.0809901376025104,3.945e-05
21.85,0.05821228,0.001,-14.29975504,0.0031415926535897933,-0.0809506875102592,3.945e-05
21.8,0.05651855,0.001,-14.26755369,0.0031415926535897933,-0.08054632469255,3.945e-05
21.75,0.05735779,0.001,-14.20511449,0.0031415926535897933,-0.07976225536478872,3.945e-05
21.7,0.06080627,0.001,-14.14267529,0.0031415926535897933,-0.07897818603702743,3.945e-05
21.65,0.06121826,0.001,-14.06492081,0.0031415926535897933,-0.0780017977606877,3.945e-05
21.6,0.06028748,0.001,-13.99109333,0.0031415926535897933,-0.07707472209966211,3.945e-05
21.55,0.0637207,0.001,-13.93297382,0.0031415926535897933,-0.07634489652317301,3.945e-05
21.5,0.06547546,0.001,-13.86935653,0.0031415926535897933,-0.07554603353639071,3.945e-05
21.05,0.06208801,0.001,-13.84186757,0.0031415926535897933,-0.07520084573148521,3.945e-05
21.1,0.06304932,0.001,-13.83715518,0.0031415926535897933,-0.07514167071868151,3.945e-05
21.45,0.06442261,0.001,-13.83519168,0.0031415926535897933,-0.07511701441102452,3.945e-05
21.15,0.06362915,0.001,-13.83126469,0.0031415926535897933,-0.07506770192128372,3.945e-05
21.4,0.06446838,0.001,-13.83087199,0.0031415926535897933,-0.07506277065975232,3.945e-05
21.35,0.06448364,0.001,-13.83087199,0.0031415926535897933,-0.07506277065975232,3.945e-05
21.3,0.06413269,0.001,-13.83087199,0.0031415926535897933,-0.07506277065975232,3.945e-05
21.25,0.06402588,0.001,-13.83087199,0.0031415926535897933,-0.07506277065975232,3.945e-05
21.2,0.06381226,0.001,-13.83087199,0.0031415926535897933,-0.07506277065975232,3.945e-05
21.0,0.05947876,0.001,-13.81673481,0.0031415926535897933,-0.07488524549576812,3.945e-05
20.95,0.05999756,0.001,-13.74369273,0.0031415926535897933,-0.07396803235780532,3.945e-05
20.9,0.06321716,0.001,-13.67536304,0.0031415926535897933,-0.07310999423264612,3.945e-05
20.85,0.05741882,0.001,-13.59878666,0.0031415926535897933,-0.07214839974090072,3.945e-05
20.8,0.05670166,0.001,-13.51671249,0.0031415926535897933,-0.07111776771328872,3.945e-05
20.75,0.05809021,0.001,-13.43542372,0.0031415926535897933,-0.07009699820873962,3.945e-05
20.7,0.05458069,0.001,-13.35570574,0.0031415926535897933,-0.06909595362474293,3.945e-05
20.65,0.05143738,0.001,-13.26538489,0.0031415926535897933,-0.0679617653561179,3.945e-05
20.6,0.05041504,0.001,-13.18056182,0.0031415926535897933,-0.06689661449778612,3.945e-05
20.55,0.04742432,0.001,-13.10791244,0.0031415926535897933,-0.06598433262135471,3.945e-05
20.5,0.04525757,0.001,-13.0093449,0.0031415926535897933,-0.06474658798614343,3.945e-05
20.45,0.04321289,0.001,-12.91313355,0.0031415926535897933,-0.06353843079454731,3.945e-05
20.4,0.04251099,0.001,-12.86954392,0.0031415926535897933,-0.0629910616435738,3.945e-05
20.0,0.04208374,0.001,-12.85854834,0.0031415926535897933,-0.06285298657184092,3.945e-05
19.95,0.04188538,0.001,-12.85737024,0.0031415926535897933,-0.06283819278724671,3.945e-05
20.35,0.04234314,0.001,-12.84833815,0.0031415926535897933,-0.06272477389759752,3.945e-05
20.15,0.04231262,0.001,-12.84598196,0.0031415926535897933,-0.06269518645398232,3.945e-05
20.1,0.04229736,0.001,-12.84598196,0.0031415926535897933,-0.06269518645398232,3.945e-05
20.05,0.04212952,0.001,-12.84598196,0.0031415926535897933,-0.06269518645398232,3.945e-05
20.25,0.0422821,0.001,-12.84598196,0.0031415926535897933,-0.06269518645398232,3.945e-05
20.3,0.04234314,0.001,-12.84598196,0.0031415926535897933,-0.06269518645398232,3.945e-05
20.2,0.04255676,0.001,-12.84598196,0.0031415926535897933,-0.06269518645398232,3.945e-05
