t,I,dI,a,da,y,dy
86.55,0.03271484,0.001,-14.30800173,0.0031415926535897933,-0.08099506873846861,3.945e-05
86.5,0.03288269,0.001,-14.30682363,0.0031415926535897933,-0.0809802749538744,3.945e-05
86.45,0.03251648,0.001,-14.28561786,0.0031415926535897933,-0.08071398720789809,3.945e-05
86.4,0.03181458,0.001,-14.22985455,0.0031415926535897933,-0.08001374920059749,3.945e-05
86.35,0.03216553,0.001,-14.18155253,0.0031415926535897933,-0.07940720503682029,3.945e-05
86.3,0.03042603,0.001,-14.10654695,0.0031415926535897933,-0.07846533559120049,3.945e-05
86.25,0.02836609,0.001,-14.0091575,0.0031415926535897933,-0.07724238461501019,3.945e-05
86.2,0.02816772,0.001,-13.9518234,0.0031415926535897933,-0.07652242168715719,3.945e-05
85.75,0.02818298,0.001,-13.94239861,0.0031415926535897933,-0.0764040715359766,3.945e-05
85.7,0.02830505,0.001,-13.94082781,0.0031415926535897933,-0.076384346489851,3.945e-05
85.8,0.0282135,0.001,-13.93768622,0.0031415926535897933,-0.07634489652317299,3.945e-05
86.15,0.02815247,0.001,-13.92943953,0.0031415926535897933,-0.07624134015658669,3.945e-05
85.95,0.02810669,0.001,-13.92511984,0.0031415926535897933,-0.0761870964053145,3.945e-05
85.9,0.02827454,0.001,-13.92511984,0.0031415926535897933,-0.0761870964053145,3.945e-05
85.85,0.02833557,0.001,-13.92511984,0.0031415926535897933,-0.0761870964053145,3.945e-05
85.65,0.02839661,0.001,-13.92394174,0.0031415926535897933,-0.07617230262072021,3.945e-05
86.1,0.02839661,0.001,-13.92354904,0.0031415926535897933,-0.07616737135918879,3.945e-05
86.05,0.02812195,0.001,-13.92354904,0.0031415926535897933,-0.07616737135918879,3.945e-05
86.0,0.02830505,0.001,-13.92354904,0.0031415926535897933,-0.07616737135918879,3.945e-05
85.6,0.02867126,0.001,-13.89684548,0.0031415926535897933,-0.0758320460773461,3.945e-05
85.55,0.02949524,0.001,-13.84108217,0.0031415926535897933,-0.0751318080700455,3.945e-05
85.5,0.03013611,0.001,-13.78139187,0.0031415926535897933,-0.074382257573004,3.945e-05
85.45,0.03390503,0.001,-13.73230444,0.0031415926535897933,-0.07376585076059079,3.945e-05
85.4,0.03552246,0.001,-13.6957834,0.0031415926535897933,-0.0733072441916094,3.945e-05
85.35,0.03466797,0.001,-13.61213844,0.0031415926535897933,-0.0722568872434451,3.945e-05
85.3,0.03245544,0.001,-13.53870365,0.0031415926535897933,-0.0713347427183776,3.945e-05
84.8,0.03210449,0.001,-13.5104293,0.0031415926535897933,-0.07097969251598259,3.945e-05
84.75,0.03210449,0.001,-13.5092512,0.0031415926535897933,-0.0709648987313883,3.945e-05
84.85,0.03211975,0.001,-13.5092512,0.0031415926535897933,-0.0709648987313883,3.945e-05
85.25,0.03225708,0.001,-13.5065023,0.0031415926535897933,-0.07093037990066849,3.945e-05
84.9,0.03230286,0.001,-13.50336071,0.0031415926535897933,-0.0708909299339905,3.945e-05
84.95,0.03205872,0.001,-13.50100451,0.0031415926535897933,-0.070861342364802,3.945e-05
85.0,0.03225708,0.001,-13.50100451,0.0031415926535897933,-0.070861342364802,3.945e-05
84.7,0.0319519,0.001,-13.49943372,0.0031415926535897933,-0.07084161744424959,3.945e-05
85.2,0.03227234,0.001,-13.49943372,0.0031415926535897933,-0.07084161744424959,3.945e-05
85.05,0.03233337,0.001,-13.49943372,0.0031415926535897933,-0.07084161744424959,3.945e-05
85.1,0.03244019,0.001,-13.49943372,0.0031415926535897933,-0.07084161744424959,3.945e-05
85.15,0.03225708,0.001,-13.49943372,0.0031415926535897933,-0.07084161744424959,3.945e-05
84.65,0.03219604,0.001,-13.47547905,0.0031415926535897933,-0.0705408108675535,3.945e-05
84.6,0.02876282,0.001,-13.41146906,0.0031415926535897933,-0.0697370166192398,3.945e-05
84.55,0.02799988,0.001,-13.32468249,0.0031415926535897933,-0.06864720945325099,3.945e-05
84.5,0.03012085,0.001,-13.22218796,0.0031415926535897933,-0.06736015232829891,3.945e-05
84.45,0.03256226,0.001,-13.14089919,0.0031415926535897933,-0.0663393828237498,3.945e-05
84.0,0.03251648,0.001,-13.11615913,0.0031415926535897933,-0.06602871384956409,3.945e-05
84.05,0.03263855,0.001,-13.11498103,0.0031415926535897933,-0.06601392006496991,3.945e-05
83.95,0.03256226,0.001,-13.11223213,0.0031415926535897933,-0.06597940123424999,3.945e-05
