t,I,dI,a,da,y,dy
135.8,0.0163269,0.001,-14.30211124,0.0031415926535897933,-0.081,3.945e-05
135.85,0.01617432,0.001,-14.30211124,0.0031415926535897933,-0.081,3.945e-05
135.9,0.01582336,0.001,-14.30211124,0.0031415926535897933,-0.081,3.945e-05
135.95,0.01594543,0.001,-14.30211124,0.0031415926535897933,-0.081,3.945e-05
136.0,0.01647949,0.001,-14.30211124,0.0031415926535897933,-0.081,3.945e-05
136.05,0.01628113,0.001,-14.30211124,0.0031415926535897933,-0.081,3.945e-05
136.1,0.0161438,0.001,-14.29975504,0.0031415926535897933,-0.08097041243081159,3.945e-05
136.6,0.01612854,0.001,-14.29739885,0.0031415926535897933,-0.08094082498719639,3.945e-05
136.55,0.01651001,0.001,-14.29739885,0.0031415926535897933,-0.08094082498719639,3.945e-05
136.5,0.01657104,0.001,-14.29739885,0.0031415926535897933,-0.08094082498719639,3.945e-05
136.45,0.01625061,0.001,-14.29739885,0.0031415926535897933,-0.08094082498719639,3.945e-05
136.4,0.01603699,0.001,-14.29739885,0.0031415926535897933,-0.08094082498719639,3.945e-05
136.3,0.01629639,0.001,-14.29739885,0.0031415926535897933,-0.08094082498719639,3.945e-05
136.25,0.01649475,0.001,-14.29739885,0.0031415926535897933,-0.08094082498719639,3.945e-05
136.2,0.01612854,0.001,-14.29739885,0.0031415926535897933,-0.08094082498719639,3.945e-05
136.15,0.0158844,0.001,-14.29739885,0.0031415926535897933,-0.08094082498719639,3.945e-05
136.35,0.01617432,0.001,-14.29739885,0.0031415926535897933,-0.08094082498719639,3.945e-05
136.65,0.01596069,0.001,-14.29700615,0.0031415926535897933,-0.080935893725665,3.945e-05
137.1,0.01622009,0.001,-14.29582805,0.0031415926535897933,-0.08092109994107079,3.945e-05
137.4,0.01605225,0.001,-14.29582805,0.0031415926535897933,-0.08092109994107079,3.945e-05
137.35,0.01620483,0.001,-14.29582805,0.0031415926535897933,-0.08092109994107079,3.945e-05
