t,I,dI,a,da,y,dy
21.95,0.05821228,0.001,-14.30368203,0.0031415926535897933,-0.081,3.945e-05
22.0,0.05854797,0.001,-14.30368203,0.0031415926535897933,-0.081,3.945e-05
22.05,0.0584259,0.001,-14.30368203,0.0031415926535897933,-0.081,3.945e-05
22.1,0.05845642,0.001,-14.30368203,0.0031415926535897933,-0.081,3.945e-05
22.15,0.05819702,0.001,-14.30368203,0.0031415926535897933,-0.081,3.945e-05
22.2,0.05847168,0.001,-14.29739884,0.0031415926535897933,-0.0809210999410707,3.945e-05
22.25,0.05906677,0.001,-14.28640326,0.0031415926535897933,-0.08078302486933782,3.945e-05
22.3,0.05871582,0.001,-14.28640326,0.0031415926535897933,-0.08078302486933782,3.945e-05
22.35,0.05895996,0.001,-14.28640326,0.0031415926535897933,-0.08078302486933782,3.945e-05
22.4,0.05860901,0.001,-14.28640326,0.0031415926535897933,-0.08078302486933782,3.945e-05
22.45,0.0587616,0.001,-14.28012007,0.0031415926535897933,-0.0807041248104086,3.945e-05
22.5,0.0586853,0.001,-14.27933467,0.0031415926535897933,-0.0806942622873457,3.945e-05
22.55,0.05857849,0.001,-14.27854927,0.0031415926535897933,-0.08068439976428292,3.945e-05
22.6,0.05870056,0.001,-14.27697848,0.0031415926535897933,-0.08066467484373051,3.945e-05
22.65,0.05828857,0.001,-14.2644121,0.0031415926535897933,-0.08050687472587202,3.945e-05
22.7,0.0584259,0.001,-14.24791872,0.0031415926535897933,-0.0802997619926994,3.945e-05
22.75,0.05773926,0.001,-14.23849394,0.0031415926535897933,-0.08018141196709212,3.945e-05
22.8,0.05741882,0.001,-14.22985455,0.0031415926535897933,-0.08007292433897441,3.945e-05
22.85,0.05717468,0.001,-14.21925167,0.0031415926535897933,-0.07993978052877292,3.945e-05
23.4,0.05656433,0.001,-14.21571737,0.0031415926535897933,-0.07989539917499021,3.945e-05
23.35,0.05647278,0.001,-14.21571737,0.0031415926535897933,-0.07989539917499021,3.945e-05
23.3,0.05633545,0.001,-14.21571737,0.0031415926535897933,-0.07989539917499021,3.945e-05
23.25,0.056427,0.001,-14.21571737,0.0031415926535897933,-0.07989539917499021,3.945e-05
23.2,0.05670166,0.001,-14.21571737,0.0031415926535897933,-0.07989539917499021,3.945e-05
23.45,0.05639648,0.001,-14.21571737,0.0031415926535897933,-0.07989539917499021,3.945e-05
23.1,0.05651855,0.001,-14.21571737,0.0031415926535897933,-0.07989539917499021,3.945e-05
23.05,0.05657959,0.001,-14.21571737,0.0031415926535897933,-0.07989539917499021,3.945e-05
23.0,0.05656433,0.001,-14.21571737,0.0031415926535897933,-0.07989539917499021,3.945e-05
22.95,0.05661011,0.001,-14.21571737,0.0031415926535897933,-0.07989539917499021,3.945e-05
22.9,0.05662537,0.001,-14.21571737,0.0031415926535897933,-0.07989539917499021,3.945e-05
23.15,0.05638123,0.001,-14.21571737,0.0031415926535897933,-0.07989539917499021,3.945e-05
23.5,0.05665588,0.001,-14.21100498,0.0031415926535897933,-0.07983622416218662,3.945e-05
23.55,0.05651855,0.001,-14.17212774,0.0031415926535897933,-0.0793480300240167,3.945e-05
23.65,0.0569458,0.001,-14.15131468,0.0031415926535897933,-0.07908667366514512,3.945e-05
23.6,0.05667114,0.001,-14.15131468,0.0031415926535897933,-0.07908667366514512,3.945e-05
23.7,0.05714417,0.001,-14.14424609,0.0031415926535897933,-0.078997911083153,3.945e-05
23.75,0.06196594,0.001,-14.10536885,0.0031415926535897933,-0.07850971694498322,3.945e-05
23.8,0.06297302,0.001,-14.05549603,0.0031415926535897933,-0.07788344773508042,3.945e-05
23.85,0.0606842,0.001,-13.99855462,0.0031415926535897933,-0.07716841594318562,3.945e-05
23.9,0.05938721,0.001,-13.96596057,0.0031415926535897933,-0.07675912186394503,3.945e-05
23.95,0.06167603,0.001,-13.92983223,0.0031415926535897933,-0.076305446556495,3.945e-05
24.0,0.06481934,0.001,-13.87642511,0.0031415926535897933,-0.0756347959928096,3.945e-05
24.05,0.06494141,0.001,-13.8241961,0.0031415926535897933,-0.0749789393392916,3.945e-05
24.1,0.06359863,0.001,-13.80102683,0.0031415926535897933,-0.07468799528565832,3.945e-05
24.15,0.06033325,0.001,-13.77314518,0.0031415926535897933,-0.07433787634479462,3.945e-05
24.2,0.05984497,0.001,-13.71777457,0.0031415926535897933,-0.07364256959902542,3.945e-05
24.25,0.0632782,0.001,-13.65337187,0.0031415926535897933,-0.0728338439636071,3.945e-05
24.3,0.06408691,0.001,-13.59211077,0.0031415926535897933,-0.07206456842044003,3.945e-05
24.35,0.06111145,0.001,-13.5720831,0.0031415926535897933,-0.071813074459058,3.945e-05
24.8,0.06086731,0.001,-13.56697801,0.0031415926535897933,-0.07174896818472291,3.945e-05
24.75,0.06074524,0.001,-13.56697801,0.0031415926535897933,-0.07174896818472291,3.945e-05
24.7,0.06040955,0.001,-13.56619261,0.0031415926535897933,-0.07173910566166013,3.945e-05
24.55,0.06031799,0.001,-13.56540721,0.0031415926535897933,-0.07172924313859731,3.945e-05
24.6,0.06047058,0.001,-13.56540721,0.0031415926535897933,-0.07172924313859731,3.945e-05
24.65,0.06057739,0.001,-13.56540721,0.0031415926535897933,-0.07172924313859731,3.945e-05
24.85,0.06098938,0.001,-13.56501451,0.0031415926535897933,-0.07172431187706581,3.945e-05
24.5,0.05995178,0.001,-13.56462181,0.0031415926535897933,-0.07171938061553441,3.945e-05
24.45,0.06034851,0.001,-13.56383641,0.0031415926535897933,-0.07170951809247163,3.945e-05
24.4,0.0602417,0.001,-13.56383641,0.0031415926535897933,-0.07170951809247163,3.945e-05
24.9,0.06088257,0.001,-13.55441163,0.0031415926535897933,-0.07159116806686432,3.945e-05
24.95,0.05769348,0.001,-13.5084658,0.0031415926535897933,-0.07101421134670242,3.945e-05
25.0,0.06001282,0.001,-13.42717703,0.0031415926535897933,-0.06999344184215332,3.945e-05
25.05,0.05882263,0.001,-13.35688384,0.0031415926535897933,-0.0691107474093371,3.945e-05
25.1,0.05514526,0.001,-13.30072783,0.0031415926535897933,-0.06840557814050512,3.945e-05
25.15,0.05342102,0.001,-13.24574992,0.0031415926535897933,-0.0677152026562673,3.945e-05
25.2,0.05343628,0.001,-13.17113704,0.0031415926535897933,-0.06677826447217881,3.945e-05
25.25,0.05140686,0.001,-13.10045115,0.0031415926535897933,-0.0658906387778312,3.945e-05
25.3,0.04904175,0.001,-13.03133606,0.0031415926535897933,-0.06502273812960922,3.945e-05
25.35,0.04777527,0.001,-12.98931723,0.0031415926535897933,-0.0644950940247614,3.945e-05
25.8,0.04837036,0.001,-12.97478735,0.0031415926535897933,-0.06431263759924581,3.945e-05
25.7,0.0480957,0.001,-12.97478735,0.0031415926535897933,-0.06431263759924581,3.945e-05
25.65,0.04823303,0.001,-12.97478735,0.0031415926535897933,-0.06431263759924581,3.945e-05
25.6,0.04800415,0.001,-12.97478735,0.0031415926535897933,-0.06431263759924581,3.945e-05
25.75,0.04812622,0.001,-12.97478735,0.0031415926535897933,-0.06431263759924581,3.945e-05
25.5,0.0478363,0.001,-12.97478735,0.0031415926535897933,-0.06431263759924581,3.945e-05
25.45,0.04826355,0.001,-12.97478735,0.0031415926535897933,-0.06431263759924581,3.945e-05
25.55,0.04774475,0.001,-12.97478735,0.0031415926535897933,-0.06431263759924581,3.945e-05
25.4,0.04779053,0.001,-12.97478735,0.0031415926535897933,-0.06431263759924581,3.945e-05
25.85,0.0479126,0.001,-12.96339907,0.0031415926535897933,-0.0641696312659815,3.945e-05
25.9,0.04745483,0.001,-12.90331606,0.0031415926535897933,-0.0634151493818353,3.945e-05
25.95,0.04589844,0.001,-12.83734257,0.0031415926535897933,-0.06258669882586461,3.945e-05
26.0,0.04542542,0.001,-12.79257484,0.0031415926535897933,-0.062024535890296925,3.945e-05
26.05,0.04533386,0.001,-12.75801729,0.0031415926535897933,-0.06159058550339931,3.945e-05
26.1,0.04547119,0.001,-12.70539558,0.0031415926535897933,-0.06092979758834992,3.945e-05
26.15,0.04589844,0.001,-12.63628049,0.0031415926535897933,-0.06006189694012802,3.945e-05
26.2,0.04615784,0.001,-12.56638,0.0031415926535897933,-0.059184133768843114,3.945e-05
26.25,0.04682922,0.001,-12.5011919,0.0031415926535897933,-0.058365545610362016,3.945e-05
26.3,0.04945374,0.001,-12.44621399,0.0031415926535897933,-0.057675170126124206,3.945e-05
26.35,0.05197144,0.001,-12.3794551,0.0031415926535897933,-0.056836857047090614,3.945e-05
26.4,0.05435181,0.001,-12.3150524,0.0031415926535897933,-0.0560281314116723,3.945e-05
26.45,0.05502319,0.001,-12.26635768,0.0031415926535897933,-0.05541665598636382,3.945e-05
26.5,0.05633545,0.001,-12.19488639,0.0031415926535897933,-0.05451916776895331,3.945e-05
26.55,0.05787659,0.001,-12.14815517,0.0031415926535897933,-0.053932348651301906,3.945e-05
26.6,0.06352234,0.001,-12.09042836,0.0031415926535897933,-0.053207454336344204,3.945e-05
27.0,0.06806946,0.001,-12.07629118,0.0031415926535897933,-0.053029929172360005,3.945e-05
27.05,0.0677948,0.001,-12.07157879,0.0031415926535897933,-0.05297075415955642,3.945e-05
26.95,0.06835937,0.001,-12.07040069,0.0031415926535897933,-0.05295596037496213,3.945e-05
26.8,0.06903076,0.001,-12.06686639,0.0031415926535897933,-0.0529115790211795,3.945e-05
26.85,0.06910706,0.001,-12.06686639,0.0031415926535897933,-0.0529115790211795,3.945e-05
26.9,0.06889343,0.001,-12.06686639,0.0031415926535897933,-0.0529115790211795,3.945e-05
26.75,0.06929016,0.001,-12.066081,0.0031415926535897933,-0.05290171662368991,3.945e-05
26.65,0.06811523,0.001,-12.0637248,0.0031415926535897933,-0.05287212905450141,3.945e-05
26.7,0.06967163,0.001,-12.0637248,0.0031415926535897933,-0.05287212905450141,3.945e-05
27.1,0.06854248,0.001,-12.05665621,0.0031415926535897933,-0.052783366472509405,3.945e-05
27.15,0.06913757,0.001,-11.99696591,0.0031415926535897933,-0.052033815975467926,3.945e-05
27.2,0.06677246,0.001,-11.89407867,0.0031415926535897933,-0.0507418274634112,3.945e-05
27.25,0.06773376,0.001,-11.86148462,0.0031415926535897933,-0.05033253338417061,3.945e-05
27.3,0.08003235,0.001,-11.813968,0.0031415926535897933,-0.049735851743456225,3.945e-05
27.35,0.09106445,0.001,-11.75584849,0.0031415926535897933,-0.04900602616696721,3.945e-05
27.4,0.09666443,0.001,-11.70087058,0.0031415926535897933,-0.0483156506827294,3.945e-05
27.45,0.09355164,0.001,-11.6215453,0.0031415926535897933,-0.04731953736026402,3.945e-05
27.5,0.08833313,0.001,-11.51080408,0.0031415926535897933,-0.045928923868725616,3.945e-05
27.55,0.10284424,0.001,-11.42244672,0.0031415926535897933,-0.04481939178218443,3.945e-05
27.6,0.10844421,0.001,-11.36471991,0.0031415926535897933,-0.044094497467226726,3.945e-05
27.65,0.10743713,0.001,-11.32819887,0.0031415926535897933,-0.04363589089824531,3.945e-05
28.15,0.09991455,0.001,-11.31445439,0.0031415926535897933,-0.043463296995792614,3.945e-05
27.9,0.1015625,0.001,-11.31445439,0.0031415926535897933,-0.043463296995792614,3.945e-05
27.95,0.1015625,0.001,-11.31445439,0.0031415926535897933,-0.043463296995792614,3.945e-05
28.0,0.1008606,0.001,-11.31445439,0.0031415926535897933,-0.043463296995792614,3.945e-05
28.05,0.10023499,0.001,-11.31445439,0.0031415926535897933,-0.043463296995792614,3.945e-05
28.1,0.10006714,0.001,-11.31445439,0.0031415926535897933,-0.043463296995792614,3.945e-05
27.7,0.10290527,0.001,-11.31366899,0.0031415926535897933,-0.043453434472729716,3.945e-05
28.2,0.10011292,0.001,-11.31288359,0.0031415926535897933,-0.0434435719496669,3.945e-05
27.85,0.10087585,0.001,-11.3120982,0.0031415926535897933,-0.043433709552177416,3.945e-05
27.75,0.10231018,0.001,-11.309742,0.0031415926535897933,-0.043404121982988916,3.945e-05
27.8,0.10177612,0.001,-11.309742,0.0031415926535897933,-0.043404121982988916,3.945e-05
28.25,0.087677,0.001,-11.26575967,0.0031415926535897933,-0.04285182157048402,3.945e-05
28.3,0.08033752,0.001,-11.14402286,0.0031415926535897933,-0.04132313288163943,3.945e-05
28.35,0.08825684,0.001,-11.0588071,0.0031415926535897933,-0.040253050887349526,3.945e-05
28.4,0.09288025,0.001,-10.97987452,0.0031415926535897933,-0.03926186882641551,3.945e-05
28.45,0.07966614,0.001,-10.89269526,0.0031415926535897933,-0.038167130524468615,3.945e-05
28.5,0.06816101,0.001,-10.81258459,0.0031415926535897933,-0.03716115480451372,3.945e-05
28.55,0.06159973,0.001,-10.72893962,0.0031415926535897933,-0.03611079773077612,3.945e-05
28.6,0.05900574,0.001,-10.65314864,0.0031415926535897933,-0.0351590657620935,3.945e-05
28.65,0.05706787,0.001,-10.57775036,0.0031415926535897933,-0.03421226505494222,3.945e-05
28.7,0.05265808,0.001,-10.50470828,0.0031415926535897933,-0.033295051916979415,3.945e-05
28.75,0.04902649,0.001,-10.4316662,0.0031415926535897933,-0.03237783877901661,3.945e-05
28.8,0.043396,0.001,-10.34684313,0.0031415926535897933,-0.031312687920684826,3.945e-05
28.95,0.04377747,0.001,-10.33270595,0.0031415926535897933,-0.031135162756700627,3.945e-05
29.0,0.04457092,0.001,-10.33270595,0.0031415926535897933,-0.031135162756700627,3.945e-05
29.05,0.04533386,0.001,-10.33270595,0.0031415926535897933,-0.031135162756700627,3.945e-05
29.1,0.0451355,0.001,-10.33270595,0.0031415926535897933,-0.031135162756700627,3.945e-05
29.15,0.04544067,0.001,-10.33270595,0.0031415926535897933,-0.031135162756700627,3.945e-05
29.2,0.04560852,0.001,-10.33270595,0.0031415926535897933,-0.031135162756700627,3.945e-05
28.9,0.04421997,0.001,-10.33034976,0.0031415926535897933,-0.0311055753130854,3.945e-05
28.85,0.04371643,0.001,-10.32799356,0.0031415926535897933,-0.031075987743897013,3.945e-05
29.25,0.04527283,0.001,-10.31424908,0.0031415926535897933,-0.030903393841444207,3.945e-05
29.3,0.04458618,0.001,-10.22196473,0.0031415926535897933,-0.02974454926516222,3.945e-05
29.35,0.04696655,0.001,-10.11083081,0.0031415926535897933,-0.02834900451209231,3.945e-05
29.4,0.06286621,0.001,-9.99812609,0.0031415926535897933,-0.02693373471289691,3.945e-05
29.45,0.07144165,0.001,-9.89170456,0.0031415926535897933,-0.02559736497263071,3.945e-05
29.5,0.08169556,0.001,-9.78685382,0.0031415926535897933,-0.02428072015291681,3.945e-05
29.55,0.09628296,0.001,-9.69142788,0.0031415926535897933,-0.02308242560995681,3.945e-05
29.6,0.20600891,0.001,-9.55516119,0.0031415926535897933,-0.021371280495596612,3.945e-05
29.65,0.28309631,0.001,-9.44599077,0.0031415926535897933,-0.02000039205018382,3.945e-05
29.7,0.31750488,0.001,-9.39258365,0.0031415926535897933,-0.01932974148649841,3.945e-05
30.05,0.32951355,0.001,-9.38394426,0.0031415926535897933,-0.01922125385838072,3.945e-05
30.0,0.32963562,0.001,-9.38394426,0.0031415926535897933,-0.01922125385838072,3.945e-05
29.95,0.32952881,0.001,-9.38394426,0.0031415926535897933,-0.01922125385838072,3.945e-05
30.1,0.3293457,0.001,-9.38315887,0.0031415926535897933,-0.01921139146089111,3.945e-05
29.9,0.32983398,0.001,-9.37844647,0.0031415926535897933,-0.01915221632251421,3.945e-05
30.15,0.32907104,0.001,-9.37766107,0.0031415926535897933,-0.01914235379945141,3.945e-05
29.75,0.33158875,0.001,-9.37334138,0.0031415926535897933,-0.019088110048179216,3.945e-05
29.85,0.3299408,0.001,-9.37177058,0.0031415926535897933,-0.019068385002053517,3.945e-05
29.8,0.33099365,0.001,-9.37137788,0.0031415926535897933,-0.01906345374052211,3.945e-05
30.2,0.33500671,0.001,-9.35566991,0.0031415926535897933,-0.01886620365598561,3.945e-05
