t,I,dI,a,da,y,dy
86.6,0.03282166,0.001,-14.30839443,0.0031415926535897933,-0.081,3.945e-05
86.65,0.03291321,0.001,-14.30839443,0.0031415926535897933,-0.081,3.945e-05
86.7,0.03285217,0.001,-14.30525283,0.0031415926535897933,-0.08096054990774869,3.945e-05
86.75,0.03305054,0.001,-14.28915216,0.0031415926535897933,-0.0807583685616808,3.945e-05
87.25,0.03340149,0.001,-14.28483247,0.0031415926535897933,-0.08070412481040849,3.945e-05
87.2,0.03303528,0.001,-14.28483247,0.0031415926535897933,-0.08070412481040849,3.945e-05
87.15,0.03315735,0.001,-14.28483247,0.0031415926535897933,-0.08070412481040849,3.945e-05
87.1,0.03285217,0.001,-14.28483247,0.0031415926535897933,-0.08070412481040849,3.945e-05
87.05,0.03320312,0.001,-14.28483247,0.0031415926535897933,-0.08070412481040849,3.945e-05
87.0,0.03309631,0.001,-14.28483247,0.0031415926535897933,-0.08070412481040849,3.945e-05
86.95,0.03291321,0.001,-14.28483247,0.0031415926535897933,-0.08070412481040849,3.945e-05
86.9,0.03318787,0.001,-14.28483247,0.0031415926535897933,-0.08070412481040849,3.945e-05
86.85,0.03305054,0.001,-14.28483247,0.0031415926535897933,-0.08070412481040849,3.945e-05
86.8,0.03302002,0.001,-14.28483247,0.0031415926535897933,-0.08070412481040849,3.945e-05
87.3,0.03317261,0.001,-14.28404707,0.0031415926535897933,-0.0806942622873457,3.945e-05
87.35,0.03318787,0.001,-14.27854928,0.0031415926535897933,-0.0806252247514793,3.945e-05
87.4,0.03295898,0.001,-14.2628413,0.0031415926535897933,-0.0804279745413695,3.945e-05
87.45,0.03308105,0.001,-14.25145302,0.0031415926535897933,-0.08028496820810509,3.945e-05
87.5,0.03286743,0.001,-14.24006474,0.0031415926535897933,-0.08014196187484081,3.945e-05
87.55,0.03276062,0.001,-14.23103265,0.0031415926535897933,-0.0800285429851917,3.945e-05
87.6,0.03225708,0.001,-14.21571738,0.0031415926535897933,-0.07983622416218651,3.945e-05
87.65,0.03181458,0.001,-14.18744302,0.0031415926535897933,-0.0794811738342182,3.945e-05
87.7,0.03198242,0.001,-14.14188989,0.0031415926535897933,-0.0789091483755877,3.945e-05
87.75,0.03265381,0.001,-14.11047394,0.0031415926535897933,-0.07851464808094129,3.945e-05
87.8,0.03182983,0.001,-14.0743456,0.0031415926535897933,-0.07806097277349129,3.945e-05
87.85,0.02992249,0.001,-14.01701149,0.0031415926535897933,-0.0773410097200651,3.945e-05
87.9,0.02861023,0.001,-13.9518234,0.0031415926535897933,-0.07652242168715719,3.945e-05
87.95,0.02824402,0.001,-13.883101,0.0031415926535897933,-0.0756594521748933,3.945e-05
88.0,0.02903748,0.001,-13.8214472,0.0031415926535897933,-0.0748852453701948,3.945e-05
88.5,0.02922058,0.001,-13.79945604,0.0031415926535897933,-0.074609095226729,3.945e-05
88.45,0.02926636,0.001,-13.79945604,0.0031415926535897933,-0.074609095226729,3.945e-05
88.05,0.02922058,0.001,-13.79631444,0.0031415926535897933,-0.0745696451344778,3.945e-05
88.55,0.02941895,0.001,-13.79592174,0.0031415926535897933,-0.0745647138729464,3.945e-05
88.4,0.0295105,0.001,-13.79474365,0.0031415926535897933,-0.07454992021392541,3.945e-05
88.35,0.02934265,0.001,-13.79474365,0.0031415926535897933,-0.07454992021392541,3.945e-05
88.2,0.02928162,0.001,-13.79474365,0.0031415926535897933,-0.07454992021392541,3.945e-05
88.25,0.02914429,0.001,-13.79474365,0.0031415926535897933,-0.07454992021392541,3.945e-05
