t,I,dI,a,da,y,dy
39.1,0.0549469,0.001,-14.30446743,0.0031415926535897933,-0.08099013747693722,3.945e-05
39.05,0.05345154,0.001,-14.26833909,0.0031415926535897933,-0.08053646216948722,3.945e-05
39.0,0.05256653,0.001,-14.20943419,0.0031415926535897933,-0.07979677419550861,3.945e-05
38.95,0.05429077,0.001,-14.16348836,0.0031415926535897933,-0.07921981747534661,3.945e-05
38.9,0.05641174,0.001,-14.12225492,0.0031415926535897933,-0.0787020357679883,3.945e-05
38.35,0.05723572,0.001,-14.11675713,0.0031415926535897933,-0.0786329982321219,3.945e-05
38.4,0.05722046,0.001,-14.11675713,0.0031415926535897933,-0.0786329982321219,3.945e-05
38.45,0.05717468,0.001,-14.11322284,0.0031415926535897933,-0.07858861700391252,3.945e-05
38.3,0.05735779,0.001,-14.11047394,0.0031415926535897933,-0.0785540981731926,3.945e-05
38.85,0.05610657,0.001,-14.10811775,0.0031415926535897933,-0.0785245107295774,3.945e-05
38.5,0.05609131,0.001,-14.10654695,0.0031415926535897933,-0.0785047856834518,3.945e-05
38.55,0.05587769,0.001,-14.10576155,0.0031415926535897933,-0.07849492316038902,3.945e-05
38.8,0.0559845,0.001,-14.10576155,0.0031415926535897933,-0.07849492316038902,3.945e-05
38.75,0.05609131,0.001,-14.10576155,0.0031415926535897933,-0.07849492316038902,3.945e-05
38.6,0.05615234,0.001,-14.10576155,0.0031415926535897933,-0.07849492316038902,3.945e-05
38.65,0.0559082,0.001,-14.10576155,0.0031415926535897933,-0.07849492316038902,3.945e-05
38.7,0.05627441,0.001,-14.10576155,0.0031415926535897933,-0.07849492316038902,3.945e-05
38.25,0.05860901,0.001,-14.08651928,0.0031415926535897933,-0.07825329172206981,3.945e-05
38.2,0.05769348,0.001,-14.04921284,0.0031415926535897933,-0.07778482263002552,3.945e-05
38.15,0.05462646,0.001,-14.00208892,0.0031415926535897933,-0.07719307225084261,3.945e-05
38.1,0.05371094,0.001,-13.96046278,0.0031415926535897933,-0.07667035928195291,3.945e-05
38.05,0.05795288,0.001,-13.90705567,0.0031415926535897933,-0.0759997088438407,3.945e-05
38.0,0.05743408,0.001,-13.83558438,0.0031415926535897933,-0.07510222062643031,3.945e-05
37.95,0.05427551,0.001,-13.77942837,0.0031415926535897933,-0.07439705135759832,3.945e-05
37.9,0.05305481,0.001,-13.73112635,0.0031415926535897933,-0.0737905071938212,3.945e-05
37.85,0.05679321,0.001,-13.67811193,0.0031415926535897933,-0.07312478789166711,3.945e-05
37.8,0.05670166,0.001,-13.62980991,0.0031415926535897933,-0.07251824372789002,3.945e-05
37.75,0.05357361,0.001,-13.58229328,0.0031415926535897933,-0.07192156196160242,3.945e-05
37.7,0.05030823,0.001,-13.52142488,0.0031415926535897933,-0.07115721767996681,3.945e-05
37.65,0.05097961,0.001,-13.46880316,0.0031415926535897933,-0.0704964296393442,3.945e-05
37.6,0.05039978,0.001,-13.40047347,0.0031415926535897933,-0.06963839151418501,3.945e-05
37.55,0.04673767,0.001,-13.3207555,0.0031415926535897933,-0.06863734705576151,3.945e-05
37.5,0.04481506,0.001,-13.25438931,0.0031415926535897933,-0.06780396523825942,3.945e-05
36.9,0.04379272,0.001,-13.23711053,0.0031415926535897933,-0.0675869899820239,3.945e-05
36.95,0.04400635,0.001,-13.23711053,0.0031415926535897933,-0.0675869899820239,3.945e-05
36.85,0.04376221,0.001,-13.23593243,0.0031415926535897933,-0.06757219619742973,3.945e-05
37.45,0.04464722,0.001,-13.23396894,0.0031415926535897933,-0.06754754001534592,3.945e-05
36.8,0.04359436,0.001,-13.23396894,0.0031415926535897933,-0.06754754001534592,3.945e-05
37.05,0.04389954,0.001,-13.23239814,0.0031415926535897933,-0.06752781496922032,3.945e-05
37.0,0.04418945,0.001,-13.23239814,0.0031415926535897933,-0.06752781496922032,3.945e-05
37.15,0.04412842,0.001,-13.23239814,0.0031415926535897933,-0.06752781496922032,3.945e-05
37.2,0.04438782,0.001,-13.23239814,0.0031415926535897933,-0.06752781496922032,3.945e-05
37.25,0.04440308,0.001,-13.23239814,0.0031415926535897933,-0.06752781496922032,3.945e-05
37.3,0.04437256,0.001,-13.23239814,0.0031415926535897933,-0.06752781496922032,3.945e-05
37.35,0.04444885,0.001,-13.23239814,0.0031415926535897933,-0.06752781496922032,3.945e-05
37.1,0.04411316,0.001,-13.23239814,0.0031415926535897933,-0.06752781496922032,3.945e-05
37.4,0.04463196,0.001,-13.23239814,0.0031415926535897933,-0.06752781496922032,3.945e-05
36.75,0.04368591,0.001,-13.22218796,0.0031415926535897933,-0.06739960242055022,3.945e-05
36.7,0.04354858,0.001,-13.20805078,0.0031415926535897933,-0.06722207725656602,3.945e-05
36.65,0.0431366,0.001,-13.18566691,0.0031415926535897933,-0.0669409957259955,3.945e-05
36.6,0.04278564,0.001,-13.15542906,0.0031415926535897933,-0.06656128921594341,3.945e-05
36.55,0.04229736,0.001,-13.12401311,0.0031415926535897933,-0.06616678892129711,3.945e-05
36.5,0.04029846,0.001,-13.07924538,0.0031415926535897933,-0.06560462598572932,3.945e-05
36.45,0.0382843,0.001,-13.02623097,0.0031415926535897933,-0.06493890680914861,3.945e-05
36.4,0.03733826,0.001,-12.96693336,0.0031415926535897933,-0.06419428744806531,3.945e-05
36.35,0.03715515,0.001,-12.90410146,0.0031415926535897933,-0.0634052868587726,3.945e-05
36.3,0.03634644,0.001,-12.85933373,0.0031415926535897933,-0.0628431239232048,3.945e-05
36.25,0.03556824,0.001,-12.79336024,0.0031415926535897933,-0.06201467336723411,3.945e-05
36.2,0.0358429,0.001,-12.72031816,0.0031415926535897933,-0.0610974602292713,3.945e-05
36.15,0.03614807,0.001,-12.66298405,0.0031415926535897933,-0.060377497175845105,3.945e-05
36.1,0.03672791,0.001,-12.60486454,0.0031415926535897933,-0.05964767159935601,3.945e-05
36.05,0.03684998,0.001,-12.55027933,0.0031415926535897933,-0.05896222737664962,3.945e-05
36.0,0.03852844,0.001,-12.48784013,0.0031415926535897933,-0.058178158048888304,3.945e-05
35.95,0.0398407,0.001,-12.4387527,0.0031415926535897933,-0.057561751236475125,3.945e-05
35.9,0.0415802,0.001,-12.40772945,0.0031415926535897933,-0.05717218220336011,3.945e-05
35.25,0.04299927,0.001,-12.39045068,0.0031415926535897933,-0.05695520707269801,3.945e-05
35.3,0.04315186,0.001,-12.38966528,0.0031415926535897933,-0.05694534454963511,3.945e-05
35.2,0.043396,0.001,-12.38887988,0.0031415926535897933,-0.05693548202657232,3.945e-05
35.85,0.04182434,0.001,-12.38141859,0.0031415926535897933,-0.056841788183048816,3.945e-05
35.35,0.04219055,0.001,-12.378277,0.0031415926535897933,-0.056802338216370804,3.945e-05
35.15,0.04423523,0.001,-12.3755281,0.0031415926535897933,-0.05676781938565102,3.945e-05
35.75,0.04119873,0.001,-12.37317191,0.0031415926535897933,-0.056738231942035824,3.945e-05
35.8,0.0411377,0.001,-12.37317191,0.0031415926535897933,-0.056738231942035824,3.945e-05
35.7,0.04141235,0.001,-12.37317191,0.0031415926535897933,-0.056738231942035824,3.945e-05
35.45,0.0408783,0.001,-12.37317191,0.0031415926535897933,-0.056738231942035824,3.945e-05
35.4,0.04112244,0.001,-12.37317191,0.0031415926535897933,-0.056738231942035824,3.945e-05
35.5,0.04127502,0.001,-12.37317191,0.0031415926535897933,-0.056738231942035824,3.945e-05
35.55,0.04138184,0.001,-12.37317191,0.0031415926535897933,-0.056738231942035824,3.945e-05
35.6,0.04145813,0.001,-12.37317191,0.0031415926535897933,-0.056738231942035824,3.945e-05
35.65,0.0410614,0.001,-12.37317191,0.0031415926535897933,-0.056738231942035824,3.945e-05
35.1,0.04475403,0.001,-12.36688872,0.0031415926535897933,-0.056659331883106526,3.945e-05
35.05,0.04562378,0.001,-12.35471504,0.0031415926535897933,-0.056506463026779405,3.945e-05
35.0,0.04640198,0.001,-12.32447719,0.0031415926535897933,-0.0561267565167272,3.945e-05
34.95,0.04624939,0.001,-12.29306124,0.0031415926535897933,-0.0557322562220809,3.945e-05
34.9,0.04562378,0.001,-12.26164529,0.0031415926535897933,-0.05533775592743452,3.945e-05
34.85,0.04606628,0.001,-12.23847602,0.0031415926535897933,-0.05504681187380121,3.945e-05
34.8,0.04725647,0.001,-12.20823817,0.0031415926535897933,-0.05466710536374912,3.945e-05
34.75,0.05007935,0.001,-12.16150694,0.0031415926535897933,-0.054080286120524304,3.945e-05
34.7,0.0549469,0.001,-12.10456554,0.0031415926535897933,-0.0533652544542028,3.945e-05
34.65,0.06019592,0.001,-12.04998032,0.0031415926535897933,-0.05267981010592311,3.945e-05
34.6,0.06210327,0.001,-12.01660088,0.0031415926535897933,-0.05226065362919301,3.945e-05
34.55,0.06091309,0.001,-11.98518493,0.0031415926535897933,-0.051866153334546625,3.945e-05
34.5,0.05947876,0.001,-11.93413401,0.0031415926535897933,-0.051225090340049614,3.945e-05
34.45,0.06130981,0.001,-11.87130211,0.0031415926535897933,-0.050436089750756904,3.945e-05
34.4,0.0737915,0.001,-11.82182199,0.0031415926535897933,-0.04981475180238561,3.945e-05
34.35,0.07931519,0.001,-11.78804984,0.0031415926535897933,-0.049390663938550725,3.945e-05
34.3,0.08634949,0.001,-11.72835953,0.0031415926535897933,-0.04864111331593611,3.945e-05
34.25,0.08026123,0.001,-11.66866923,0.0031415926535897933,-0.047891562818894604,3.945e-05
34.2,0.07585144,0.001,-11.6270431,0.0031415926535897933,-0.04736884997557812,3.945e-05
34.15,0.07318115,0.001,-11.57402868,0.0031415926535897933,-0.04670313067342412,3.945e-05
34.1,0.07424927,0.001,-11.52415586,0.0031415926535897933,-0.046076861463521315,3.945e-05
33.4,0.08154297,0.001,-11.50609169,0.0031415926535897933,-0.0458500238097964,3.945e-05
33.45,0.08161926,0.001,-11.50609169,0.0031415926535897933,-0.0458500238097964,3.945e-05
33.35,0.08135986,0.001,-11.50569899,0.0031415926535897933,-0.04584509254826501,3.945e-05
33.5,0.08061218,0.001,-11.50373549,0.0031415926535897933,-0.0458204362406079,3.945e-05
