t,I,dI,a,da,y,dy
73.85,0.05206299,0.001,-14.30525283,0.0031415926535897933,-0.081,3.945e-05
73.9,0.05218506,0.001,-14.30525283,0.0031415926535897933,-0.081,3.945e-05
73.95,0.05232239,0.001,-14.30525283,0.0031415926535897933,-0.081,3.945e-05
74.0,0.05239868,0.001,-14.30525283,0.0031415926535897933,-0.081,3.945e-05
74.05,0.05227661,0.001,-14.30407473,0.0031415926535897933,-0.08098520621540582,3.945e-05
74.1,0.05284119,0.001,-14.29661345,0.0031415926535897933,-0.08089151249745562,3.945e-05
74.15,0.05326843,0.001,-14.29150835,0.0031415926535897933,-0.08082740609754731,3.945e-05
74.8,0.05366516,0.001,-14.28640326,0.0031415926535897933,-0.08076329982321222,3.945e-05
74.75,0.05368042,0.001,-14.28640326,0.0031415926535897933,-0.08076329982321222,3.945e-05
74.7,0.05349731,0.001,-14.28640326,0.0031415926535897933,-0.08076329982321222,3.945e-05
74.65,0.05358887,0.001,-14.28640326,0.0031415926535897933,-0.08076329982321222,3.945e-05
74.6,0.05340576,0.001,-14.28640326,0.0031415926535897933,-0.08076329982321222,3.945e-05
74.55,0.05360413,0.001,-14.28640326,0.0031415926535897933,-0.08076329982321222,3.945e-05
74.4,0.05351257,0.001,-14.28640326,0.0031415926535897933,-0.08076329982321222,3.945e-05
74.45,0.05348206,0.001,-14.28640326,0.0031415926535897933,-0.08076329982321222,3.945e-05
74.35,0.05335999,0.001,-14.28640326,0.0031415926535897933,-0.08076329982321222,3.945e-05
74.3,0.05340576,0.001,-14.28640326,0.0031415926535897933,-0.08076329982321222,3.945e-05
74.25,0.05363464,0.001,-14.28640326,0.0031415926535897933,-0.08076329982321222,3.945e-05
74.2,0.0533905,0.001,-14.28640326,0.0031415926535897933,-0.08076329982321222,3.945e-05
74.5,0.0533905,0.001,-14.28640326,0.0031415926535897933,-0.08076329982321222,3.945e-05
74.85,0.0537262,0.001,-14.28601056,0.0031415926535897933,-0.08075836856168082,3.945e-05
74.9,0.0536499,0.001,-14.28404707,0.0031415926535897933,-0.08073371237959702,3.945e-05
74.95,0.05352783,0.001,-14.28090547,0.0031415926535897933,-0.08069426228734582,3.945e-05
75.0,0.0534668,0.001,-14.27383688,0.0031415926535897933,-0.0806054997053537,3.945e-05
75.05,0.05317688,0.001,-14.26990989,0.0031415926535897933,-0.08055618721561282,3.945e-05
75.1,0.05311584,0.001,-14.26755369,0.0031415926535897933,-0.0805265996464244,3.945e-05
75.15,0.05328369,0.001,-14.26637559,0.0031415926535897933,-0.08051180586183022,3.945e-05
75.2,0.05299377,0.001,-14.25498731,0.0031415926535897933,-0.08036879952856592,3.945e-05
75.25,0.05255127,0.001,-14.25459461,0.0031415926535897933,-0.08036386826703441,3.945e-05
75.3,0.05267334,0.001,-14.25341652,0.0031415926535897933,-0.08034907460801351,3.945e-05
75.35,0.05245972,0.001,-14.25223842,0.0031415926535897933,-0.08033428082341922,3.945e-05
75.4,0.0524292,0.001,-14.24713333,0.0031415926535897933,-0.08027017454908421,3.945e-05
75.45,0.05230713,0.001,-14.24634793,0.0031415926535897933,-0.08026031202602142,3.945e-05
75.5,0.05207825,0.001,-14.24163553,0.0031415926535897933,-0.0802011368876445,3.945e-05
75.55,0.05184937,0.001,-14.23810124,0.0031415926535897933,-0.0801567556594351,3.945e-05
75.6,0.05204773,0.001,-14.23770854,0.0031415926535897933,-0.0801518243979037,3.945e-05
75.65,0.05195618,0.001,-14.23299615,0.0031415926535897933,-0.08009264938510001,3.945e-05
75.7,0.05015564,0.001,-14.21257578,0.0031415926535897933,-0.07983622416218662,3.945e-05
75.75,0.0499115,0.001,-14.18979922,0.0031415926535897933,-0.07955021149565793,3.945e-05
75.8,0.04917908,0.001,-14.14817308,0.0031415926535897933,-0.0790274985267682,3.945e-05
75.85,0.04858398,0.001,-14.12146953,0.0031415926535897933,-0.07869217337049882,3.945e-05
75.9,0.0484314,0.001,-14.11754253,0.0031415926535897933,-0.07864286075518472,3.945e-05
75.95,0.04795837,0.001,-14.10419075,0.0031415926535897933,-0.07847519811426341,3.945e-05
76.0,0.04745483,0.001,-14.08062879,0.0031415926535897933,-0.0781793229246719,3.945e-05
76.05,0.04667664,0.001,-14.04253695,0.0031415926535897933,-0.07770099130956491,3.945e-05
76.1,0.04478455,0.001,-13.98245395,0.0031415926535897933,-0.07694650955099201,3.945e-05
76.15,0.04469299,0.001,-13.94122051,0.0031415926535897933,-0.0764287278436337,3.945e-05
76.2,0.04475403,0.001,-13.90312867,0.0031415926535897933,-0.07595039622852671,3.945e-05
76.25,0.04533386,0.001,-13.86268064,0.0031415926535897933,-0.07544247716980441,3.945e-05
76.3,0.04568481,0.001,-13.83636978,0.0031415926535897933,-0.07511208314949312,3.945e-05
76.35,0.04605103,0.001,-13.80652463,0.0031415926535897933,-0.07473730790097242,3.945e-05
76.4,0.04620361,0.001,-13.78060647,0.0031415926535897933,-0.07441184514219253,3.945e-05
76.45,0.04830933,0.001,-13.73740954,0.0031415926535897933,-0.07386940725275042,3.945e-05
76.5,0.04922485,0.001,-13.70442279,0.0031415926535897933,-0.0734551819119784,3.945e-05
76.55,0.05142212,0.001,-13.67497034,0.0031415926535897933,-0.0730853379249891,3.945e-05
76.6,0.05418396,0.001,-13.6376639,0.0031415926535897933,-0.07261686883294492,3.945e-05
76.65,0.05541992,0.001,-13.61017494,0.0031415926535897933,-0.07227168102803942,3.945e-05
76.7,0.0562439,0.001,-13.58504218,0.0031415926535897933,-0.07195608079232231,3.945e-05
76.75,0.05618286,0.001,-13.56108752,0.0031415926535897933,-0.07165527434119941,3.945e-05
77.4,0.05589294,0.001,-13.55127003,0.0031415926535897933,-0.07153199292848751,3.945e-05
