t,I,dI,a,da,y,dy
121.75,0.05471802,0.001,-14.30839443,0.0031415926535897933,-0.0809802749538744,3.945e-05
121.5,0.05535889,0.001,-14.30839443,0.0031415926535897933,-0.0809802749538744,3.945e-05
121.55,0.05488586,0.001,-14.30839443,0.0031415926535897933,-0.0809802749538744,3.945e-05
121.7,0.05488586,0.001,-14.30839443,0.0031415926535897933,-0.0809802749538744,3.945e-05
121.65,0.05485535,0.001,-14.30839443,0.0031415926535897933,-0.0809802749538744,3.945e-05
121.6,0.05535889,0.001,-14.30839443,0.0031415926535897933,-0.0809802749538744,3.945e-05
121.45,0.05506897,0.001,-14.30721633,0.0031415926535897933,-0.08096548116928019,3.945e-05
121.4,0.05514526,0.001,-14.30682363,0.0031415926535897933,-0.0809605499077488,3.945e-05
121.35,0.05537415,0.001,-14.30643093,0.0031415926535897933,-0.0809556186462173,3.945e-05
121.3,0.05592346,0.001,-14.30211124,0.0031415926535897933,-0.0809013748949451,3.945e-05
121.25,0.05686951,0.001,-14.27422958,0.0031415926535897933,-0.08055125582850821,3.945e-05
121.2,0.05596924,0.001,-14.23299615,0.0031415926535897933,-0.0800334742467231,3.945e-05
121.15,0.05560303,0.001,-14.22789106,0.0031415926535897933,-0.07996936797238809,3.945e-05
121.1,0.05506897,0.001,-14.21728817,0.0031415926535897933,-0.07983622403661329,3.945e-05
120.4,0.05413818,0.001,-14.21257578,0.0031415926535897933,-0.0797770490238097,3.945e-05
121.05,0.05479431,0.001,-14.21257578,0.0031415926535897933,-0.0797770490238097,3.945e-05
120.35,0.05485535,0.001,-14.20668529,0.0031415926535897933,-0.0797030802264118,3.945e-05
121.0,0.05487061,0.001,-14.20629259,0.0031415926535897933,-0.07969814896488041,3.945e-05
120.45,0.05505371,0.001,-14.203151,0.0031415926535897933,-0.0796586989982024,3.945e-05
120.95,0.05580139,0.001,-14.19529701,0.0031415926535897933,-0.0795600738931475,3.945e-05
120.9,0.05596924,0.001,-14.19451161,0.0031415926535897933,-0.07955021137008471,3.945e-05
120.7,0.05511475,0.001,-14.19372621,0.0031415926535897933,-0.0795403488470219,3.945e-05
120.65,0.05532837,0.001,-14.19372621,0.0031415926535897933,-0.0795403488470219,3.945e-05
120.6,0.05528259,0.001,-14.19372621,0.0031415926535897933,-0.0795403488470219,3.945e-05
120.55,0.05558777,0.001,-14.19372621,0.0031415926535897933,-0.0795403488470219,3.945e-05
120.5,0.05552673,0.001,-14.19372621,0.0031415926535897933,-0.0795403488470219,3.945e-05
120.8,0.05593872,0.001,-14.19372621,0.0031415926535897933,-0.0795403488470219,3.945e-05
120.75,0.0559082,0.001,-14.19372621,0.0031415926535897933,-0.0795403488470219,3.945e-05
120.85,0.05574036,0.001,-14.19372621,0.0031415926535897933,-0.0795403488470219,3.945e-05
120.3,0.04942322,0.001,-14.16152486,0.0031415926535897933,-0.0791359860293127,3.945e-05
120.25,0.04527283,0.001,-14.06335002,0.0031415926535897933,-0.0779031726556328,3.945e-05
120.2,0.04199219,0.001,-13.96124818,0.0031415926535897933,-0.07662104666663878,3.945e-05
120.15,0.04240417,0.001,-13.8842791,0.0031415926535897933,-0.07565452091336199,3.945e-05
120.1,0.0512085,0.001,-13.79317285,0.0031415926535897933,-0.0745104701216741,3.945e-05
120.05,0.052948,0.001,-13.72680665,0.0031415926535897933,-0.07367708817859879,3.945e-05
120.0,0.05683899,0.001,-13.65965506,0.0031415926535897933,-0.0728338438380338,3.945e-05
119.95,0.05984497,0.001,-13.61645813,0.0031415926535897933,-0.0722914059485917,3.945e-05
119.9,0.05905151,0.001,-13.58739838,0.0031415926535897933,-0.07192649322313381,3.945e-05
119.85,0.05592346,0.001,-13.54773574,0.0031415926535897933,-0.07142843656190119,3.945e-05
119.8,0.05145264,0.001,-13.50257531,0.0031415926535897933,-0.07086134236480209,3.945e-05
119.75,0.04928589,0.001,-13.47940605,0.0031415926535897933,-0.070570398436742,3.945e-05
119.7,0.04859924,0.001,-13.47430096,0.0031415926535897933,-0.07050629216240699,3.945e-05
119.65,0.04862976,0.001,-13.47155206,0.0031415926535897933,-0.0704717733316871,3.945e-05
119.6,0.04882812,0.001,-13.47115936,0.0031415926535897933,-0.0704668420701557,3.945e-05
119.55,0.04875183,0.001,-13.47076666,0.0031415926535897933,-0.07046191080862431,3.945e-05
119.5,0.04844666,0.001,-13.46801777,0.0031415926535897933,-0.07042739210347769,3.945e-05
119.45,0.0476532,0.001,-13.45702218,0.0031415926535897933,-0.0702893169061715,3.945e-05
119.4,0.04624939,0.001,-13.43188942,0.0031415926535897933,-0.06997371667045439,3.945e-05
119.35,0.04522705,0.001,-13.41461065,0.0031415926535897933,-0.06975674153979229,3.945e-05
119.3,0.04399109,0.001,-13.39890268,0.0031415926535897933,-0.06955949145525571,3.945e-05
119.25,0.04373169,0.001,-13.3808385,0.0031415926535897933,-0.06933265367595749,3.945e-05
119.2,0.04328918,0.001,-13.35806194,0.0031415926535897933,-0.0690466410094288,3.945e-05
119.15,0.04330444,0.001,-13.34156857,0.0031415926535897933,-0.0688395284018294,3.945e-05
119.1,0.04360962,0.001,-13.318792,0.0031415926535897933,-0.0685535156097276,3.945e-05
119.05,0.04399109,0.001,-13.28541256,0.0031415926535897933,-0.06813435913299741,3.945e-05
119.0,0.04508972,0.001,-13.2559601,0.0031415926535897933,-0.0677645150204348,3.945e-05
118.95,0.04679871,0.001,-13.22140256,0.0031415926535897933,-0.06733056475911049,3.945e-05
118.9,0.05378723,0.001,-13.18527422,0.0031415926535897933,-0.0668768894516605,3.945e-05
118.85,0.05680847,0.001,-13.15739256,0.0031415926535897933,-0.06652677038522349,3.945e-05
118.8,0.05857849,0.001,-13.1318671,0.0031415926535897933,-0.06620623888797499,3.945e-05
118.2,0.06031799,0.001,-13.12872551,0.0031415926535897933,-0.06616678892129708,3.945e-05
118.15,0.06018066,0.001,-13.12833281,0.0031415926535897933,-0.06616185765976561,3.945e-05
118.25,0.0599823,0.001,-13.12754741,0.0031415926535897933,-0.0661519951367028,3.945e-05
118.1,0.06083679,0.001,-13.12479851,0.0031415926535897933,-0.0661174763059829,3.945e-05
118.75,0.05838013,0.001,-13.12362041,0.0031415926535897933,-0.06610268252138869,3.945e-05
118.3,0.05863953,0.001,-13.12322771,0.0031415926535897933,-0.0660977512598573,3.945e-05
118.35,0.05871582,0.001,-13.12244232,0.0031415926535897933,-0.06608788886236779,3.945e-05
118.45,0.05851746,0.001,-13.12244232,0.0031415926535897933,-0.06608788886236779,3.945e-05
118.55,0.05847168,0.001,-13.12244232,0.0031415926535897933,-0.06608788886236779,3.945e-05
118.6,0.05862427,0.001,-13.12244232,0.0031415926535897933,-0.06608788886236779,3.945e-05
118.65,0.05873108,0.001,-13.12244232,0.0031415926535897933,-0.06608788886236779,3.945e-05
118.7,0.05859375,0.001,-13.12244232,0.0031415926535897933,-0.06608788886236779,3.945e-05
118.4,0.05851746,0.001,-13.12244232,0.0031415926535897933,-0.06608788886236779,3.945e-05
118.5,0.05862427,0.001,-13.12244232,0.0031415926535897933,-0.06608788886236779,3.945e-05
118.05,0.06144714,0.001,-13.11655182,0.0031415926535897933,-0.06601391993939669,3.945e-05
118.0,0.06196594,0.001,-13.09573876,0.0031415926535897933,-0.06575256358052499,3.945e-05
117.95,0.06176758,0.001,-13.06314471,0.0031415926535897933,-0.06534326950128451,3.945e-05
117.9,0.05921936,0.001,-13.03604845,0.0031415926535897933,-0.06500301295791029,3.945e-05
117.85,0.05755615,0.001,-13.006596,0.0031415926535897933,-0.06463316897092099,3.945e-05
117.8,0.0566864,0.001,-12.97478735,0.0031415926535897933,-0.0642337374147433,3.945e-05
117.75,0.05599976,0.001,-12.96418447,0.0031415926535897933,-0.0641005936045418,3.945e-05
117.7,0.0556488,0.001,-12.95907938,0.0031415926535897933,-0.06403648733020668,3.945e-05
117.65,0.05567932,0.001,-12.95515238,0.0031415926535897933,-0.06398717471489261,3.945e-05
117.6,0.05537415,0.001,-12.93394662,0.0031415926535897933,-0.06372088709448968,3.945e-05
117.55,0.05482483,0.001,-12.89467668,0.0031415926535897933,-0.0632277616947884,3.945e-05
117.5,0.05378723,0.001,-12.87661251,0.0031415926535897933,-0.0630009240410634,3.945e-05
117.45,0.05291748,0.001,-12.86443883,0.0031415926535897933,-0.0628480551847362,3.945e-05
117.4,0.05200195,0.001,-12.85383594,0.0031415926535897933,-0.06271491124896149,3.945e-05
117.35,0.0509491,0.001,-12.84166226,0.0031415926535897933,-0.0625620423926344,3.945e-05
117.3,0.04916382,0.001,-12.83105938,0.0031415926535897933,-0.06242889858243279,3.945e-05
117.25,0.04864502,0.001,-12.82399079,0.0031415926535897933,-0.06234013600044079,3.945e-05
