t,I,dI,a,da,y,dy
55.15,0.05238342,0.001,-14.28443977,0.0031415926535897933,-0.08093589372566491,3.945e-05
55.1,0.05210876,0.001,-14.25341652,0.0031415926535897933,-0.08054632469255,3.945e-05
55.05,0.04747009,0.001,-14.2023656,0.0031415926535897933,-0.07990526169805302,3.945e-05
55.0,0.04627991,0.001,-14.15288548,0.0031415926535897933,-0.07928392374968161,3.945e-05
54.95,0.04444885,0.001,-14.09083897,0.0031415926535897933,-0.0785047855578785,3.945e-05
54.9,0.04084778,0.001,-14.03821726,0.0031415926535897933,-0.07784399764282911,3.945e-05
54.85,0.03625488,0.001,-14.00562321,0.0031415926535897933,-0.0774347035635886,3.945e-05
54.55,0.03547668,0.001,-13.99266413,0.0031415926535897933,-0.07727197218419861,3.945e-05
54.5,0.0352478,0.001,-13.98873714,0.0031415926535897933,-0.07722265969445781,3.945e-05
54.8,0.03657532,0.001,-13.98166855,0.0031415926535897933,-0.07713389711246572,3.945e-05
54.6,0.03601074,0.001,-13.97852695,0.0031415926535897933,-0.07709444702021441,3.945e-05
54.7,0.03665161,0.001,-13.97852695,0.0031415926535897933,-0.07709444702021441,3.945e-05
54.75,0.03684998,0.001,-13.97852695,0.0031415926535897933,-0.07709444702021441,3.945e-05
54.65,0.03639221,0.001,-13.97852695,0.0031415926535897933,-0.07709444702021441,3.945e-05
54.45,0.03358459,0.001,-13.96124818,0.0031415926535897933,-0.0768774718895522,3.945e-05
54.4,0.03443909,0.001,-13.90941186,0.0031415926535897933,-0.07622654637199251,3.945e-05
54.35,0.03610229,0.001,-13.86503683,0.0031415926535897933,-0.07566931469795611,3.945e-05
54.3,0.03829956,0.001,-13.81830561,0.0031415926535897933,-0.07508249558030462,3.945e-05
54.25,0.04551697,0.001,-13.7586153,0.0031415926535897933,-0.07433294495768993,3.945e-05
54.2,0.0536499,0.001,-13.6973542,0.0031415926535897933,-0.0735636694145229,3.945e-05
54.15,0.05726624,0.001,-13.61567273,0.0031415926535897933,-0.07253796864844232,3.945e-05
54.1,0.0526886,0.001,-13.56148022,0.0031415926535897933,-0.0718574556872673,3.945e-05
53.75,0.05030823,0.001,-13.54537954,0.0031415926535897933,-0.0716552742156261,3.945e-05
53.7,0.05038452,0.001,-13.54498684,0.0031415926535897933,-0.07165034295409471,3.945e-05
54.05,0.05171204,0.001,-13.53556206,0.0031415926535897933,-0.0715319929284874,3.945e-05
54.0,0.05169678,0.001,-13.53084967,0.0031415926535897933,-0.07147281791568381,3.945e-05
53.95,0.05169678,0.001,-13.53084967,0.0031415926535897933,-0.07147281791568381,3.945e-05
53.9,0.051651,0.001,-13.53084967,0.0031415926535897933,-0.07147281791568381,3.945e-05
53.85,0.05137634,0.001,-13.53084967,0.0031415926535897933,-0.07147281791568381,3.945e-05
53.8,0.05160522,0.001,-13.53084967,0.0031415926535897933,-0.07147281791568381,3.945e-05
53.65,0.04670715,0.001,-13.52338838,0.0031415926535897933,-0.07137912407216031,3.945e-05
53.6,0.04380798,0.001,-13.47901335,0.0031415926535897933,-0.07082189239812402,3.945e-05
53.55,0.04182434,0.001,-13.4440631,0.0031415926535897933,-0.07038301074969501,3.945e-05
53.5,0.03988647,0.001,-13.41696685,0.0031415926535897933,-0.07004275433189412,3.945e-05
53.45,0.03593445,0.001,-13.3863363,0.0031415926535897933,-0.06965811656031061,3.945e-05
53.4,0.03395081,0.001,-13.35020795,0.0031415926535897933,-0.06920444112728731,3.945e-05
53.35,0.03341675,0.001,-13.29915703,0.0031415926535897933,-0.0685633781327903,3.945e-05
53.3,0.03598022,0.001,-13.24025213,0.0031415926535897933,-0.06782369015881172,3.945e-05
53.25,0.04519653,0.001,-13.1978406,0.0031415926535897933,-0.06729111479243242,3.945e-05
53.2,0.04582214,0.001,-13.18370342,0.0031415926535897933,-0.06711358962844831,3.945e-05
52.7,0.04626465,0.001,-13.18291802,0.0031415926535897933,-0.06710372710538541,3.945e-05
52.75,0.04637146,0.001,-13.18252532,0.0031415926535897933,-0.06709879584385402,3.945e-05
53.15,0.04553223,0.001,-13.17545673,0.0031415926535897933,-0.0670100332618619,3.945e-05
53.1,0.0453186,0.001,-13.17427863,0.0031415926535897933,-0.06699523947726772,3.945e-05
52.8,0.04545593,0.001,-13.17427863,0.0031415926535897933,-0.06699523947726772,3.945e-05
53.05,0.04556274,0.001,-13.17427863,0.0031415926535897933,-0.06699523947726772,3.945e-05
52.9,0.04566956,0.001,-13.17427863,0.0031415926535897933,-0.06699523947726772,3.945e-05
52.95,0.04566956,0.001,-13.17427863,0.0031415926535897933,-0.06699523947726772,3.945e-05
53.0,0.04554749,0.001,-13.17427863,0.0031415926535897933,-0.06699523947726772,3.945e-05
52.85,0.04541016,0.001,-13.17427863,0.0031415926535897933,-0.06699523947726772,3.945e-05
52.65,0.04963684,0.001,-13.17152974,0.0031415926535897933,-0.0669607207721211,3.945e-05
52.6,0.05297852,0.001,-13.13815029,0.0031415926535897933,-0.0665415641698177,3.945e-05
52.55,0.05393982,0.001,-13.08827747,0.0031415926535897933,-0.06591529495991501,3.945e-05
52.5,0.05278015,0.001,-13.03526305,0.0031415926535897933,-0.06524957565776092,3.945e-05
52.45,0.05513,0.001,-12.98460483,0.0031415926535897933,-0.06461344392479541,3.945e-05
52.4,0.05615234,0.001,-12.93551741,0.0031415926535897933,-0.06399703723795543,3.945e-05
52.35,0.05279541,0.001,-12.8828957,0.0031415926535897933,-0.06333624932290612,3.945e-05
52.3,0.04820251,0.001,-12.84755275,0.0031415926535897933,-0.0628924364129456,3.945e-05
52.25,0.03817749,0.001,-12.81103171,0.0031415926535897933,-0.062433829843964214,3.945e-05
52.2,0.03527832,0.001,-12.77058368,0.0031415926535897933,-0.061925910785242025,3.945e-05
52.15,0.03375244,0.001,-12.72345975,0.0031415926535897933,-0.061334160280485814,3.945e-05
52.1,0.03390503,0.001,-12.6951854,0.0031415926535897933,-0.06097911007809072,3.945e-05
51.55,0.03445435,0.001,-12.68733141,0.0031415926535897933,-0.0608804849730359,3.945e-05
51.5,0.03413391,0.001,-12.68576061,0.0031415926535897933,-0.060860759926910216,3.945e-05
52.05,0.03384399,0.001,-12.68458251,0.0031415926535897933,-0.06084596614231601,3.945e-05
51.6,0.03427124,0.001,-12.68261902,0.0031415926535897933,-0.0608213099602322,3.945e-05
52.0,0.03410339,0.001,-12.67319423,0.0031415926535897933,-0.0607029598090517,3.945e-05
51.65,0.03404236,0.001,-12.67319423,0.0031415926535897933,-0.0607029598090517,3.945e-05
51.95,0.0340271,0.001,-12.67319423,0.0031415926535897933,-0.0607029598090517,3.945e-05
51.75,0.03372192,0.001,-12.67319423,0.0031415926535897933,-0.0607029598090517,3.945e-05
51.85,0.03388977,0.001,-12.67319423,0.0031415926535897933,-0.0607029598090517,3.945e-05
51.9,0.03390503,0.001,-12.67319423,0.0031415926535897933,-0.0607029598090517,3.945e-05
51.7,0.03407288,0.001,-12.67319423,0.0031415926535897933,-0.0607029598090517,3.945e-05
51.8,0.0337677,0.001,-12.67319423,0.0031415926535897933,-0.0607029598090517,3.945e-05
51.45,0.03515625,0.001,-12.66534024,0.0031415926535897933,-0.0606043347039968,3.945e-05
51.4,0.04176331,0.001,-12.62292871,0.0031415926535897933,-0.060071759337617506,3.945e-05
51.35,0.04396057,0.001,-12.59858135,0.0031415926535897933,-0.05976602162496321,3.945e-05
51.3,0.0459137,0.001,-12.57659018,0.0031415926535897933,-0.05948987135592411,3.945e-05
51.25,0.04801941,0.001,-12.55459902,0.0031415926535897933,-0.05921372121245831,3.945e-05
51.2,0.05096436,0.001,-12.53339325,0.0031415926535897933,-0.05894743346648211,3.945e-05
51.15,0.05235291,0.001,-12.51454368,0.0031415926535897933,-0.058710733289694214,3.945e-05
51.1,0.05421448,0.001,-12.49569411,0.0031415926535897933,-0.0584740331129064,3.945e-05
51.05,0.05670166,0.001,-12.47331025,0.0031415926535897933,-0.05819295170790921,3.945e-05
51.0,0.06352234,0.001,-12.44857019,0.0031415926535897933,-0.05788228273372352,3.945e-05
50.95,0.06648254,0.001,-12.42893522,0.0031415926535897933,-0.05763572003387292,3.945e-05
50.9,0.07003784,0.001,-12.40694405,0.0031415926535897933,-0.05735956976483382,3.945e-05
50.85,0.07312012,0.001,-12.38259669,0.0031415926535897933,-0.05705383205217961,3.945e-05
50.8,0.07159424,0.001,-12.36060553,0.0031415926535897933,-0.056777681908713726,3.945e-05
50.75,0.067276,0.001,-12.33350927,0.0031415926535897933,-0.05643742536533962,3.945e-05
50.7,0.06221008,0.001,-12.30798381,0.0031415926535897933,-0.056116893868091114,3.945e-05
50.65,0.06059265,0.001,-12.29541743,0.0031415926535897933,-0.0559590937502326,3.945e-05
50.0,0.05891418,0.001,-12.29463203,0.0031415926535897933,-0.05594923122716981,3.945e-05
50.05,0.06027222,0.001,-12.29149044,0.0031415926535897933,-0.0559097812604918,3.945e-05
