t,I,dI,a,da,y,dy
95.85,0.05535889,0.001,-14.30211124,0.0031415926535897933,-0.081,3.945e-05
95.9,0.0553894,0.001,-14.30211124,0.0031415926535897933,-0.081,3.945e-05
95.95,0.05529785,0.001,-14.30211124,0.0031415926535897933,-0.081,3.945e-05
96.0,0.05528259,0.001,-14.30211124,0.0031415926535897933,-0.081,3.945e-05
96.05,0.05537415,0.001,-14.30211124,0.0031415926535897933,-0.081,3.945e-05
96.1,0.05523682,0.001,-14.30211124,0.0031415926535897933,-0.081,3.945e-05
96.15,0.05528259,0.001,-14.30211124,0.0031415926535897933,-0.081,3.945e-05
96.2,0.05513,0.001,-14.30211124,0.0031415926535897933,-0.081,3.945e-05
96.25,0.0554657,0.001,-14.30211124,0.0031415926535897933,-0.081,3.945e-05
96.3,0.05532837,0.001,-14.30211124,0.0031415926535897933,-0.081,3.945e-05
96.35,0.05549622,0.001,-14.30211124,0.0031415926535897933,-0.081,3.945e-05
96.4,0.05532837,0.001,-14.30054044,0.0031415926535897933,-0.0809802749538744,3.945e-05
96.45,0.05549622,0.001,-14.29936234,0.0031415926535897933,-0.08096548116928019,3.945e-05
96.5,0.05577087,0.001,-14.29504265,0.0031415926535897933,-0.08091123741800789,3.945e-05
96.8,0.0559845,0.001,-14.29425725,0.0031415926535897933,-0.0809013748949451,3.945e-05
96.7,0.05592346,0.001,-14.29425725,0.0031415926535897933,-0.0809013748949451,3.945e-05
96.75,0.0559082,0.001,-14.29425725,0.0031415926535897933,-0.0809013748949451,3.945e-05
96.6,0.0559082,0.001,-14.29425725,0.0031415926535897933,-0.0809013748949451,3.945e-05
96.55,0.05599976,0.001,-14.29425725,0.0031415926535897933,-0.0809013748949451,3.945e-05
96.65,0.05603027,0.001,-14.29425725,0.0031415926535897933,-0.0809013748949451,3.945e-05
96.85,0.05569458,0.001,-14.29268645,0.0031415926535897933,-0.0808816498488195,3.945e-05
96.9,0.05613708,0.001,-14.29190105,0.0031415926535897933,-0.08087178732575669,3.945e-05
96.95,0.05651855,0.001,-14.28404707,0.0031415926535897933,-0.080773162346275,3.945e-05
97.8,0.05607605,0.001,-14.28169087,0.0031415926535897933,-0.08074357477708659,3.945e-05
97.85,0.05601501,0.001,-14.28169087,0.0031415926535897933,-0.08074357477708659,3.945e-05
97.9,0.05595398,0.001,-14.28169087,0.0031415926535897933,-0.08074357477708659,3.945e-05
97.95,0.05596924,0.001,-14.28169087,0.0031415926535897933,-0.08074357477708659,3.945e-05
98.0,0.05604553,0.001,-14.28169087,0.0031415926535897933,-0.08074357477708659,3.945e-05
98.05,0.05558777,0.001,-14.28169087,0.0031415926535897933,-0.08074357477708659,3.945e-05
98.2,0.0556488,0.001,-14.28169087,0.0031415926535897933,-0.08074357477708659,3.945e-05
