t,I,dI,a,da,y,dy
81.55,0.04740906,0.001,-14.30682363,0.0031415926535897933,-0.081,3.945e-05
81.6,0.04751587,0.001,-14.30682363,0.0031415926535897933,-0.081,3.945e-05
81.65,0.04745483,0.001,-14.30682363,0.0031415926535897933,-0.081,3.945e-05
81.7,0.04740906,0.001,-14.30682363,0.0031415926535897933,-0.081,3.945e-05
81.75,0.04754639,0.001,-14.30682363,0.0031415926535897933,-0.081,3.945e-05
81.8,0.04736328,0.001,-14.30682363,0.0031415926535897933,-0.081,3.945e-05
81.85,0.04753113,0.001,-14.30446743,0.0031415926535897933,-0.0809704124308115,3.945e-05
81.9,0.0479126,0.001,-14.29268645,0.0031415926535897933,-0.0808224748360158,3.945e-05
81.95,0.04754639,0.001,-14.28679596,0.0031415926535897933,-0.0807485060386179,3.945e-05
82.0,0.04760742,0.001,-14.28640326,0.0031415926535897933,-0.0807435747770865,3.945e-05
82.05,0.0476532,0.001,-14.28640326,0.0031415926535897933,-0.0807435747770865,3.945e-05
82.1,0.04743958,0.001,-14.28561786,0.0031415926535897933,-0.08073371225402369,3.945e-05
82.15,0.04760742,0.001,-14.28012007,0.0031415926535897933,-0.08066467471815729,3.945e-05
82.2,0.0479126,0.001,-14.25655811,0.0031415926535897933,-0.0803687995285658,3.945e-05
82.25,0.04727173,0.001,-14.23653044,0.0031415926535897933,-0.0801173055671837,3.945e-05
82.3,0.04722595,0.001,-14.23063995,0.0031415926535897933,-0.08004333676978591,3.945e-05
82.35,0.04637146,0.001,-14.21768087,0.0031415926535897933,-0.07988060539039589,3.945e-05
82.4,0.04547119,0.001,-14.19372621,0.0031415926535897933,-0.0795797989392731,3.945e-05
82.45,0.04402161,0.001,-14.16780805,0.0031415926535897933,-0.0792543361804932,3.945e-05
82.5,0.04458618,0.001,-14.15602707,0.0031415926535897933,-0.0791063985856975,3.945e-05
82.55,0.04476929,0.001,-14.14071179,0.0031415926535897933,-0.07891407963711909,3.945e-05
82.6,0.04597473,0.001,-14.11989873,0.0031415926535897933,-0.07865272327824739,3.945e-05
82.65,0.04759216,0.001,-14.10851045,0.0031415926535897933,-0.07850971694498311,3.945e-05
82.7,0.04846191,0.001,-14.09869296,0.0031415926535897933,-0.07838643553227119,3.945e-05
82.75,0.04966736,0.001,-14.08062879,0.0031415926535897933,-0.07815959787854619,3.945e-05
82.8,0.05145264,0.001,-14.03664646,0.0031415926535897933,-0.0776072974660413,3.945e-05
82.85,0.04754639,0.001,-13.98520284,0.0031415926535897933,-0.07696130321001289,3.945e-05
82.9,0.04702759,0.001,-13.93768622,0.0031415926535897933,-0.07636462156929859,3.945e-05
82.95,0.04956055,0.001,-13.89016959,0.0031415926535897933,-0.07576793980301101,3.945e-05
83.0,0.05128479,0.001,-13.84972156,0.0031415926535897933,-0.0752600207442888,3.945e-05
83.05,0.05149841,0.001,-13.81791291,0.0031415926535897933,-0.07486058918811099,3.945e-05
83.1,0.05023193,0.001,-13.79788524,0.0031415926535897933,-0.074609095226729,3.945e-05
83.15,0.04766846,0.001,-13.76372039,0.0031415926535897933,-0.0741800761013628,3.945e-05
83.2,0.04515076,0.001,-13.70834978,0.0031415926535897933,-0.0734847693555936,3.945e-05
83.25,0.0480957,0.001,-13.66436745,0.0031415926535897933,-0.0729324689430887,3.945e-05
83.3,0.04928589,0.001,-13.62274132,0.0031415926535897933,-0.0724097560997722,3.945e-05
83.35,0.04888916,0.001,-13.59053997,0.0031415926535897933,-0.072005393282063,3.945e-05
83.4,0.04833984,0.001,-13.57954439,0.0031415926535897933,-0.07186731821033011,3.945e-05
83.45,0.04708862,0.001,-13.5712977,0.0031415926535897933,-0.07176376184374379,3.945e-05
84.0,0.04693604,0.001,-13.56697801,0.0031415926535897933,-0.0717095180924716,3.945e-05
83.95,0.0471344,0.001,-13.56697801,0.0031415926535897933,-0.0717095180924716,3.945e-05
83.9,0.04679871,0.001,-13.56697801,0.0031415926535897933,-0.0717095180924716,3.945e-05
83.85,0.04698181,0.001,-13.56697801,0.0031415926535897933,-0.0717095180924716,3.945e-05
83.8,0.04682922,0.001,-13.56697801,0.0031415926535897933,-0.0717095180924716,3.945e-05
83.7,0.04701233,0.001,-13.56697801,0.0031415926535897933,-0.0717095180924716,3.945e-05
83.65,0.04664612,0.001,-13.56697801,0.0031415926535897933,-0.0717095180924716,3.945e-05
83.75,0.04707336,0.001,-13.56697801,0.0031415926535897933,-0.0717095180924716,3.945e-05
84.05,0.04707336,0.001,-13.56540721,0.0031415926535897933,-0.071689793046346,3.945e-05
83.5,0.04682922,0.001,-13.56462181,0.0031415926535897933,-0.0716799305232831,3.945e-05
