t,I,dI,a,da,y,dy
155.05,0.05056763,0.001,-14.30878713,0.0031415926535897933,-0.0809852062154058,3.945e-05
155.0,0.05055237,0.001,-14.30839443,0.0031415926535897933,-0.0809802749538744,3.945e-05
154.95,0.05055237,0.001,-14.30800173,0.0031415926535897933,-0.08097534369234301,3.945e-05
154.8,0.05059814,0.001,-14.30682363,0.0031415926535897933,-0.0809605499077488,3.945e-05
154.9,0.05075073,0.001,-14.30682363,0.0031415926535897933,-0.0809605499077488,3.945e-05
154.85,0.05055237,0.001,-14.30682363,0.0031415926535897933,-0.0809605499077488,3.945e-05
154.75,0.05062866,0.001,-14.30525283,0.0031415926535897933,-0.08094082486162309,3.945e-05
154.7,0.05073547,0.001,-14.30525283,0.0031415926535897933,-0.08094082486162309,3.945e-05
154.65,0.0508728,0.001,-14.30407473,0.0031415926535897933,-0.0809260310770289,3.945e-05
154.6,0.05091858,0.001,-14.29896964,0.0031415926535897933,-0.08086192480269379,3.945e-05
154.55,0.05114746,0.001,-14.28090547,0.0031415926535897933,-0.0806350871489689,3.945e-05
154.5,0.0501709,0.001,-14.2651975,0.0031415926535897933,-0.08043783706443229,3.945e-05
154.45,0.0496521,0.001,-14.25538001,0.0031415926535897933,-0.0803145556517204,3.945e-05
154.4,0.04896545,0.001,-14.24399173,0.0031415926535897933,-0.080171549318456,3.945e-05
154.35,0.0483551,0.001,-14.23338885,0.0031415926535897933,-0.08003840550825449,3.945e-05
154.3,0.04666138,0.001,-14.22121517,0.0031415926535897933,-0.0798855366519274,3.945e-05
154.25,0.04612732,0.001,-14.21021958,0.0031415926535897933,-0.07974746145462129,3.945e-05
154.2,0.04481506,0.001,-14.19372621,0.0031415926535897933,-0.0795403488470219,3.945e-05
154.15,0.04418945,0.001,-14.18312333,0.0031415926535897933,-0.0794072050368204,3.945e-05
154.1,0.04368591,0.001,-14.17566204,0.0031415926535897933,-0.0793135111932969,3.945e-05
154.05,0.04354858,0.001,-14.16584455,0.0031415926535897933,-0.07919022978058489,3.945e-05
154.0,0.04333496,0.001,-14.15916867,0.0031415926535897933,-0.0791063985856975,3.945e-05
153.95,0.04295349,0.001,-14.14542419,0.0031415926535897933,-0.0789338046832447,3.945e-05
153.9,0.0428009,0.001,-14.13403591,0.0031415926535897933,-0.07879079834998039,3.945e-05
153.85,0.04257202,0.001,-14.12736002,0.0031415926535897933,-0.0787069670295197,3.945e-05
153.8,0.04269409,0.001,-14.12304032,0.0031415926535897933,-0.07865272315267428,3.945e-05
153.75,0.0425415,0.001,-14.11950603,0.0031415926535897933,-0.0786083419244648,3.945e-05
153.7,0.04234314,0.001,-14.11518634,0.0031415926535897933,-0.0785540981731926,3.945e-05
153.65,0.04223633,0.001,-14.10026376,0.0031415926535897933,-0.07836671048614559,3.945e-05
153.6,0.04203796,0.001,-14.08062879,0.0031415926535897933,-0.07812014778629499,3.945e-05
153.55,0.04164124,0.001,-14.06609891,0.0031415926535897933,-0.0779376913607794,3.945e-05
153.5,0.04129028,0.001,-14.04999824,0.0031415926535897933,-0.0777355100147115,3.945e-05
153.45,0.04072571,0.001,-14.03978806,0.0031415926535897933,-0.0776072974660413,3.945e-05
153.4,0.04057312,0.001,-14.03350487,0.0031415926535897933,-0.0775283974071121,3.945e-05
153.35,0.04006958,0.001,-14.02565088,0.0031415926535897933,-0.0774297723020572,3.945e-05
153.3,0.03971863,0.001,-14.01858229,0.0031415926535897933,-0.0773410097200651,3.945e-05
153.25,0.03953552,0.001,-14.0138699,0.0031415926535897933,-0.0772818347072614,3.945e-05
153.2,0.03944397,0.001,-14.00837211,0.0031415926535897933,-0.077212797171395,3.945e-05
153.15,0.03866577,0.001,-13.99973272,0.0031415926535897933,-0.07710430954327731,3.945e-05
153.1,0.03817749,0.001,-13.98481014,0.0031415926535897933,-0.0769169218562303,3.945e-05
153.05,0.03799438,0.001,-13.97106566,0.0031415926535897933,-0.07674432795377749,3.945e-05
153.0,0.03759766,0.001,-13.96124818,0.0031415926535897933,-0.07662104666663878,3.945e-05
152.95,0.0372467,0.001,-13.9502526,0.0031415926535897933,-0.0764829715949059,3.945e-05
152.9,0.03729248,0.001,-13.94318401,0.0031415926535897933,-0.07639420901291379,3.945e-05
152.85,0.03718567,0.001,-13.93611542,0.0031415926535897933,-0.0763054464309217,3.945e-05
