t,I,dI,a,da,y,dy
121.8,0.05479431,0.001,-14.30996523,0.0031415926535897933,-0.081,3.945e-05
121.85,0.05493164,0.001,-14.30996523,0.0031415926535897933,-0.081,3.945e-05
121.9,0.05499268,0.001,-14.30996523,0.0031415926535897933,-0.081,3.945e-05
121.95,0.05464172,0.001,-14.30996523,0.0031415926535897933,-0.081,3.945e-05
122.0,0.05474854,0.001,-14.30996523,0.0031415926535897933,-0.081,3.945e-05
122.05,0.05482483,0.001,-14.30996523,0.0031415926535897933,-0.081,3.945e-05
122.1,0.05480957,0.001,-14.30996523,0.0031415926535897933,-0.081,3.945e-05
122.15,0.05488586,0.001,-14.30996523,0.0031415926535897933,-0.081,3.945e-05
122.2,0.05491638,0.001,-14.30839443,0.0031415926535897933,-0.0809802749538744,3.945e-05
122.25,0.0552063,0.001,-14.30800173,0.0031415926535897933,-0.08097534369234301,3.945e-05
122.3,0.05406189,0.001,-14.30682363,0.0031415926535897933,-0.0809605499077488,3.945e-05
122.35,0.05497742,0.001,-14.30682363,0.0031415926535897933,-0.0809605499077488,3.945e-05
122.4,0.05511475,0.001,-14.30682363,0.0031415926535897933,-0.0809605499077488,3.945e-05
122.45,0.05528259,0.001,-14.30682363,0.0031415926535897933,-0.0809605499077488,3.945e-05
122.5,0.05551147,0.001,-14.30603823,0.0031415926535897933,-0.08095068738468598,3.945e-05
122.55,0.05493164,0.001,-14.29818424,0.0031415926535897933,-0.080852062279631,3.945e-05
122.95,0.05506897,0.001,-14.29582805,0.0031415926535897933,-0.08082247483601589,3.945e-05
122.85,0.05506897,0.001,-14.29582805,0.0031415926535897933,-0.08082247483601589,3.945e-05
122.8,0.05482483,0.001,-14.29582805,0.0031415926535897933,-0.08082247483601589,3.945e-05
122.9,0.05502319,0.001,-14.29582805,0.0031415926535897933,-0.08082247483601589,3.945e-05
122.7,0.05493164,0.001,-14.29582805,0.0031415926535897933,-0.08082247483601589,3.945e-05
122.65,0.05458069,0.001,-14.29582805,0.0031415926535897933,-0.08082247483601589,3.945e-05
122.75,0.05471802,0.001,-14.29582805,0.0031415926535897933,-0.08082247483601589,3.945e-05
122.6,0.05444336,0.001,-14.29582805,0.0031415926535897933,-0.08082247483601589,3.945e-05
123.0,0.05451965,0.001,-14.29425725,0.0031415926535897933,-0.0808027497898902,3.945e-05
123.05,0.05389404,0.001,-14.29268645,0.0031415926535897933,-0.0807830247437646,3.945e-05
123.1,0.05384827,0.001,-14.29268645,0.0031415926535897933,-0.0807830247437646,3.945e-05
123.15,0.05386353,0.001,-14.29268645,0.0031415926535897933,-0.0807830247437646,3.945e-05
123.2,0.05265808,0.001,-14.28797406,0.0031415926535897933,-0.08072384973096099,3.945e-05
123.25,0.0526123,0.001,-14.28758136,0.0031415926535897933,-0.08071891846942951,3.945e-05
123.3,0.05274963,0.001,-14.28090547,0.0031415926535897933,-0.0806350871489689,3.945e-05
123.35,0.05436707,0.001,-14.27069529,0.0031415926535897933,-0.0805068746002988,3.945e-05
123.4,0.05577087,0.001,-14.25498731,0.0031415926535897933,-0.080309624390189,3.945e-05
123.45,0.05612183,0.001,-14.24870412,0.0031415926535897933,-0.0802307243312597,3.945e-05
123.5,0.05609131,0.001,-14.24870412,0.0031415926535897933,-0.0802307243312597,3.945e-05
123.55,0.0559845,0.001,-14.24870412,0.0031415926535897933,-0.0802307243312597,3.945e-05
123.6,0.05630493,0.001,-14.24870412,0.0031415926535897933,-0.0802307243312597,3.945e-05
123.65,0.05604553,0.001,-14.24870412,0.0031415926535897933,-0.0802307243312597,3.945e-05
123.7,0.05599976,0.001,-14.24870412,0.0031415926535897933,-0.0802307243312597,3.945e-05
123.75,0.05583191,0.001,-14.24870412,0.0031415926535897933,-0.0802307243312597,3.945e-05
123.8,0.05574036,0.001,-14.24713333,0.0031415926535897933,-0.08021099941070729,3.945e-05
123.85,0.05636597,0.001,-14.23967204,0.0031415926535897933,-0.08011730556718379,3.945e-05
123.9,0.05677795,0.001,-14.23613774,0.0031415926535897933,-0.08007292421340119,3.945e-05
123.95,0.05718994,0.001,-14.23142535,0.0031415926535897933,-0.08001374920059749,3.945e-05
124.0,0.05718994,0.001,-14.22514216,0.0031415926535897933,-0.0799348491416682,3.945e-05
124.05,0.05737305,0.001,-14.22474946,0.0031415926535897933,-0.0799299178801368,3.945e-05
124.1,0.05697632,0.001,-14.21493198,0.0031415926535897933,-0.0798066365929981,3.945e-05
124.15,0.05714417,0.001,-14.19686781,0.0031415926535897933,-0.0795797989392731,3.945e-05
124.2,0.05700684,0.001,-14.19215541,0.0031415926535897933,-0.07952062380089621,3.945e-05
124.25,0.05592346,0.001,-14.17291314,0.0031415926535897933,-0.079278992362577,3.945e-05
124.3,0.05432129,0.001,-14.15524167,0.0031415926535897933,-0.0790570859703834,3.945e-05
124.35,0.05374146,0.001,-14.15170738,0.0031415926535897933,-0.07901270474217399,3.945e-05
124.4,0.05223083,0.001,-14.13089431,0.0031415926535897933,-0.07875134825772918,3.945e-05
124.45,0.05166626,0.001,-14.12264762,0.0031415926535897933,-0.07864779189114289,3.945e-05
124.5,0.05114746,0.001,-14.11675713,0.0031415926535897933,-0.07857382309374498,3.945e-05
124.55,0.04983521,0.001,-14.10497615,0.0031415926535897933,-0.07842588549894929,3.945e-05
124.6,0.04988098,0.001,-14.10104916,0.0031415926535897933,-0.07837657300920849,3.945e-05
124.65,0.04945374,0.001,-14.09162437,0.0031415926535897933,-0.0782582228580279,3.945e-05
124.7,0.04872131,0.001,-14.0759164,0.0031415926535897933,-0.0780609727734914,3.945e-05
124.75,0.04815674,0.001,-14.06138652,0.0031415926535897933,-0.07787851634797581,3.945e-05
125.4,0.04756165,0.001,-14.05863763,0.0031415926535897933,-0.07784399764282919,3.945e-05
125.35,0.04786682,0.001,-14.05863763,0.0031415926535897933,-0.07784399764282919,3.945e-05
125.3,0.04779053,0.001,-14.05863763,0.0031415926535897933,-0.07784399764282919,3.945e-05
125.25,0.04782104,0.001,-14.05863763,0.0031415926535897933,-0.07784399764282919,3.945e-05
125.15,0.04795837,0.001,-14.05863763,0.0031415926535897933,-0.07784399764282919,3.945e-05
125.1,0.04792786,0.001,-14.05863763,0.0031415926535897933,-0.07784399764282919,3.945e-05
125.2,0.04782104,0.001,-14.05863763,0.0031415926535897933,-0.07784399764282919,3.945e-05
125.45,0.04766846,0.001,-14.05824493,0.0031415926535897933,-0.0778390663812978,3.945e-05
125.05,0.04782104,0.001,-14.05745953,0.0031415926535897933,-0.0778292038582349,3.945e-05
125.55,0.04727173,0.001,-14.05706683,0.0031415926535897933,-0.07782427259670359,3.945e-05
125.5,0.04742432,0.001,-14.05706683,0.0031415926535897933,-0.07782427259670359,3.945e-05
125.65,0.04716492,0.001,-14.05549603,0.0031415926535897933,-0.0778045475505779,3.945e-05
125.6,0.04701233,0.001,-14.05549603,0.0031415926535897933,-0.0778045475505779,3.945e-05
125.7,0.04721069,0.001,-14.05471063,0.0031415926535897933,-0.07779468502751509,3.945e-05
125.0,0.04776001,0.001,-14.05392523,0.0031415926535897933,-0.0777848225044523,3.945e-05
124.8,0.04786682,0.001,-14.05392523,0.0031415926535897933,-0.0777848225044523,3.945e-05
125.75,0.04695129,0.001,-14.05274713,0.0031415926535897933,-0.0777700287198581,3.945e-05
124.85,0.04804993,0.001,-14.05235444,0.0031415926535897933,-0.07776509758389989,3.945e-05
124.9,0.0478363,0.001,-14.05235444,0.0031415926535897933,-0.07776509758389989,3.945e-05
124.95,0.04798889,0.001,-14.05235444,0.0031415926535897933,-0.07776509758389989,3.945e-05
125.8,0.046875,0.001,-14.05078364,0.0031415926535897933,-0.07774537253777429,3.945e-05
125.85,0.04711914,0.001,-14.04882014,0.0031415926535897933,-0.07772071623011718,3.945e-05
125.9,0.04673767,0.001,-14.04528585,0.0031415926535897933,-0.0776763350019078,3.945e-05
125.95,0.04592896,0.001,-14.02879247,0.0031415926535897933,-0.07746922226873519,3.945e-05
126.0,0.04563904,0.001,-14.02093849,0.0031415926535897933,-0.07737059728925359,3.945e-05
126.05,0.045578,0.001,-14.01544069,0.0031415926535897933,-0.0773015596278138,3.945e-05
126.1,0.04530334,0.001,-14.00365971,0.0031415926535897933,-0.07715362203301811,3.945e-05
126.15,0.04457092,0.001,-13.99776922,0.0031415926535897933,-0.07707965323562029,3.945e-05
126.2,0.04450989,0.001,-13.99580573,0.0031415926535897933,-0.07705499705353651,3.945e-05
126.25,0.04396057,0.001,-13.98206125,0.0031415926535897933,-0.0768824031510837,3.945e-05
126.3,0.0428009,0.001,-13.97145836,0.0031415926535897933,-0.07674925921530891,3.945e-05
126.35,0.0422821,0.001,-13.96085548,0.0031415926535897933,-0.07661611540510739,3.945e-05
126.4,0.04127502,0.001,-13.94239861,0.0031415926535897933,-0.076384346489851,3.945e-05
126.45,0.04133606,0.001,-13.93061763,0.0031415926535897933,-0.0762364088950553,3.945e-05
126.5,0.04116821,0.001,-13.91726585,0.0031415926535897933,-0.07606874625413389,3.945e-05
126.55,0.04098511,0.001,-13.89920168,0.0031415926535897933,-0.07584190860040889,3.945e-05
126.6,0.04084778,0.001,-13.8858499,0.0031415926535897933,-0.07567424595948759,3.945e-05
126.65,0.04133606,0.001,-13.87132002,0.0031415926535897933,-0.075491789533972,3.945e-05
126.7,0.04164124,0.001,-13.85600475,0.0031415926535897933,-0.07529947071096689,3.945e-05
127.25,0.04290771,0.001,-13.84815076,0.0031415926535897933,-0.07520084560591199,3.945e-05
127.2,0.0428009,0.001,-13.84815076,0.0031415926535897933,-0.07520084560591199,3.945e-05
127.15,0.04321289,0.001,-13.84815076,0.0031415926535897933,-0.07520084560591199,3.945e-05
127.1,0.0428009,0.001,-13.84815076,0.0031415926535897933,-0.07520084560591199,3.945e-05
127.4,0.04264832,0.001,-13.84815076,0.0031415926535897933,-0.07520084560591199,3.945e-05
127.35,0.04296875,0.001,-13.84815076,0.0031415926535897933,-0.07520084560591199,3.945e-05
127.3,0.04273987,0.001,-13.84815076,0.0031415926535897933,-0.07520084560591199,3.945e-05
127.45,0.0428009,0.001,-13.84815076,0.0031415926535897933,-0.07520084560591199,3.945e-05
126.75,0.04243469,0.001,-13.84775806,0.0031415926535897933,-0.0751959143443806,3.945e-05
127.5,0.04301453,0.001,-13.84736536,0.0031415926535897933,-0.07519098308284909,3.945e-05
127.55,0.04295349,0.001,-13.84422377,0.0031415926535897933,-0.07515153311617111,3.945e-05
126.8,0.04234314,0.001,-13.84186757,0.0031415926535897933,-0.07512194554698269,3.945e-05
