t,I,dI,a,da,y,dy
79.45,0.04188538,0.001,-12.02013517,0.0031415926535897933,-0.0522655847651511,3.945e-05
79.4,0.04074097,0.001,-12.00717609,0.0031415926535897933,-0.05210285338576111,3.945e-05
79.35,0.03997803,0.001,-11.99578781,0.0031415926535897933,-0.0519598470524968,3.945e-05
79.3,0.03993225,0.001,-11.98518493,0.0031415926535897933,-0.05182670324229531,3.945e-05
79.25,0.03926086,0.001,-11.97458204,0.0031415926535897933,-0.05169355930652049,3.945e-05
79.2,0.03915405,0.001,-11.96319376,0.0031415926535897933,-0.05155055297325621,3.945e-05
79.15,0.03890991,0.001,-11.94984198,0.0031415926535897933,-0.05138289033233491,3.945e-05
79.1,0.03883362,0.001,-11.9364902,0.0031415926535897933,-0.0512152276914135,3.945e-05
79.05,0.03895569,0.001,-11.92313842,0.0031415926535897933,-0.0510475650504922,3.945e-05
79.0,0.03894043,0.001,-11.91292824,0.0031415926535897933,-0.05091935250182199,3.945e-05
78.95,0.03926086,0.001,-11.89918376,0.0031415926535897933,-0.05074675859936929,3.945e-05
78.9,0.03952026,0.001,-11.88465389,0.0031415926535897933,-0.05056430229942689,3.945e-05
78.85,0.03955078,0.001,-11.87130211,0.0031415926535897933,-0.05039663965850559,3.945e-05
78.8,0.03968811,0.001,-11.85795033,0.0031415926535897933,-0.050228977017584206,3.945e-05
78.75,0.0398407,0.001,-11.84577665,0.0031415926535897933,-0.05007610816125711,3.945e-05
78.7,0.04005432,0.001,-11.83124677,0.0031415926535897933,-0.04989365173574149,3.945e-05
78.65,0.03971863,0.001,-11.81789499,0.0031415926535897933,-0.04972598909482019,3.945e-05
78.6,0.03979492,0.001,-11.80768481,0.0031415926535897933,-0.049597776546150094,3.945e-05
78.55,0.03936768,0.001,-11.79747462,0.0031415926535897933,-0.049469563871906694,3.945e-05
78.5,0.03900146,0.001,-11.78569364,0.0031415926535897933,-0.049321626277110994,3.945e-05
78.45,0.03848267,0.001,-11.77626886,0.0031415926535897933,-0.04920327625150371,3.945e-05
78.4,0.0382843,0.001,-11.76527328,0.0031415926535897933,-0.0490652011797708,3.945e-05
78.35,0.03756714,0.001,-11.75427769,0.0031415926535897933,-0.048927125982464695,3.945e-05
78.3,0.03703308,0.001,-11.74485291,0.0031415926535897933,-0.04880877595685741,3.945e-05
78.25,0.03605652,0.001,-11.73307193,0.0031415926535897933,-0.0486608383620616,3.945e-05
78.2,0.03569031,0.001,-11.72129095,0.0031415926535897933,-0.0485129007672659,3.945e-05
78.15,0.03520203,0.001,-11.70833187,0.0031415926535897933,-0.048350169387875994,3.945e-05
76.9,0.03318787,0.001,-11.70244138,0.0031415926535897933,-0.04827620059047809,3.945e-05
76.8,0.03330994,0.001,-11.70244138,0.0031415926535897933,-0.04827620059047809,3.945e-05
76.85,0.03353882,0.001,-11.70244138,0.0031415926535897933,-0.04827620059047809,3.945e-05
76.95,0.03335571,0.001,-11.70008518,0.0031415926535897933,-0.0482466130212897,3.945e-05
78.1,0.03491211,0.001,-11.69929978,0.0031415926535897933,-0.048236750498226885,3.945e-05
76.75,0.03309631,0.001,-11.69772898,0.0031415926535897933,-0.0482170254521012,3.945e-05
77.0,0.03356934,0.001,-11.69615819,0.0031415926535897933,-0.04819730053154879,3.945e-05
78.05,0.03483582,0.001,-11.69144579,0.0031415926535897933,-0.0481381253931719,3.945e-05
76.7,0.03285217,0.001,-11.69066039,0.0031415926535897933,-0.04812826287010909,3.945e-05
77.9,0.03509521,0.001,-11.6883042,0.0031415926535897933,-0.04809867542649389,3.945e-05
77.95,0.03523254,0.001,-11.6883042,0.0031415926535897933,-0.04809867542649389,3.945e-05
78.0,0.03491211,0.001,-11.6883042,0.0031415926535897933,-0.04809867542649389,3.945e-05
76.65,0.03242493,0.001,-11.6871261,0.0031415926535897933,-0.04808388164189971,3.945e-05
77.85,0.03512573,0.001,-11.6871261,0.0031415926535897933,-0.04808388164189971,3.945e-05
77.8,0.03518677,0.001,-11.6851626,0.0031415926535897933,-0.048059225334242686,3.945e-05
77.05,0.03486633,0.001,-11.68319911,0.0031415926535897933,-0.04803456915215891,3.945e-05
77.75,0.03468323,0.001,-11.68202101,0.0031415926535897933,-0.04801977536756459,3.945e-05
77.7,0.03511047,0.001,-11.68202101,0.0031415926535897933,-0.04801977536756459,3.945e-05
77.6,0.03497314,0.001,-11.68202101,0.0031415926535897933,-0.04801977536756459,3.945e-05
77.55,0.03514099,0.001,-11.68202101,0.0031415926535897933,-0.04801977536756459,3.945e-05
77.15,0.03501892,0.001,-11.68202101,0.0031415926535897933,-0.04801977536756459,3.945e-05
77.2,0.03479004,0.001,-11.68202101,0.0031415926535897933,-0.04801977536756459,3.945e-05
77.25,0.03507996,0.001,-11.68202101,0.0031415926535897933,-0.04801977536756459,3.945e-05
77.3,0.0345459,0.001,-11.68202101,0.0031415926535897933,-0.04801977536756459,3.945e-05
77.35,0.03515625,0.001,-11.68202101,0.0031415926535897933,-0.04801977536756459,3.945e-05
77.4,0.03497314,0.001,-11.68202101,0.0031415926535897933,-0.04801977536756459,3.945e-05
77.45,0.03500366,0.001,-11.68202101,0.0031415926535897933,-0.04801977536756459,3.945e-05
77.5,0.03494263,0.001,-11.68202101,0.0031415926535897933,-0.04801977536756459,3.945e-05
77.1,0.0349884,0.001,-11.68202101,0.0031415926535897933,-0.04801977536756459,3.945e-05
