t,I,dI,a,da,y,dy
89.5,0.02244568,0.001,-14.30996523,0.0031415926535897933,-0.081,3.945e-05
89.55,0.02191162,0.001,-14.30996523,0.0031415926535897933,-0.081,3.945e-05
89.6,0.02371216,0.001,-14.30839443,0.0031415926535897933,-0.0809802749538744,3.945e-05
89.65,0.02384949,0.001,-14.30014774,0.0031415926535897933,-0.08087671858728811,3.945e-05
89.7,0.02183533,0.001,-14.28954486,0.0031415926535897933,-0.08074357477708659,3.945e-05
89.75,0.02084351,0.001,-14.28954486,0.0031415926535897933,-0.08074357477708659,3.945e-05
89.8,0.02145386,0.001,-14.28954486,0.0031415926535897933,-0.08074357477708659,3.945e-05
89.85,0.02308655,0.001,-14.28915216,0.0031415926535897933,-0.0807386435155552,3.945e-05
89.9,0.02212524,0.001,-14.28640326,0.0031415926535897933,-0.0807041246848353,3.945e-05
89.95,0.02084351,0.001,-14.28365437,0.0031415926535897933,-0.08066960597968871,3.945e-05
90.0,0.02178955,0.001,-14.27697848,0.0031415926535897933,-0.08058577465922799,3.945e-05
90.05,0.02328491,0.001,-14.2636267,0.0031415926535897933,-0.08041811201830669,3.945e-05
90.1,0.0216217,0.001,-14.2604851,0.0031415926535897933,-0.0803786619260554,3.945e-05
90.15,0.02107239,0.001,-14.25380921,0.0031415926535897933,-0.08029483060559471,3.945e-05
90.2,0.02049255,0.001,-14.24242093,0.0031415926535897933,-0.0801518242723304,3.945e-05
90.25,0.02301025,0.001,-14.24085014,0.0031415926535897933,-0.080132099351778,3.945e-05
90.3,0.02229309,0.001,-14.24085014,0.0031415926535897933,-0.080132099351778,3.945e-05
90.35,0.02145386,0.001,-14.23613774,0.0031415926535897933,-0.08007292421340119,3.945e-05
90.4,0.02032471,0.001,-14.23299615,0.0031415926535897933,-0.0800334742467231,3.945e-05
90.45,0.02127075,0.001,-14.22867645,0.0031415926535897933,-0.0799792303698776,3.945e-05
90.5,0.02308655,0.001,-14.21493198,0.0031415926535897933,-0.0798066365929981,3.945e-05
90.55,0.02278137,0.001,-14.2000094,0.0031415926535897933,-0.07961924890595119,3.945e-05
90.6,0.02261353,0.001,-14.17644744,0.0031415926535897933,-0.07932337371635971,3.945e-05
90.65,0.02212524,0.001,-14.14660229,0.0031415926535897933,-0.07894859846783898,3.945e-05
90.7,0.02259827,0.001,-14.13167971,0.0031415926535897933,-0.078761210780792,3.945e-05
90.75,0.02146912,0.001,-14.12146953,0.0031415926535897933,-0.0786329982321219,3.945e-05
90.8,0.01873779,0.001,-14.11047394,0.0031415926535897933,-0.07849492303481569,3.945e-05
90.85,0.01698303,0.001,-14.08691198,0.0031415926535897933,-0.07819904784522429,3.945e-05
90.9,0.01571655,0.001,-14.04607125,0.0031415926535897933,-0.0776861975249706,3.945e-05
90.95,0.01577759,0.001,-13.99698382,0.0031415926535897933,-0.07706979071255739,3.945e-05
91.0,0.01467896,0.001,-13.95653579,0.0031415926535897933,-0.0765618716538352,3.945e-05
91.05,0.01373291,0.001,-13.90823376,0.0031415926535897933,-0.0759553273644848,3.945e-05
91.1,0.01208496,0.001,-13.86464413,0.0031415926535897933,-0.0754079582135113,3.945e-05
91.15,0.01266479,0.001,-13.83872598,0.0031415926535897933,-0.0750824955803047,3.945e-05
91.75,0.01567078,0.001,-13.82773039,0.0031415926535897933,-0.07494442038299849,3.945e-05
91.7,0.01280212,0.001,-13.82773039,0.0031415926535897933,-0.07494442038299849,3.945e-05
91.65,0.01396179,0.001,-13.82773039,0.0031415926535897933,-0.07494442038299849,3.945e-05
91.6,0.0133667,0.001,-13.82773039,0.0031415926535897933,-0.07494442038299849,3.945e-05
