t,I,dI,a,da,y,dy
87.3,0.01502991,0.001,-13.65965506,0.0031415926535897933,-0.0728338438380338,3.945e-05
86.95,0.0171051,0.001,-13.64826678,0.0031415926535897933,-0.0726908375047695,3.945e-05
86.9,0.01855469,0.001,-13.61645813,0.0031415926535897933,-0.0722914059485917,3.945e-05
86.85,0.0206604,0.001,-13.58582758,0.0031415926535897933,-0.07190676817700821,3.945e-05
86.8,0.02105713,0.001,-13.55598243,0.0031415926535897933,-0.07153199292848748,3.945e-05
86.75,0.02401733,0.001,-13.51946138,0.0031415926535897933,-0.07107338623393279,3.945e-05
86.7,0.02429199,0.001,-13.47508635,0.0031415926535897933,-0.0705161545598965,3.945e-05
86.65,0.02433777,0.001,-13.42717703,0.0031415926535897933,-0.0699145416576508,3.945e-05
86.6,0.02322388,0.001,-13.38790709,0.0031415926535897933,-0.0694214162579495,3.945e-05
86.55,0.0269928,0.001,-13.34117587,0.0031415926535897933,-0.06883459714029809,3.945e-05
86.5,0.03009033,0.001,-13.30622562,0.0031415926535897933,-0.068395715491869,3.945e-05
86.0,0.03161621,0.001,-13.29994243,0.0031415926535897933,-0.06831681543293978,3.945e-05
86.05,0.03207397,0.001,-13.29954973,0.0031415926535897933,-0.06831188417140839,3.945e-05
86.1,0.02941895,0.001,-13.29601544,0.0031415926535897933,-0.0682675029431989,3.945e-05
86.45,0.03120422,0.001,-13.29483734,0.0031415926535897933,-0.0682527091586047,3.945e-05
86.25,0.03051758,0.001,-13.29365924,0.0031415926535897933,-0.06823791537401049,3.945e-05
86.2,0.02893066,0.001,-13.29365924,0.0031415926535897933,-0.06823791537401049,3.945e-05
86.15,0.02859497,0.001,-13.29365924,0.0031415926535897933,-0.06823791537401049,3.945e-05
86.3,0.02981567,0.001,-13.29287384,0.0031415926535897933,-0.0682280528509477,3.945e-05
86.4,0.0296936,0.001,-13.29208845,0.0031415926535897933,-0.0682181904534581,3.945e-05
86.35,0.0284729,0.001,-13.29208845,0.0031415926535897933,-0.0682181904534581,3.945e-05
85.95,0.02972412,0.001,-13.29169575,0.0031415926535897933,-0.06821325919192671,3.945e-05
85.9,0.0320282,0.001,-13.27559507,0.0031415926535897933,-0.06801107772028549,3.945e-05
85.85,0.03286743,0.001,-13.254782,0.0031415926535897933,-0.0677497212358406,3.945e-05
85.8,0.02972412,0.001,-13.22454415,0.0031415926535897933,-0.0673700147257885,3.945e-05
85.75,0.02720642,0.001,-13.1943063,0.0031415926535897933,-0.06699030821573639,3.945e-05
85.7,0.02758789,0.001,-13.17899103,0.0031415926535897933,-0.0667979893927312,3.945e-05
85.65,0.02851868,0.001,-13.15778526,0.0031415926535897933,-0.066531701646755,3.945e-05
85.6,0.0292511,0.001,-13.12401311,0.0031415926535897933,-0.0661076137829202,3.945e-05
85.55,0.02906799,0.001,-13.07610379,0.0031415926535897933,-0.06550600088067439,3.945e-05
85.5,0.0304718,0.001,-13.01798428,0.0031415926535897933,-0.0647761753041854,3.945e-05
85.45,0.02838135,0.001,-12.97871434,0.0031415926535897933,-0.0642830499044841,3.945e-05
85.0,0.02770996,0.001,-12.97164576,0.0031415926535897933,-0.0641942874480652,3.945e-05
84.95,0.02532959,0.001,-12.97086036,0.0031415926535897933,-0.06418442492500238,3.945e-05
85.05,0.02755737,0.001,-12.96614796,0.0031415926535897933,-0.06412524978662561,3.945e-05
84.9,0.02453613,0.001,-12.96065017,0.0031415926535897933,-0.0640562122507591,3.945e-05
85.1,0.02799988,0.001,-12.95436698,0.0031415926535897933,-0.0639773121918298,3.945e-05
85.4,0.02827454,0.001,-12.95436698,0.0031415926535897933,-0.0639773121918298,3.945e-05
85.2,0.02952576,0.001,-12.95436698,0.0031415926535897933,-0.0639773121918298,3.945e-05
85.15,0.02804565,0.001,-12.95436698,0.0031415926535897933,-0.0639773121918298,3.945e-05
85.25,0.02894592,0.001,-12.95279619,0.0031415926535897933,-0.0639575872712775,3.945e-05
85.3,0.02789307,0.001,-12.95279619,0.0031415926535897933,-0.0639575872712775,3.945e-05
85.35,0.02708435,0.001,-12.95279619,0.0031415926535897933,-0.0639575872712775,3.945e-05
84.85,0.02449036,0.001,-12.95043999,0.0031415926535897933,-0.063927999702089,3.945e-05
84.8,0.0241394,0.001,-12.92923422,0.0031415926535897933,-0.06366171195611268,3.945e-05
84.75,0.02116394,0.001,-12.89349858,0.0031415926535897933,-0.06321296791019419,3.945e-05
84.7,0.0188446,0.001,-12.86326073,0.0031415926535897933,-0.06283326140014199,3.945e-05
84.65,0.01901245,0.001,-12.83184478,0.0031415926535897933,-0.06243876110549569,3.945e-05
84.6,0.01893616,0.001,-12.79414564,0.0031415926535897933,-0.06196536075192001,3.945e-05
84.55,0.01716614,0.001,-12.73956042,0.0031415926535897933,-0.0612799164036404,3.945e-05
84.5,0.01489258,0.001,-12.70382478,0.0031415926535897933,-0.0608311723577218,3.945e-05
83.95,0.01455688,0.001,-12.6951854,0.0031415926535897933,-0.0607226848551773,3.945e-05
83.9,0.01516724,0.001,-12.6951854,0.0031415926535897933,-0.0607226848551773,3.945e-05
83.85,0.01560974,0.001,-12.6940073,0.0031415926535897933,-0.060707891070583095,3.945e-05
83.8,0.01332092,0.001,-12.6920438,0.0031415926535897933,-0.0606832347629261,3.945e-05
84.45,0.01431274,0.001,-12.6916511,0.0031415926535897933,-0.060678303501394706,3.945e-05
83.75,0.01519775,0.001,-12.6916511,0.0031415926535897933,-0.060678303501394706,3.945e-05
83.7,0.01657104,0.001,-12.68497521,0.0031415926535897933,-0.060594472180933986,3.945e-05
84.0,0.01387024,0.001,-12.68418981,0.0031415926535897933,-0.0605846096578712,3.945e-05
84.4,0.01567078,0.001,-12.67947742,0.0031415926535897933,-0.0605254346450675,3.945e-05
84.3,0.01599121,0.001,-12.67319423,0.0031415926535897933,-0.06044653458613829,3.945e-05
84.1,0.01651001,0.001,-12.67319423,0.0031415926535897933,-0.06044653458613829,3.945e-05
84.15,0.01582336,0.001,-12.67319423,0.0031415926535897933,-0.06044653458613829,3.945e-05
84.2,0.01483154,0.001,-12.67319423,0.0031415926535897933,-0.06044653458613829,3.945e-05
84.25,0.01469421,0.001,-12.67319423,0.0031415926535897933,-0.06044653458613829,3.945e-05
84.05,0.01686096,0.001,-12.67319423,0.0031415926535897933,-0.06044653458613829,3.945e-05
84.35,0.01611328,0.001,-12.67319423,0.0031415926535897933,-0.06044653458613829,3.945e-05
83.65,0.01553345,0.001,-12.66062785,0.0031415926535897933,-0.06028873446827969,3.945e-05
83.6,0.0138092,0.001,-12.63863669,0.0031415926535897933,-0.06001258432481389,3.945e-05
83.55,0.01449585,0.001,-12.61860902,0.0031415926535897933,-0.05976109036343179,3.945e-05
83.5,0.01577759,0.001,-12.60486454,0.0031415926535897933,-0.05958849646097909,3.945e-05
83.45,0.01351929,0.001,-12.58522957,0.0031415926535897933,-0.05934193376112849,3.945e-05
83.4,0.01399231,0.001,-12.5679508,0.0031415926535897933,-0.05912495863046631,3.945e-05
83.35,0.01600647,0.001,-12.54281804,0.0031415926535897933,-0.0588093583947492,3.945e-05
83.3,0.01757813,0.001,-12.51218749,0.0031415926535897933,-0.058424720623165685,3.945e-05
83.25,0.01939392,0.001,-12.46859786,0.0031415926535897933,-0.0578773514721921,3.945e-05
83.2,0.01774597,0.001,-12.45014099,0.0031415926535897933,-0.05764558255693579,3.945e-05
82.55,0.02067566,0.001,-12.44699939,0.0031415926535897933,-0.057606132464684504,3.945e-05
82.4,0.01869202,0.001,-12.44699939,0.0031415926535897933,-0.057606132464684504,3.945e-05
82.45,0.01786804,0.001,-12.44699939,0.0031415926535897933,-0.057606132464684504,3.945e-05
82.5,0.01818848,0.001,-12.44699939,0.0031415926535897933,-0.057606132464684504,3.945e-05
82.6,0.0194397,0.001,-12.44699939,0.0031415926535897933,-0.057606132464684504,3.945e-05
82.35,0.02053833,0.001,-12.4426797,0.0031415926535897933,-0.0575518887134122,3.945e-05
83.15,0.01832581,0.001,-12.442287,0.0031415926535897933,-0.05754695745188089,3.945e-05
83.1,0.0184021,0.001,-12.42972062,0.0031415926535897933,-0.05738915733402229,3.945e-05
82.3,0.0213623,0.001,-12.42657902,0.0031415926535897933,-0.05734970724177109,3.945e-05
83.05,0.01960754,0.001,-12.42540092,0.0031415926535897933,-0.0573349134571768,3.945e-05
82.75,0.01855469,0.001,-12.42500823,0.0031415926535897933,-0.057329982321218706,3.945e-05
82.7,0.01728821,0.001,-12.42500823,0.0031415926535897933,-0.057329982321218706,3.945e-05
83.0,0.019104,0.001,-12.42500823,0.0031415926535897933,-0.057329982321218706,3.945e-05
82.8,0.01899719,0.001,-12.42500823,0.0031415926535897933,-0.057329982321218706,3.945e-05
82.85,0.01835632,0.001,-12.42500823,0.0031415926535897933,-0.057329982321218706,3.945e-05
82.9,0.01806641,0.001,-12.42500823,0.0031415926535897933,-0.057329982321218706,3.945e-05
82.95,0.01780701,0.001,-12.42500823,0.0031415926535897933,-0.057329982321218706,3.945e-05
82.65,0.01852417,0.001,-12.42500823,0.0031415926535897933,-0.057329982321218706,3.945e-05
82.25,0.02003479,0.001,-12.40576596,0.0031415926535897933,-0.0570883508828995,3.945e-05
82.2,0.02059937,0.001,-12.3810259,0.0031415926535897933,-0.05677768190871381,3.945e-05
82.15,0.02125549,0.001,-12.3751354,0.0031415926535897933,-0.056703712985742685,3.945e-05
82.1,0.02224731,0.001,-12.36924491,0.0031415926535897933,-0.05662974418834481,3.945e-05
82.05,0.02148438,0.001,-12.35864203,0.0031415926535897933,-0.05649660037814329,3.945e-05
82.0,0.02088928,0.001,-12.34018516,0.0031415926535897933,-0.0562648314628869,3.945e-05
81.95,0.02452087,0.001,-12.3150524,0.0031415926535897933,-0.055949231227169785,3.945e-05
81.9,0.02850342,0.001,-12.27970946,0.0031415926535897933,-0.0555054184427826,3.945e-05
81.85,0.03057861,0.001,-12.26085989,0.0031415926535897933,-0.05526871826599479,3.945e-05
81.1,0.0309906,0.001,-12.26007449,0.0031415926535897933,-0.055258855742932,3.945e-05
81.15,0.03018188,0.001,-12.26007449,0.0031415926535897933,-0.055258855742932,3.945e-05
81.2,0.02949524,0.001,-12.26007449,0.0031415926535897933,-0.055258855742932,3.945e-05
81.05,0.03250122,0.001,-12.25889639,0.0031415926535897933,-0.055244061958337795,3.945e-05
81.8,0.02763367,0.001,-12.25693289,0.0031415926535897933,-0.05521940565068069,3.945e-05
81.25,0.03189087,0.001,-12.2549694,0.0031415926535897933,-0.055194749468596996,3.945e-05
81.0,0.03237915,0.001,-12.24750811,0.0031415926535897933,-0.05510105562507349,3.945e-05
81.75,0.02684021,0.001,-12.23926142,0.0031415926535897933,-0.054997499258487084,3.945e-05
81.3,0.02619934,0.001,-12.23258553,0.0031415926535897933,-0.0549136679380265,3.945e-05
80.95,0.03533936,0.001,-12.23140743,0.0031415926535897933,-0.054898874153432295,3.945e-05
81.7,0.02659607,0.001,-12.22787314,0.0031415926535897933,-0.054854492925222806,3.945e-05
81.65,0.02668762,0.001,-12.22708774,0.0031415926535897933,-0.05484463040215999,3.945e-05
81.55,0.02619934,0.001,-12.22551694,0.0031415926535897933,-0.05482490535603439,3.945e-05
81.4,0.02522278,0.001,-12.22551694,0.0031415926535897933,-0.05482490535603439,3.945e-05
81.6,0.025177,0.001,-12.22551694,0.0031415926535897933,-0.05482490535603439,3.945e-05
81.35,0.02580261,0.001,-12.22551694,0.0031415926535897933,-0.05482490535603439,3.945e-05
81.45,0.02792358,0.001,-12.22551694,0.0031415926535897933,-0.05482490535603439,3.945e-05
81.5,0.02690125,0.001,-12.22551694,0.0031415926535897933,-0.05482490535603439,3.945e-05
80.9,0.03782654,0.001,-12.21530676,0.0031415926535897933,-0.05469669280736429,3.945e-05
80.85,0.04173279,0.001,-12.19802799,0.0031415926535897933,-0.05447971767670211,3.945e-05
80.8,0.04025269,0.001,-12.17996382,0.0031415926535897933,-0.05425288002297711,3.945e-05
80.75,0.03910828,0.001,-12.16464854,0.0031415926535897933,-0.0540605610743987,3.945e-05
80.7,0.04008484,0.001,-12.14854787,0.0031415926535897933,-0.0538583797283307,3.945e-05
80.65,0.04084778,0.001,-12.1265567,0.0031415926535897933,-0.05358222945929171,3.945e-05
80.6,0.03651428,0.001,-12.09985314,0.0031415926535897933,-0.053246904177449,3.945e-05
80.55,0.03462219,0.001,-12.0625467,0.0031415926535897933,-0.05277843508540471,3.945e-05
80.5,0.03479004,0.001,-12.03230885,0.0031415926535897933,-0.05239872857535259,3.945e-05
79.8,0.03666687,0.001,-12.03230885,0.0031415926535897933,-0.05239872857535259,3.945e-05
79.85,0.0352478,0.001,-12.03230885,0.0031415926535897933,-0.05239872857535259,3.945e-05
79.9,0.03448486,0.001,-12.03230885,0.0031415926535897933,-0.05239872857535259,3.945e-05
79.75,0.03387451,0.001,-12.03113075,0.0031415926535897933,-0.05238393479075841,3.945e-05
80.45,0.03674316,0.001,-12.02209867,0.0031415926535897933,-0.05227051602668249,3.945e-05
79.7,0.03390503,0.001,-12.01895707,0.0031415926535897933,-0.05223106593443129,3.945e-05
80.4,0.03610229,0.001,-12.01031769,0.0031415926535897933,-0.05212257843188679,3.945e-05
79.95,0.03501892,0.001,-12.00874689,0.0031415926535897933,-0.05210285338576111,3.945e-05
80.35,0.03436279,0.001,-12.0005002,0.0031415926535897933,-0.05199929701917479,3.945e-05
79.65,0.03767395,0.001,-11.9997148,0.0031415926535897933,-0.051989434496112,3.945e-05
80.0,0.03688049,0.001,-11.9993221,0.0031415926535897933,-0.051984503234580606,3.945e-05
80.1,0.03477478,0.001,-11.9993221,0.0031415926535897933,-0.051984503234580606,3.945e-05
80.15,0.03424072,0.001,-11.9993221,0.0031415926535897933,-0.051984503234580606,3.945e-05
80.2,0.03546143,0.001,-11.9993221,0.0031415926535897933,-0.051984503234580606,3.945e-05
80.25,0.03613281,0.001,-11.9993221,0.0031415926535897933,-0.051984503234580606,3.945e-05
80.3,0.0353241,0.001,-11.9993221,0.0031415926535897933,-0.051984503234580606,3.945e-05
80.05,0.03652954,0.001,-11.9993221,0.0031415926535897933,-0.051984503234580606,3.945e-05
79.6,0.04020691,0.001,-11.98204333,0.0031415926535897933,-0.051767528103918395,3.945e-05
79.55,0.0401001,0.001,-11.96672805,0.0031415926535897933,-0.05157520915533999,3.945e-05
79.5,0.04086304,0.001,-11.95533977,0.0031415926535897933,-0.05143220282207571,3.945e-05
79.45,0.04322815,0.001,-11.9357048,0.0031415926535897933,-0.05118564012222511,3.945e-05
79.4,0.04516602,0.001,-11.92706542,0.0031415926535897933,-0.051077152619680585,3.945e-05
79.35,0.0447998,0.001,-11.91489174,0.0031415926535897933,-0.05092428376335349,3.945e-05
79.3,0.04493713,0.001,-11.89722027,0.0031415926535897933,-0.05070237737115989,3.945e-05
79.25,0.04423523,0.001,-11.86305542,0.0031415926535897933,-0.050273358245793695,3.945e-05
79.2,0.04393005,0.001,-11.83910076,0.0031415926535897933,-0.04997255179467079,3.945e-05
79.15,0.04266357,0.001,-11.83124677,0.0031415926535897933,-0.04987392668961589,3.945e-05
78.45,0.03945923,0.001,-11.82967597,0.0031415926535897933,-0.04985420164349029,3.945e-05
78.4,0.040802,0.001,-11.82967597,0.0031415926535897933,-0.04985420164349029,3.945e-05
78.5,0.04042053,0.001,-11.82967597,0.0031415926535897933,-0.04985420164349029,3.945e-05
79.1,0.04039001,0.001,-11.82574898,0.0031415926535897933,-0.04980488915374949,3.945e-05
78.35,0.04093933,0.001,-11.82221468,0.0031415926535897933,-0.04976050779996681,3.945e-05
79.05,0.04290771,0.001,-11.81671689,0.0031415926535897933,-0.0496914702641003,3.945e-05
78.3,0.03677368,0.001,-11.81632419,0.0031415926535897933,-0.049686539002568905,3.945e-05
78.55,0.04333496,0.001,-11.8120045,0.0031415926535897933,-0.049632295251296685,3.945e-05
79.0,0.04525757,0.001,-11.80297242,0.0031415926535897933,-0.049518876487220795,3.945e-05
78.25,0.03378296,0.001,-11.79865272,0.0031415926535897933,-0.0494646326103753,3.945e-05
78.75,0.04675293,0.001,-11.79826002,0.0031415926535897933,-0.04945970134884399,3.945e-05
78.95,0.04562378,0.001,-11.79826002,0.0031415926535897933,-0.04945970134884399,3.945e-05
78.9,0.04443359,0.001,-11.79826002,0.0031415926535897933,-0.04945970134884399,3.945e-05
78.7,0.04441833,0.001,-11.79826002,0.0031415926535897933,-0.04945970134884399,3.945e-05
78.8,0.04608154,0.001,-11.79826002,0.0031415926535897933,-0.04945970134884399,3.945e-05
78.6,0.04530334,0.001,-11.79826002,0.0031415926535897933,-0.04945970134884399,3.945e-05
78.65,0.04501343,0.001,-11.79826002,0.0031415926535897933,-0.04945970134884399,3.945e-05
78.85,0.04542542,0.001,-11.79826002,0.0031415926535897933,-0.04945970134884399,3.945e-05
78.2,0.03257751,0.001,-11.77941045,0.0031415926535897933,-0.049223001172056094,3.945e-05
78.15,0.0305481,0.001,-11.75859739,0.0031415926535897933,-0.048961644813184504,3.945e-05
78.1,0.02653503,0.001,-11.72678874,0.0031415926535897933,-0.048562213257006784,3.945e-05
78.05,0.02351379,0.001,-11.70322677,0.0031415926535897933,-0.04826633794184211,3.945e-05
78.0,0.02362061,0.001,-11.69144579,0.0031415926535897933,-0.0481184003470463,3.945e-05
77.95,0.02401733,0.001,-11.67377432,0.0031415926535897933,-0.047896493954852695,3.945e-05
77.9,0.02038574,0.001,-11.64432187,0.0031415926535897933,-0.04752664996786339,3.945e-05
77.85,0.01930237,0.001,-11.62075991,0.0031415926535897933,-0.04723077477827199,3.945e-05
77.8,0.02001953,0.001,-11.60976432,0.0031415926535897933,-0.047092699580965805,3.945e-05
77.2,0.01861572,0.001,-11.60976432,0.0031415926535897933,-0.047092699580965805,3.945e-05
77.25,0.02209473,0.001,-11.60976432,0.0031415926535897933,-0.047092699580965805,3.945e-05
77.3,0.02099609,0.001,-11.60897892,0.0031415926535897933,-0.04708283705790299,3.945e-05
77.15,0.01908875,0.001,-11.60662273,0.0031415926535897933,-0.04705324961428779,3.945e-05
77.1,0.01983643,0.001,-11.60348113,0.0031415926535897933,-0.047013799522036506,3.945e-05
77.75,0.02236938,0.001,-11.59405635,0.0031415926535897933,-0.046895449496429306,3.945e-05
77.05,0.02125549,0.001,-11.59327095,0.0031415926535897933,-0.04688558697336649,3.945e-05
77.0,0.02024841,0.001,-11.59091475,0.0031415926535897933,-0.04685599940417799,3.945e-05
77.35,0.020401,0.001,-11.58816586,0.0031415926535897933,-0.0468214806990314,3.945e-05
76.95,0.01831055,0.001,-11.58384616,0.0031415926535897933,-0.046767236822185906,3.945e-05
77.7,0.0227356,0.001,-11.58227537,0.0031415926535897933,-0.046747511901633496,3.945e-05
77.65,0.02119446,0.001,-11.57991917,0.0031415926535897933,-0.04671792433244511,3.945e-05
77.4,0.02032471,0.001,-11.57991917,0.0031415926535897933,-0.04671792433244511,3.945e-05
77.55,0.02137756,0.001,-11.57991917,0.0031415926535897933,-0.04671792433244511,3.945e-05
77.6,0.02099609,0.001,-11.57991917,0.0031415926535897933,-0.04671792433244511,3.945e-05
77.5,0.0221405,0.001,-11.57991917,0.0031415926535897933,-0.04671792433244511,3.945e-05
77.45,0.02128601,0.001,-11.57991917,0.0031415926535897933,-0.04671792433244511,3.945e-05
76.9,0.01800537,0.001,-11.5634258,0.0031415926535897933,-0.04651081172484571,3.945e-05
76.85,0.01773071,0.001,-11.54182733,0.0031415926535897933,-0.04623959271733809,3.945e-05
76.8,0.01806641,0.001,-11.52337046,0.0031415926535897933,-0.046007823802081585,3.945e-05
76.75,0.01385498,0.001,-11.4954888,0.0031415926535897933,-0.04565770473564469,3.945e-05
76.7,0.01303101,0.001,-11.45111378,0.0031415926535897933,-0.04510047318718159,3.945e-05
76.65,0.01542664,0.001,-11.41262924,0.0031415926535897933,-0.04461721031054321,3.945e-05
76.6,0.0153656,0.001,-11.38042789,0.0031415926535897933,-0.04421284749283401,3.945e-05
76.55,0.01333618,0.001,-11.36393451,0.0031415926535897933,-0.044005734759661394,3.945e-05
76.0,0.01585388,0.001,-11.35686593,0.0031415926535897933,-0.04391697230324261,3.945e-05
76.05,0.01402283,0.001,-11.35529513,0.0031415926535897933,-0.0438972472571169,3.945e-05
75.95,0.01243591,0.001,-11.35333163,0.0031415926535897933,-0.0438725909494599,3.945e-05
76.5,0.01394653,0.001,-11.34429955,0.0031415926535897933,-0.043759172185383985,3.945e-05
76.1,0.01260376,0.001,-11.33644556,0.0031415926535897933,-0.043660547080329085,3.945e-05
75.9,0.01437378,0.001,-11.33566016,0.0031415926535897933,-0.0436506845572663,3.945e-05
76.45,0.01461792,0.001,-11.32466458,0.0031415926535897933,-0.043512609485533385,3.945e-05
76.35,0.01335144,0.001,-11.32230838,0.0031415926535897933,-0.043483021916345,3.945e-05
76.3,0.01356506,0.001,-11.32230838,0.0031415926535897933,-0.043483021916345,3.945e-05
76.25,0.01446533,0.001,-11.32230838,0.0031415926535897933,-0.043483021916345,3.945e-05
76.2,0.01499939,0.001,-11.32230838,0.0031415926535897933,-0.043483021916345,3.945e-05
76.15,0.01573181,0.001,-11.32230838,0.0031415926535897933,-0.043483021916345,3.945e-05
76.4,0.01467896,0.001,-11.32230838,0.0031415926535897933,-0.043483021916345,3.945e-05
75.85,0.01791382,0.001,-11.31681059,0.0031415926535897933,-0.043413984380478485,3.945e-05
75.8,0.01693726,0.001,-11.29246323,0.0031415926535897933,-0.04310824666782419,3.945e-05
75.75,0.01663208,0.001,-11.27911145,0.0031415926535897933,-0.04294058402690289,3.945e-05
75.7,0.0214386,0.001,-11.25240789,0.0031415926535897933,-0.0426052587450602,3.945e-05
75.65,0.02468872,0.001,-11.22923863,0.0031415926535897933,-0.042314314817000084,3.945e-05
75.6,0.0269165,0.001,-11.20921096,0.0031415926535897933,-0.04206282085561809,3.945e-05
75.55,0.02909851,0.001,-11.19193219,0.0031415926535897933,-0.04184584572495591,3.945e-05
75.5,0.03082275,0.001,-11.1864344,0.0031415926535897933,-0.041776808189089396,3.945e-05
75.45,0.03486633,0.001,-11.17858041,0.0031415926535897933,-0.041678183084034495,3.945e-05
75.4,0.03755188,0.001,-11.15737464,0.0031415926535897933,-0.041411895338058294,3.945e-05
75.35,0.03892517,0.001,-11.1208536,0.0031415926535897933,-0.040953288769076904,3.945e-05
74.7,0.04284668,0.001,-11.11182152,0.0031415926535897933,-0.040839870005000986,3.945e-05
74.65,0.04454041,0.001,-11.11064342,0.0031415926535897933,-0.040825076220406806,3.945e-05
75.3,0.04089355,0.001,-11.10946532,0.0031415926535897933,-0.0408102824358126,3.945e-05
74.75,0.04379272,0.001,-11.10828722,0.0031415926535897933,-0.040795488651218306,3.945e-05
74.6,0.04669189,0.001,-11.10396753,0.0031415926535897933,-0.040741244899946086,3.945e-05
74.55,0.04629517,0.001,-11.09729164,0.0031415926535897933,-0.040657413579485394,3.945e-05
75.25,0.03942871,0.001,-11.09336464,0.0031415926535897933,-0.040608100964171404,3.945e-05
74.5,0.04528809,0.001,-11.09061575,0.0031415926535897933,-0.040573582259024785,3.945e-05
