I	y
0.04356384	0.0
0.04379272	0.0
0.04408264	0.0
0.04421997	0.0
0.04388428	0.0
0.04434204	0.0
0.04397583	0.0
0.04425049	0.0
0.04405212	0.0
0.04402161	0.0
0.04380798	0.0
0.04394531	0.0
0.04417419	-0.0019462000000000001
0.04400635	-0.012834400000000001
0.04385376	-0.019725
0.04354858	-0.0266156
0.04356384	-0.03350620000000001
0.04360962	-0.04734
0.04356384	-0.0729562
0.04364014	-0.11046
0.0430603	-0.14791120000000002
0.04252625	-0.17063440000000002
0.04206848	-0.1991962
0.04110718	-0.23670000000000002
0.03944397	-0.28404
0.03881836	-0.3303806
0.03808594	-0.36393939999999997
0.03756714	-0.3945
0.03701782	-0.430005
0.03645325	-0.4768716
0.03634644	-0.5157956
0.03651428	-0.5651344
0.03669739	-0.619365
0.03648376	-0.6691772
0.0365448	-0.7199888000000001
0.03697205	-0.7766916
0.03730774	-0.840285
0.03739929	-0.9147666000000001
0.03747559	-0.990195
0.03779602	-1.0301184
0.03771973	-1.03359
0.03796387	-1.021755
0.03823853	-1.00992
0.03858948	-1.00992
0.03865051	-1.00992
0.0400238	-1.00992
0.04046631	-1.00992
0.0402832	-1.00992
0.04066467	-1.00992
0.0411377	-1.0109194
0.04138184	-1.0168106000000001
0.04151917	-1.0212816
0.04171753	-1.0257
0.04252625	-1.0306444000000001
0.04266357	-1.037535
0.04299927	-1.0473712000000002
0.04359436	-1.0572599999999999
0.04374695	-1.0749862
0.04396057	-1.0947638000000002
0.04423523	-1.1159616
0.04388428	-1.13616
0.04425049	-1.1613028
0.04417419	-1.1874449999999999
0.04386902	-1.2121144
0.04371643	-1.242675
0.04348755	-1.2698166
0.04312134	-1.3008506000000002
0.04295349	-1.3363556
0.04277039	-1.37286
0.04283142	-1.4147822
0.04283142	-1.4468156
0.04312134	-1.4907366
0.04342651	-1.5543300000000002
0.04443359	-1.6139784000000001
0.04463196	-1.6529550000000002
0.04423523	-1.6845150000000002
0.04405212	-1.7160750000000002
0.04373169	-1.7426906
0.04391479	-1.7515800000000001
0.04399109	-1.7471616
0.04403687	-1.7259112
0.04446411	-1.7071856
0.04443359	-1.7042400000000002
0.04444885	-1.7042400000000002
0.04481506	-1.7042400000000002
0.04440308	-1.7042400000000002
0.04467773	-1.7042400000000002
0.04450989	-1.7071856
0.04415894	-1.72002
0.04402161	-1.7441634000000001
0.04397583	-1.7683594
0.04389954	-1.8102816000000002
0.04391479	-1.8679838
0.04396057	-1.9222144
0.04344177	-1.9587188000000002
0.04307556	-1.9863338000000001
0.0431366	-2.01195
0.04292297	-2.03562
0.04257202	-2.0642344
0.04283142	-2.0943216
0.04289246	-2.1322988
0.0428772	-2.1510244000000003
0.04315186	-2.1707494
0.04290771	-2.1948928
0.04319763	-2.2170900000000002
0.04342651	-2.2451784
0.04389954	-2.2733194
0.04354858	-2.2925184
0.04371643	-2.323605
0.04396057	-2.3453288000000003
0.04441833	-2.3679994
0.04434204	-2.3966138000000003
0.04421997	-2.40645
0.04452515	-2.39856
0.04492187	-2.3778356
0.04508972	-2.3689988
0.04542542	-2.3689988
0.04542542	-2.3689988
0.04522705	-2.3689988
0.04533386	-2.3689988
0.04515076	-2.3689988
0.04521179	-2.3699456000000003
0.04512024	-2.3778356
0.04444885	-2.3931421999999998
0.04518127	-2.4222300000000003
0.0464325	-2.4799322
0.04727173	-2.5386338
0.04699707	-2.5795566
0.04608154	-2.6175338000000004
0.045578	-2.6579306
0.04521179	-2.6934356
0.04455566	-2.7363572000000005
0.04455566	-2.77728
0.04393005	-2.8211484000000002
0.04370117	-2.8690143999999997
0.04335022	-2.9064656
0.04356384	-2.9212988
0.04370117	-2.9252438
0.0435791	-2.9252438
0.0438385	-2.9193000000000002
0.04406738	-2.9153550000000004
0.04379272	-2.9153550000000004
