I	y
0.03895569	0.0
0.03912354	0.0
0.03878784	0.0
0.03860474	0.0
0.03852844	0.0
0.03823853	0.0
0.03819275	0.0
0.0378418	0.0
0.03785706	0.0
0.03733826	0.0
0.03651428	0.0
0.03607178	0.0
0.03565979	0.0
0.03500366	0.0
0.034729	0.0
0.03395081	0.0
0.03317261	0.0
0.03370667	0.0
0.03372192	0.0
0.03274536	0.0
0.03251648	0.0
0.03016663	0.0
0.02958679	0.0
0.03076172	0.0
0.03349304	0.0
0.03430176	0.0
0.03393555	0.0
0.03198242	0.0
0.03164673	0.0
0.03096008	0.0
0.02854919	0.0
0.03100586	0.0
0.0328064	-0.0019462000000000001
0.03118896	-0.003945
0.03019714	-0.003945
0.03010559	-0.003945
0.02838135	-0.003945
0.02958679	-0.003945
0.03239441	-0.003945
0.03370667	-0.003945
0.03196716	-0.003945
0.03149414	-0.003945
0.03109741	-0.003945
0.02937317	-0.003945
0.02998352	-0.003945
0.03083801	-0.003945
0.03440857	-0.003945
0.03378296	-0.003945
0.03218079	-0.003945
0.03083801	-0.003945
0.03022766	-0.003945
0.02938843	-0.003945
0.03330994	-0.0058912
0.03482056	-0.0103622
0.03475952	-0.011835
0.0353241	-0.014780600000000001
0.03421021	-0.03350620000000001
0.03422546	-0.0399234
0.03459167	-0.04139620000000001
0.03482056	-0.04139620000000001
0.03491211	-0.0453412
0.03570557	-0.0665916
0.03611755	-0.0877894
0.03657532	-0.09420660000000002
0.03697205	-0.09468
0.03701782	-0.09173440000000001
0.0353241	-0.0789
0.03788757	-0.074955
0.03819275	-0.074955
0.03625488	-0.074955
0.03787231	-0.074955
0.03793335	-0.08679
0.03787231	-0.09468
0.03819275	-0.1400738
0.03765869	-0.20908500000000002
0.03727722	-0.23670000000000002
0.03691101	-0.2465362
0.03681946	-0.2653144
0.03681946	-0.2742038
0.03668213	-0.2904572
0.03633118	-0.2939288
0.03610229	-0.28945780000000004
0.03578186	-0.2732044
0.03556824	-0.27020620000000006
0.0355072	-0.27020620000000006
0.03530884	-0.27020620000000006
0.03500366	-0.27020620000000006
0.03340149	-0.27020620000000006
0.03518677	-0.2742038
0.03509521	-0.2899838
0.03295898	-0.2899838
0.03166199	-0.2899838
0.0308075	-0.29193
0.02946472	-0.29193
0.03234863	-0.295875
0.03431702	-0.30576380000000003
0.03500366	-0.3156
0.03234863	-0.3239634
0.03198242	-0.3254888
0.03149414	-0.3269616
0.03057861	-0.3373238
0.03218079	-0.35505000000000003
0.03422546	-0.36194060000000006
0.03561401	-0.36294
0.03384399	-0.36294
0.03315735	-0.3575222
0.03497314	-0.34716
0.03565979	-0.34716
0.03668213	-0.34716
0.03540039	-0.34716
0.03601074	-0.34716
0.03611755	-0.3501056
0.03840637	-0.3570488
0.04016113	-0.3585216
0.03796387	-0.366885
0.03823853	-0.3797194
0.0378418	-0.42606000000000005
0.0393219	-0.44184
0.03933716	-0.44184
0.03953552	-0.44184
0.03981018	-0.44578500000000004
0.03929138	-0.4665094
0.03933716	-0.48723380000000005
0.03895569	-0.5005416
0.03909302	-0.508905
0.03878784	-0.5217394000000001
0.03868103	-0.53652
0.03858948	-0.5424638
0.03839111	-0.5424638
0.03839111	-0.5424638
0.03829956	-0.5355206
0.0382843	-0.5286299999999999
0.03875732	-0.5286299999999999
0.0382843	-0.5286299999999999
0.0388031	-0.5286299999999999
0.03852844	-0.5286299999999999
0.03887939	-0.5286299999999999
0.0390625	-0.5311022000000001
0.03892517	-0.5345212
0.03883362	-0.5394656000000001
0.0395813	-0.5404650000000001
0.03842163	-0.5404650000000001
0.03826904	-0.5404650000000001
0.03819275	-0.5404650000000001
0.03759766	-0.5424112
0.03742981	-0.5429372
0.03723145	-0.548355
0.0382843	-0.5523
0.03849792	-0.5542462
0.03877258	-0.5587172
0.03863525	-0.5621362
0.03837585	-0.5774428
0.03842163	-0.6015862
0.03863525	-0.603585
0.03843689	-0.603585
0.0383606	-0.603585
0.0383606	-0.603585
0.03825378	-0.603585
0.03831482	-0.6025856
0.03820801	-0.5942222
0.03816223	-0.59175
0.0381012	-0.59175
0.0383606	-0.59175
0.0393219	-0.59175
0.03826904	-0.59175
0.03819275	-0.5927494
0.03741455	-0.6006393999999999
0.03738403	-0.6055312
0.03765869	-0.6055312
0.03764343	-0.6060572
0.0375061	-0.60753
0.03753662	-0.6119484000000001
0.0375061	-0.6312
0.03753662	-0.63909
0.03851318	-0.6400894
0.03843689	-0.6484527999999999
0.03863525	-0.6528712000000001
0.0385437	-0.6528712000000001
0.03862	-0.6528712000000001
0.03858948	-0.6528712000000001
0.03865051	-0.6528712000000001
0.03875732	-0.6509250000000001
0.03849792	-0.6440344
0.03849792	-0.643035
0.03871155	-0.643035
0.03875732	-0.643035
0.03901672	-0.643035
0.03909302	-0.6445078000000001
0.0398407	-0.6489262
0.03831482	-0.6529238
0.03863525	-0.6637594
0.03851318	-0.6745950000000001
0.03816223	-0.6765412000000001
0.0381012	-0.6765412000000001
0.0382843	-0.6765412000000001
0.03799438	-0.6765412000000001
0.03834534	-0.6765412000000001
0.03842163	-0.6775406
0.03773499	-0.6834844000000001
0.03939819	-0.698265
0.03912354	-0.7101000000000001
0.03918457	-0.7120462
0.03915405	-0.7120462
0.03918457	-0.7120462
0.03909302	-0.7120462
0.03913879	-0.7032094
0.03915405	-0.7002112
0.0393219	-0.7002112
0.03929138	-0.7002112
0.03895569	-0.7002112
0.03953552	-0.7002112
0.04029846	-0.7017366
0.039505	-0.7061550000000001
0.03919983	-0.7110994
0.03904724	-0.714045
0.03919983	-0.714045
0.03912354	-0.71799
0.03840637	-0.7204621999999999
0.03895569	-0.7238812000000001
0.03715515	-0.7288256
0.04006958	-0.7514962000000001
0.0397644	-0.7653300000000001
0.0397644	-0.7653300000000001
0.04005432	-0.7653300000000001
0.0398407	-0.7653300000000001
0.03987122	-0.7653300000000001
0.03955078	-0.7653300000000001
0.03730774	-0.7653300000000001
0.04005432	-0.7653300000000001
0.03974915	-0.7593862
0.03977966	-0.7593862
0.03974915	-0.7593862
0.03974915	-0.7593862
0.04069519	-0.7593862
0.0393219	-0.7593862
0.03948975	-0.7609116000000001
0.0395813	-0.7633312000000001
0.03961182	-0.7653300000000001
0.04014587	-0.7672762000000001
0.0393219	-0.7736934000000001
0.03923035	-0.7751662
0.03913879	-0.7771650000000001
0.03901672	-0.7771650000000001
0.03936768	-0.7786378
0.03965759	-0.7929450000000001
0.03961182	-0.8091984
0.03987122	-0.8116706
0.03895569	-0.8170883999999999
0.03897095	-0.8264512
0.03871155	-0.8319215999999999
0.03846741	-0.8452294
0.03814697	-0.86001
0.03834534	-0.8737912
0.03883362	-0.88368
0.03942871	-0.8975138
0.03887939	-0.911295
0.03953552	-0.9250762
0.03974915	-0.9393834000000001
0.04115295	-0.9408562
0.04144287	-0.9408562
0.04148865	-0.9408562
0.04040527	-0.9285478
0.04006958	-0.927075
0.04005432	-0.927075
0.04122925	-0.927075
0.03971863	-0.927075
0.03904724	-0.9290738000000001
0.03942871	-0.9443277999999999
0.03952026	-0.97047
0.03909302	-0.9862500000000001
0.03887939	-0.9862500000000001
0.03875732	-0.9862500000000001
0.03990173	-0.9862500000000001
0.03947449	-0.9946134000000001
0.03947449	-1.0040288000000002
0.03970337	-1.0074478
0.03947449	-1.0079212
0.03910828	-1.00992
0.03942871	-1.0118662
0.03968811	-1.0168106000000001
0.03942871	-1.0197562
0.03923035	-1.0197562
0.03999329	-1.0197562
0.04011536	-1.0182834
0.03967285	-1.013865
0.03974915	-1.005975
0.04096985	-1.005975
0.03713989	-1.005975
0.03610229	-1.005975
0.03335571	-1.005975
0.03201294	-1.0069744
0.03312683	-1.0182834
0.03614807	-1.0394812
0.03501892	-1.0518422
0.0333252	-1.0543144
0.0322876	-1.0626778000000001
0.03184509	-1.0809300000000002
0.0302124	-1.0868212
0.03227234	-1.0868212
0.03416443	-1.0868212
0.03536987	-1.0868212
0.03236389	-1.08882
0.03276062	-1.0977094
0.03199768	-1.1021278
0.02987671	-1.1065462
0.03121948	-1.1065462
0.03323364	-1.1065462
0.03485107	-1.1065462
0.03213501	-1.09671
0.03427124	-1.0947112
0.03450012	-1.0947112
0.03294373	-1.0947112
0.03269958	-1.0947112
0.03234863	-1.0977094
0.03097534	-1.1085450000000001
0.03152466	-1.1223262
0.03274536	-1.132215
0.03503418	-1.1445234
0.03598022	-1.1726644000000002
0.03433228	-1.1859722000000001
0.03408813	-1.1893912000000002
0.0328064	-1.1913900000000002
0.03239441	-1.1913900000000002
0.03201294	-1.1943356
0.03407288	-1.20717
0.03591919	-1.2111150000000002
0.0369873	-1.2111150000000002
0.03459167	-1.2111150000000002
0.03424072	-1.2111150000000002
0.03408813	-1.2111150000000002
0.03381348	-1.2101156000000002
0.03707886	-1.2017522
0.03645325	-1.19928
0.03660583	-1.19928
0.03717041	-1.19928
0.03540039	-1.19928
0.03547668	-1.19928
0.03689575	-1.2042244000000002
0.0382843	-1.219005
0.0395813	-1.2352584
0.03973389	-1.2564562000000001
0.04100037	-1.258455
0.04222107	-1.2594544
0.04266357	-1.2678178
0.04286194	-1.2880162000000002
0.04270935	-1.29396
0.04286194	-1.29396
0.04292297	-1.2983784
0.04307556	-1.305795
0.0430603	-1.3141584000000002
0.04264832	-1.3225744000000001
0.04289246	-1.3235212
0.04328918	-1.3235212
0.04302979	-1.3215750000000002
0.04292297	-1.3215750000000002
0.04234314	-1.3215750000000002
0.04185486	-1.3215750000000002
0.04191589	-1.3215750000000002
