I	y
0.04136658	0.0
0.04170227	0.0
0.04202271	0.0
0.04225159	0.0
0.04206848	0.0
0.0423584	0.0
0.04267883	0.0
0.04272461	-0.0014728
0.04273987	-0.0019462000000000001
0.04255676	-0.0019462000000000001
0.04258728	-0.0019462000000000001
0.04269409	-0.0019462000000000001
0.04296875	-0.00789
0.04299927	-0.0246694
0.0428772	-0.03350620000000001
0.0426178	-0.036504400000000006
0.04284668	-0.04139620000000001
0.04278564	-0.048812799999999996
0.04289246	-0.0611212
0.04295349	-0.08089879999999999
0.0431366	-0.10846120000000001
0.04394531	-0.1395478
0.04394531	-0.15974620000000003
0.04421997	-0.1711078
0.04406738	-0.17358
0.04437256	-0.1715812
0.04399109	-0.1715812
0.0438385	-0.1715812
0.04389954	-0.1715812
0.04359436	-0.1715812
0.04364014	-0.1715812
0.04371643	-0.1715812
0.04414368	-0.17358
0.04371643	-0.17405340000000002
0.04370117	-0.18147
0.04467773	-0.2036672
0.04510498	-0.21303000000000002
0.04518127	-0.21992060000000002
0.04585266	-0.2672606
0.04553223	-0.3160734
0.04536438	-0.3215438
0.04541016	-0.3215438
0.04551697	-0.3215438
0.04545593	-0.3215438
0.04551697	-0.3215438
0.04533386	-0.3175988
0.04598999	-0.31659940000000003
0.0456543	-0.3156
0.0453186	-0.3156
0.04556274	-0.3180722
0.04547119	-0.3215438
0.04486084	-0.34716
0.04389954	-0.38661
0.04397583	-0.3920278
0.04463196	-0.41028000000000003
0.04377747	-0.4507294
0.04345703	-0.48129000000000005
0.04342651	-0.49459780000000003
0.04286194	-0.4990162
0.04296875	-0.4990162
0.04322815	-0.4990162
0.04281616	-0.4842356
0.04304504	-0.48129000000000005
0.04319763	-0.48129000000000005
0.04296875	-0.48129000000000005
0.04307556	-0.48129000000000005
0.04335022	-0.4862344
0.04217529	-0.49707
0.04286194	-0.516795
0.04350281	-0.5345738
0.04225159	-0.5591906
0.03959656	-0.6016388
0.04154968	-0.619365
0.04159546	-0.6366178
0.04095459	-0.6489788000000001
0.04109192	-0.6509250000000001
0.04129028	-0.6509250000000001
0.04115295	-0.6400894
0.04142761	-0.6312
0.04266357	-0.6312
0.04109192	-0.6312
0.04115295	-0.6312
0.04101562	-0.6312
0.03918457	-0.643035
0.04086304	-0.64698
0.04098511	-0.6686512000000001
0.04107666	-0.698265
0.04095459	-0.7086272
0.04072571	-0.71799
0.04127502	-0.7524956
0.04167175	-0.7880006
0.042099	-0.8161416000000001
0.04206848	-0.8363400000000001
0.0422821	-0.8363400000000001
0.04159546	-0.8363400000000001
0.04220581	-0.8319215999999999
0.04234314	-0.8303962
0.04226685	-0.8303962
0.0430603	-0.8303962
0.04237366	-0.8303962
0.04205322	-0.8343412000000001
0.04302979	-0.8506472
0.04248047	-0.8777888
0.0438385	-0.9374372000000001
0.04484558	-0.998085
0.04562378	-1.0483706000000002
