I	y
0.04412842	0.0
0.04377747	0.0
0.04399109	0.0
0.04394531	0.0
0.04400635	0.0
0.04393005	0.0
0.04428101	0.0
0.04417419	0.0
0.04402161	0.0
0.04438782	0.0
0.04449463	0.0
0.04475403	0.0014728
0.04501343	0.0019462000000000001
0.04516602	0.0019462000000000001
0.04537964	0.0019462000000000001
0.04553223	0.0019462000000000001
0.0456543	0.0019462000000000001
0.04612732	0.0019462000000000001
0.04658508	0.0019462000000000001
0.04684448	0.0019462000000000001
0.04740906	0.0019462000000000001
0.0480957	0.0019462000000000001
0.04847717	0.0019462000000000001
0.04858398	0.0019462000000000001
0.04893494	0.0019462000000000001
0.04942322	0.0019462000000000001
0.04943848	0.0019462000000000001
0.04963684	0.0019462000000000001
0.04963684	0.0019462000000000001
0.04971313	0.003945
0.0499115	0.003945
0.05018616	0.003945
0.0504303	0.003945
0.05075073	0.003945
0.05075073	0.003945
0.05079651	0.003945
0.05064392	0.003945
0.04943848	0.0034716
0.04893494	0.0019462000000000001
0.04794312	0.0019462000000000001
0.04684448	0.0019462000000000001
0.04554749	0.0019462000000000001
0.0448761	0.0019462000000000001
0.04464722	-0.0201984
0.04441833	-0.043395
0.04237366	-0.0769012
0.04217529	-0.082845
0.04141235	-0.09468
0.04055786	-0.11835000000000001
0.03971863	-0.1430194
0.03907776	-0.145965
0.03907776	-0.145965
0.03860474	-0.1578
0.03839111	-0.1676888
0.03831482	-0.185415
0.03834534	-0.2194472
0.03855896	-0.2425912
0.03878784	-0.24459000000000003
0.03877258	-0.24459000000000003
0.03872681	-0.24459000000000003
0.03845215	-0.24459000000000003
0.03846741	-0.24411660000000002
0.03862	-0.2357006
0.03788757	-0.22881
0.03823853	-0.22881
0.03814697	-0.22881
0.03834534	-0.22881
0.03843689	-0.22881
0.03872681	-0.22881
0.03881836	-0.22881
0.03868103	-0.22881
0.03907776	-0.2317556
0.03919983	-0.2386988
0.03996277	-0.2450634
0.04051208	-0.2534794
0.04058838	-0.28404
0.04016113	-0.33927
0.04093933	-0.343215
0.04154968	-0.34421440000000003
0.0423584	-0.351105
0.04273987	-0.36099380000000003
0.04418945	-0.3728288
0.04455566	-0.38955560000000006
0.04559326	-0.41669720000000005
0.0460968	-0.45367500000000005
0.04673767	-0.48176340000000006
0.04711914	-0.4842356
0.04725647	-0.4911788
0.0476532	-0.5108512
0.04594421	-0.56019
0.04560852	-0.5789156000000001
0.04521179	-0.5799150000000001
0.04522705	-0.5799150000000001
0.04519653	-0.5799150000000001
0.04519653	-0.5799150000000001
0.04570007	-0.5799150000000001
0.04624939	-0.5799150000000001
0.04721069	-0.5764434
0.04718018	-0.5660812000000001
0.04728699	-0.5660812000000001
0.04789734	-0.5660812000000001
0.04797363	-0.5700788000000001
0.04769897	-0.5769694
0.04789734	-0.5853328
0.0475769	-0.587805
0.04701233	-0.6025856
0.04637146	-0.6420355999999999
0.04629517	-0.6800128
0.04620361	-0.6883762
0.04658508	-0.6903750000000001
0.04600525	-0.6913744000000001
0.04554749	-0.6953194
0.04496765	-0.7002112
0.04399109	-0.7071544000000001
0.04316711	-0.7406606
0.04246521	-0.7712212
0.0422821	-0.7771650000000001
0.04150391	-0.7880006
0.04141235	-0.8304488
0.04101562	-0.8713716
0.04057312	-0.8895712
0.04052734	-0.9172388
0.04067993	-0.9625800000000001
0.04074097	-0.990195
0.04046631	-0.9960862
0.04096985	-0.9951394
0.04144287	-0.9881962000000001
0.04180908	-0.9842512
0.04260254	-0.9842512
0.04374695	-0.9842512
0.04449463	-0.9842512
0.04483032	-0.9842512
0.04507446	-0.9842512
0.04548645	-0.9842512
0.0453186	-0.9852506000000001
0.04507446	-0.9936666000000001
0.04527283	-0.9960862
0.04521179	-1.0133916
0.04545593	-1.0355362
0.04577637	-1.0444256
0.04586792	-1.0473712000000002
0.04620361	-1.0478972
0.04597473	-1.0513162
0.04598999	-1.0562606
0.04608154	-1.0749862
0.04675293	-1.0971834
0.04676819	-1.1075456
0.04684448	-1.1134894
0.04740906	-1.1420512
0.04884338	-1.1859722000000001
0.04896545	-1.2051712
0.04930115	-1.2185316000000002
0.05004883	-1.2446212
0.05101013	-1.2722362
0.05158997	-1.2919612
0.05160522	-1.3013766
0.05166626	-1.3018500000000002
0.05172729	-1.3037962
0.05171204	-1.3205756000000002
0.05142212	-1.3462444000000002
0.05157471	-1.353135
0.05151367	-1.353135
0.05097961	-1.353135
0.05110168	-1.3442456
0.0508728	-1.3413
0.05041504	-1.3413
0.04978943	-1.3413
0.05003357	-1.3413
0.04988098	-1.3413
0.04969788	-1.3413
0.04905701	-1.3413
0.04904175	-1.3413
0.04888916	-1.3432462
0.04853821	-1.3477172
0.04820251	-1.3580794
0.04846191	-1.3950572
0.04837036	-1.42809
0.04803467	-1.4285634
0.04777527	-1.4310356000000002
0.04754639	-1.4335077999999999
0.04730225	-1.4458162
0.04777527	-1.5000994
0.0488739	-1.5543300000000002
0.04832458	-1.5863634
0.04766846	-1.6115062
0.046875	-1.6411200000000001
0.04597473	-1.6786238
0.04576111	-1.7101312
0.04586792	-1.739745
0.04624939	-1.7678334
