t	I	a	y
0.0	0.03149414	0.0	0.0
0.05	0.03152466	0.0	0.0
0.1	0.03135681	0.0	0.0
0.15	0.03153992	0.0011781	1.4793784594222734e-05
0.2	0.03172302	0.0015708	1.972504612563031e-05
0.25	0.03172302	0.0015708	1.972504612563031e-05
0.3	0.03157043	0.0015708	1.972504612563031e-05
0.35	0.03172302	0.0015708	1.972504612563031e-05
0.4	0.03170776	0.0015708	1.972504612563031e-05
0.45	0.03157043	0.0015708	1.972504612563031e-05
0.5	0.03134155	0.0015708	1.972504612563031e-05
0.55	0.03146362	0.0015708	1.972504612563031e-05
0.6	0.03155518	0.0015708	1.972504612563031e-05
0.65	0.03126526	0.0015708	1.972504612563031e-05
0.7	0.03144836	0.0015708	1.972504612563031e-05
0.75	0.03141785	0.0015708	1.972504612563031e-05
0.8	0.03153992	0.0015708	1.972504612563031e-05
0.85	0.03138733	0.0015708	1.972504612563031e-05
0.9	0.03158569	0.0015708	1.972504612563031e-05
0.95	0.03198242	0.0015708	1.972504612563031e-05
1.0	0.03181458	0.0015708	1.972504612563031e-05
1.05	0.03182983	0.0015708	1.972504612563031e-05
1.1	0.03179932	0.0015708	1.972504612563031e-05
1.15	0.03189087	0.0015708	1.972504612563031e-05
1.2	0.03224182	0.0015708	1.972504612563031e-05
1.25	0.03227234	0.0015708	1.972504612563031e-05
1.3	0.03231812	0.0015708	1.972504612563031e-05
1.35	0.03256226	0.0015708	1.972504612563031e-05
1.4	0.03230286	0.0015708	1.972504612563031e-05
1.45	0.0322876	0.0015708	1.972504612563031e-05
1.5	0.03219604	0.0015708	1.972504612563031e-05
1.55	0.03245544	0.0015708	1.972504612563031e-05
1.6	0.03237915	0.0015708	1.972504612563031e-05
1.65	0.03251648	0.0015708	1.972504612563031e-05
1.7	0.03215027	0.0015708	1.972504612563031e-05
1.75	0.0322876	0.0015708	1.972504612563031e-05
1.8	0.03236389	0.0015708	1.972504612563031e-05
1.85	0.03242493	0.000392699375	4.931253683079447e-06
1.9	0.03257751	0.0015708	1.972504612563031e-05
1.95	0.03251648	0.0015708	1.972504612563031e-05
2.0	0.03265381	0.0015708	1.972504612563031e-05
2.05	0.03224182	0.0015708	1.972504612563031e-05
2.1	0.03224182	0.0015708	1.972504612563031e-05
2.15	0.0319519	0.0015708	1.972504612563031e-05
2.2	0.03205872	0.0015708	1.972504612563031e-05
2.25	0.03175354	0.0015708	1.972504612563031e-05
2.3	0.03167725	0.0015708	1.972504612563031e-05
2.35	0.0319519	0.0015708	1.972504612563031e-05
2.4	0.03192139	0.0015708	1.972504612563031e-05
2.45	0.03190613	0.0015708	1.972504612563031e-05
2.5	0.03201294	0.0015708	1.972504612563031e-05
2.55	0.0320282	0.0015708	1.972504612563031e-05
2.6	0.03245544	0.0015708	1.972504612563031e-05
2.65	0.03230286	0.0015708	1.972504612563031e-05
2.7	0.03234863	0.0015708	1.972504612563031e-05
2.75	0.0324707	0.0015708	1.972504612563031e-05
2.8	0.03227234	0.0015708	1.972504612563031e-05
2.85	0.03230286	0.0015708	1.972504612563031e-05
2.9	0.0324707	0.0015708	1.972504612563031e-05
2.95	0.03265381	0.0015708	1.972504612563031e-05
3.0	0.03260803	0.0015708	1.972504612563031e-05
3.05	0.03283691	0.0019635	2.465630765703789e-05
3.1	0.0330658	0.00314159	3.944996667801052e-05
3.15	0.03314209	0.00314159	3.944996667801052e-05
3.2	0.03321838	0.00314159	3.944996667801052e-05
3.25	0.03321838	0.00314159	3.944996667801052e-05
3.3	0.03327942	0.0023562	2.9587569188445467e-05
3.35	0.03379822	0.0015708	1.972504612563031e-05
3.4	0.03411865	0.0015708	1.972504612563031e-05
3.45	0.03413391	0.0015708	1.972504612563031e-05
3.5	0.0345459	0.00078539875	9.862507366158894e-06
3.55	0.03468323	-0.02474006	-0.000310668974185677
3.6	0.03430176	-0.06911509	-0.0008679006482219826
3.65	0.03408813	-0.15747245	-0.0019774327347631864
3.7	0.0340271	-0.22540944	-0.0028305395983909457
3.75	0.03337097	-0.28038735	-0.0035209150826287557
3.8	0.03352356	-0.30630551	-0.0038463778414086556
3.85	0.03381348	-0.34439735	-0.00432470945651569
3.9	0.03396606	-0.39662637	-0.004980566235606897
