t	I	a	y
0.0	0.02944946	0.0	0.0
0.05	0.0296936	0.0	0.0
0.1	0.0297699	0.0	0.0
0.15	0.0296936	0.0	0.0
0.2	0.02973938	0.0	0.0
0.25	0.02960205	0.0	0.0
0.3	0.03001404	0.0	0.0
0.35	0.02987671	0.0	0.0
0.4	0.02984619	0.0	0.0
0.45	0.02980042	0.0	0.0
0.5	0.02984619	0.0	0.0
0.55	0.02999878	0.0	0.0
0.6	0.03007507	0.0	0.0
0.65	0.02996826	0.0	0.0
0.7	0.03010559	0.0	0.0
0.75	0.03018188	0.0	0.0
0.8	0.02992249	0.0	0.0
0.85	0.02992249	0.0	0.0
0.9	0.02990723	0.0	0.0
0.95	0.03015137	0.0	0.0
1.0	0.02996826	0.0	0.0
1.05	0.03005981	0.0	0.0
1.1	0.0300293	0.0	0.0
1.15	0.02996826	0.0	0.0
1.2	0.0302124	0.0	0.0
1.25	0.03034973	0.0	0.0
1.3	0.03016663	0.0	0.0
1.35	0.03027344	0.0	0.0
1.4	0.03027344	0.0	0.0
1.45	0.03019714	0.0	0.0
1.5	0.0307312	0.0	0.0
1.55	0.03045654	0.0	0.0
1.6	0.03062439	0.0	0.0
1.65	0.0304718	0.0	0.0
1.7	0.03060913	0.0	0.0
1.75	0.03053284	0.0	0.0
1.8	0.03071594	0.0	0.0
1.85	0.03048706	0.0	0.0
1.9	0.03120422	0.0	0.0
1.95	0.03036499	0.0	0.0
2.0	0.0307312	0.0	0.0
2.05	0.03056335	0.0	0.0
2.1	0.03053284	0.0	0.0
2.15	0.03033447	0.0	0.0
2.2	0.03053284	0.0	0.0
2.25	0.03085327	0.0	0.0
2.3	0.03085327	-0.0015708	-1.972504612563031e-05
2.35	0.03117371	-0.00903209	-0.00011341888964912418
2.4	0.03096008	-0.02670356	-0.0003353252818427149
2.45	0.03118896	-0.06950779	-0.0008728319097533902
2.5	0.03114319	-0.11938061	-0.0014991011196561516
2.55	0.03109741	-0.17632202	-0.0022141329115509993
2.6	0.03096008	-0.23247803	-0.0029193021803830322
2.65	0.02983093	-0.28235085	-0.0035455713902857937
2.7	0.0308075	-0.32358429	-0.004063353097644089
2.75	0.0309906	-0.40133876	-0.005039741248410538
2.8	0.03114319	-0.47752244	-0.005996404478624606
2.85	0.03112793	-0.48341293	-0.006070373276022471
2.9	0.0315094	-0.48223483	-0.006055579491428248
2.95	0.03178406	-0.48223483	-0.006055579491428248
3.0	0.03157043	-0.48223483	-0.006055579491428248
3.05	0.0317688	-0.48223483	-0.006055579491428248
3.1	0.03208923	-0.48223483	-0.006055579491428248
3.15	0.03233337	-0.48223483	-0.006055579491428248
3.2	0.03211975	-0.48223483	-0.006055579491428248
3.25	0.03224182	-0.48223483	-0.006055579491428248
3.3	0.03266907	-0.48302023	-0.006065442014491063
3.35	0.03262329	-0.48851802	-0.006134479550357519
3.4	0.03303528	-0.5026552	-0.006312004714341691
3.45	0.03286743	-0.54349594	-0.006824855160168579
3.5	0.03279114	-0.59768845	-0.007505368121343574
3.55	0.03271484	-0.64245618	-0.008067531056911287
3.6	0.03297424	-0.68172611	-0.008560656331039295
