t	I	a	y
0.0	0.01127625	0.0	0.0
0.05	0.01081848	0.0	0.0
0.1	0.01052856	0.0	0.0
0.15	0.01011658	0.0	0.0
0.2	0.00958252	0.0	0.0
0.25	0.00933838	0.0	0.0
0.3	0.00900269	0.0	0.0
0.35	0.00810242	0.0	0.0
0.4	0.00784302	0.0	0.0
0.45	0.00765991	0.0	0.0
0.5	0.0075531	0.0	0.0
0.55	0.00779724	0.0	0.0
0.6	0.00793457	0.0	0.0
0.65	0.00775146	0.0	0.0
0.7	0.00773621	0.0	0.0
0.75	0.00769043	0.0	0.0
0.8	0.00758362	0.0	0.0
0.85	0.00785828	0.0	0.0
0.9	0.00802612	0.0	0.0
0.95	0.00776672	0.0	0.0
1.0	0.00772095	0.0	0.0
1.05	0.00769043	0.0	0.0
1.1	0.00752258	0.0	0.0
1.15	0.00776672	0.0	0.0
1.2	0.00804138	0.0	0.0
1.25	0.0080719	0.0	0.0
1.3	0.00802612	0.0	0.0
1.35	0.00798035	0.0	0.0
1.4	0.00775146	0.0	0.0
1.45	0.00782776	0.0	0.0
1.5	0.0080719	0.0	0.0
1.55	0.00814819	0.0	0.0
1.6	0.0080719	0.0	0.0
1.65	0.00802612	0.0	0.0
1.7	0.00787354	0.0	0.0
1.75	0.00787354	0.0	0.0
1.8	0.00816345	0.0	0.0
1.85	0.00849915	0.0	0.0
1.9	0.00840759	0.0	0.0
1.95	0.00836182	0.0	0.0
2.0	0.00828552	0.0	0.0
2.05	0.00822449	0.0	0.0
2.1	0.00843811	0.0	0.0
2.15	0.00900269	0.0	0.0
2.2	0.00897217	0.0	0.0
2.25	0.00883484	0.0	0.0
2.3	0.00872803	0.0	0.0
2.35	0.00865173	-0.00353429	-4.43812282094181e-05
2.4	0.00888062	-0.02356196	-0.00029587518959145427
2.45	0.00964355	-0.04044804	-0.0005079191842954798
2.5	0.00971985	-0.04398233	-0.000552300412504898
2.55	0.00959778	-0.04516043	-0.0005670941970991207
2.6	0.00959778	-0.05183632	-0.0006509255175597994
2.65	0.00958252	-0.06675889	-0.0008383130790335371
2.7	0.00958252	-0.08089607	-0.0010158382430177097
2.75	0.01017761	-0.09856754	-0.0012377446352113003
2.8	0.01037598	-0.11780981	-0.0014793760735305214
2.85	0.01031494	-0.13116159	-0.0016470387144518787
2.9	0.01017761	-0.14372797	-0.0018048388323104213
2.95	0.01014709	-0.16454104	-0.0020661953167552725
3.0	0.01010132	-0.18378331	-0.0023078267550744936
3.05	0.01013184	-0.19909858	-0.0025001455780796385
3.1	0.01078796	-0.21834085	-0.0027417770163988596
3.15	0.01091003	-0.22933644	-0.002879852213705022
3.2	0.01074219	-0.23090723	-0.002899577134257402
3.25	0.01062012	-0.23090723	-0.002899577134257402
3.3	0.01052856	-0.23090723	-0.002899577134257402
3.35	0.01043701	-0.23090723	-0.002899577134257402
3.4	0.01086426	-0.23090723	-0.002899577134257402
3.45	0.01098633	-0.23090723	-0.002899577134257402
3.5	0.01080322	-0.23090723	-0.002899577134257402
3.55	0.01048279	-0.23090723	-0.002899577134257402
3.6	0.01036072	-0.23090723	-0.002899577134257402
3.65	0.01019287	-0.23090723	-0.002899577134257402
3.7	0.01042175	-0.23090723	-0.002899577134257402
3.75	0.01060486	-0.23090723	-0.002899577134257402
3.8	0.01057434	-0.23090723	-0.002899577134257402
3.85	0.01011658	-0.23090723	-0.002899577134257402
3.9	0.01000977	-0.23090723	-0.002899577134257402
3.95	0.00985718	-0.23208533	-0.002914370918851625
4.0	0.00987244	-0.23404883	-0.002939027226508663
4.05	0.0100708	-0.24504441	-0.0030771022982415746
4.1	0.01016235	-0.26625018	-0.0033433900442178333
4.15	0.00959778	-0.28274355	-0.0035505026518172014
4.2	0.00947571	-0.30002232	-0.0037674777824793847
4.25	0.00935364	-0.30826901	-0.0038710341490656936
4.3	0.00917053	-0.32201349	-0.004043628051518458
4.35	0.00941467	-0.34518275	-0.004334571979578505
4.4	0.00958252	-0.37070821	-0.004655103476826997
4.45	0.00933838	-0.38641618	-0.0048523535613635505
4.5	0.00927734	-0.39112858	-0.004911528699740441
4.55	0.00923157	-0.39112858	-0.004911528699740441
4.6	0.00907898	-0.39112858	-0.004911528699740441
4.65	0.00935364	-0.38995048	-0.004896734915146218
4.7	0.0096283	-0.38091839	-0.004783316025497094
4.75	0.00958252	-0.3754206	-0.004714278489630638
4.8	0.00947571	-0.3754206	-0.004714278489630638
4.85	0.00952148	-0.3754206	-0.004714278489630638
4.9	0.00956726	-0.3754206	-0.004714278489630638
4.95	0.00979614	-0.3754206	-0.004714278489630638
5.0	0.01023865	-0.3754206	-0.004714278489630638
5.05	0.01075745	-0.3754206	-0.004714278489630638
5.1	0.01069641	-0.3754206	-0.004714278489630638
5.15	0.01075745	-0.3777768	-0.004743866058819084
5.2	0.01086426	-0.38170379	-0.00479317854855991
5.25	0.01089478	-0.38405999	-0.004822766117748355
5.3	0.01116943	-0.39034318	-0.004901666176677626
5.35	0.01167297	-0.40958545	-0.0051432976149968475
5.4	0.01147461	-0.44610649	-0.0056019041839782515
5.45	0.01141357	-0.48812532	-0.006129548288826111
5.5	0.0113678	-0.51365078	-0.006450079786074603
5.55	0.01132202	-0.52975146	-0.0066522612577158136
5.6	0.01161194	-0.53407115	-0.006706505008988048
5.65	0.01210022	-0.53446385	-0.006711436270519454
5.7	0.01191711	-0.53564195	-0.006726230055113678
5.75	0.0118866	-0.53564195	-0.006726230055113678
5.8	0.01164246	-0.53092955	-0.006667054916736786
5.85	0.01168823	-0.52621716	-0.006607879903933145
5.9	0.01194763	-0.52621716	-0.006607879903933145
5.95	0.01211548	-0.52621716	-0.006607879903933145
6.0	0.01193237	-0.52621716	-0.006607879903933145
6.05	0.01190186	-0.52621716	-0.006607879903933145
6.1	0.0116272	-0.52621716	-0.006607879903933145
6.15	0.01165771	-0.52621716	-0.006607879903933145
6.2	0.01196289	-0.52621716	-0.006607879903933145
6.25	0.01191711	-0.52621716	-0.006607879903933145
6.3	0.01170349	-0.52621716	-0.006607879903933145
6.35	0.01159668	-0.52621716	-0.006607879903933145
6.4	0.01116943	-0.52778796	-0.006627604950058775
6.45	0.01127625	-0.53132225	-0.006671986178268194
6.5	0.01141357	-0.53564195	-0.006726230055113678
6.55	0.01106262	-0.54820833	-0.00688403017297222
6.6	0.01077271	-0.5623455	-0.0070615552113831425
6.65	0.01055908	-0.57216299	-0.007184836624095082
6.7	0.00990295	-0.58355127	-0.0073278429573594
6.75	0.00979614	-0.59729575	-0.007500436859812166
6.8	0.00982666	-0.61575262	-0.007732205775068572
6.85	0.00933838	-0.6267482	-0.007870280846801483
6.9	0.0088501	-0.63538759	-0.0079787684749192
6.95	0.00846863	-0.64284888	-0.008072462318442693
7.0	0.00765991	-0.64402697	-0.008087255977463667
7.05	0.00752258	-0.64402697	-0.008087255977463667
7.1	0.00770569	-0.64245618	-0.008067531056911287
