t	I	a	y
0.0	0.01046753	0.0	0.0
0.05	0.01219177	0.0	0.0
0.1	0.01054382	0.0	0.0
0.15	0.01065063	0.0	0.0
0.2	0.01234436	0.0	0.0
0.25	0.00897217	0.0	0.0
0.3	0.01118469	0.0	0.0
0.35	0.01013184	0.0	0.0
0.4	0.00898743	0.0	0.0
0.45	0.01158142	0.0	0.0
0.5	0.00946045	0.0	0.0
0.55	0.0098114	0.0	0.0
0.6	0.01057434	0.0	0.0
0.65	0.0087738	0.0	0.0
0.7	0.01170349	0.0	0.0
0.75	0.00920105	0.0	0.0
0.8	0.01261902	0.0	0.0
0.85	0.01025391	0.0	0.0
0.9	0.01295471	0.0	0.0
0.95	0.01123047	0.0	0.0
1.0	0.01486206	0.0	0.0
1.05	0.01325989	0.0	0.0
1.1	0.01287842	0.0	0.0
1.15	0.01139832	0.0	0.0
1.2	0.01094055	0.0	0.0
1.25	0.01272583	0.0	0.0
1.3	0.01072693	0.0	0.0
1.35	0.01226807	0.0	0.0
1.4	0.01252747	0.0	0.0
1.45	0.00996399	0.0	0.0
1.5	0.01322937	0.0	0.0
1.55	0.0113678	0.0	0.0
1.6	0.01036072	0.0	0.0
1.65	0.01315308	0.0	0.0
1.7	0.01176453	0.0	0.0
1.75	0.01063538	0.0	0.0
1.8	0.01348877	0.0	0.0
1.85	0.01176453	0.0015708	1.972504612563031e-05
1.9	0.01069641	0.0015708	1.972504612563031e-05
1.95	0.01303101	0.0015708	1.972504612563031e-05
2.0	0.01176453	0.0015708	1.972504612563031e-05
2.05	0.0096283	0.0015708	1.972504612563031e-05
2.1	0.01223755	0.0015708	1.972504612563031e-05
2.15	0.00997925	0.0015708	1.972504612563031e-05
2.2	0.00917053	0.0	0.0
2.25	0.01130676	0.0	0.0
2.3	0.00984192	0.0	0.0
2.35	0.00906372	0.0	0.0
2.4	0.01148987	0.0	0.0
2.45	0.01022339	0.0	0.0
2.5	0.01045227	0.0	0.0
2.55	0.01225281	-0.01767147	-0.0002219063921935907
2.6	0.01116943	-0.02827435	-0.0003550502023950951
2.65	0.00990295	-0.04594583	-0.0005769567201619359
2.7	0.01210022	-0.05497791	-0.0006903754842378099
2.75	0.01141357	-0.07461288	-0.0009369381840884386
2.8	0.01106262	-0.10053104	-0.0012624009428683384
2.85	0.01081848	-0.12055871	-0.0015138949042503745
2.9	0.01295471	-0.14215717	-0.0017851137861847907
2.95	0.01119995	-0.17907092	-0.0022486517422708524
3.0	0.00999451	-0.22305325	-0.0028009521547757506
3.05	0.01245117	-0.24622251	-0.0030918960828357975
3.1	0.01112366	-0.27410416	-0.0034420150236994847
3.15	0.00996399	-0.29962962	-0.003762546520947977
3.2	0.01268005	-0.32358429	-0.004063353097644089
3.25	0.00920105	-0.35500023	-0.004457853266717195
3.3	0.01026917	-0.35814183	-0.004497303358968455
3.35	0.01037598	-0.34596815	-0.00434443450264132
3.4	0.00889587	-0.34243386	-0.004300053274431902
3.45	0.01185608	-0.34243386	-0.004300053274431902
3.5	0.01019287	-0.34243386	-0.004300053274431902
3.55	0.00917053	-0.34243386	-0.004300053274431902
3.6	0.01203918	-0.34243386	-0.004300053274431902
3.65	0.01069641	-0.34243386	-0.004300053274431902
3.7	0.00958252	-0.34243386	-0.004300053274431902
3.75	0.01142883	-0.34243386	-0.004300053274431902
3.8	0.01200867	-0.34871705	-0.004378953333361173
3.85	0.00999451	-0.37149361	-0.0046649659998898125
3.9	0.00956726	-0.40133876	-0.005039741248410538
3.95	0.01127625	-0.4394306	-0.005518072863517572
4.0	0.0100708	-0.48380563	-0.006075304537553878
4.05	0.00901794	-0.51679238	-0.006489529878325864
4.1	0.01170349	-0.54506673	-0.00684458008072096
4.15	0.01028442	-0.5686287	-0.007140455395885663
4.2	0.00964355	-0.59376145	-0.007456055506029498
4.25	0.01193237	-0.6263555	-0.007865349585270076
4.3	0.01087952	-0.65659335	-0.008245056095322209
4.35	0.00975037	-0.68683121	-0.008624762730947593
4.4	0.01251221	-0.71000047	-0.008915706659007639
4.45	0.01042175	-0.72727924	-0.009132681789669823
4.5	0.00978088	-0.7508412	-0.009428556979261276
4.55	0.01211548	-0.76969077	-0.00966525715604909
4.6	0.01078796	-0.79953593	-0.010040032530143066
4.65	0.00982666	-0.82113439	-0.010311251412077482
4.7	0.01254272	-0.82466869	-0.01035563276586015
4.75	0.01092529	-0.82231249	-0.010326045196671704
4.8	0.01283264	-0.81053151	-0.010178107601875978
4.85	0.01261902	-0.81053151	-0.010178107601875978
4.9	0.01023865	-0.81053151	-0.010178107601875978
4.95	0.01167297	-0.81053151	-0.010178107601875978
5.0	0.01321411	-0.81053151	-0.010178107601875978
5.05	0.01113892	-0.81053151	-0.010178107601875978
5.1	0.01055908	-0.81053151	-0.010178107601875978
5.15	0.01173401	-0.81053151	-0.010178107601875978
5.2	0.01203918	-0.81053151	-0.010178107601875978
5.25	0.01142883	-0.8140658	-0.010222488830085395
5.3	0.01158142	-0.82702488	-0.010385220209475346
5.35	0.01353455	-0.85058685	-0.01068109552464005
5.4	0.01347351	-0.8796466	-0.01104600825009796
5.45	0.01333618	-0.90517206	-0.011366539747346452
5.5	0.01295471	-0.93148292	-0.01169693376765776
5.55	0.01263428	-0.96014997	-0.012056915231584262
5.6	0.0145874	-0.99274402	-0.01246620931082484
5.65	0.01341248	-1.02690887	-0.012895228436191048
5.7	0.01234436	-1.05243432	-0.01321575980786629
5.75	0.01322937	-1.0708912	-0.013447528848695947
5.8	0.01528931	-1.08856267	-0.013669435240889538
5.85	0.0148468	-1.10230715	-0.013842029143342302
5.9	0.01483154	-1.12547641	-0.014132973071402351
5.95	0.01417542	-1.14275518	-0.014349948202064533
6.0	0.01559448	-1.14982377	-0.014438710784056619
6.05	0.01629639	-1.14982377	-0.014438710784056619
6.1	0.01513672	-1.14118438	-0.014330223155938904
6.15	0.01295471	-1.1301888	-0.014192148084205991
6.2	0.01373291	-1.1294034	-0.014182285561143175
6.25	0.01571655	-1.1294034	-0.014182285561143175
6.3	0.01489258	-1.1294034	-0.014182285561143175
6.35	0.01464844	-1.1294034	-0.014182285561143175
6.4	0.01370239	-1.1294034	-0.014182285561143175
6.45	0.01445007	-1.1294034	-0.014182285561143175
6.5	0.01577759	-1.1301888	-0.014192148084205991
6.55	0.0151825	-1.13686469	-0.014275979404666668
6.6	0.01502991	-1.14196978	-0.014340085679001717
6.65	0.01452637	-1.14982377	-0.014438710784056619
6.7	0.01545715	-1.16553175	-0.014635960994166421
6.75	0.01585388	-1.1941988	-0.014995942458092923
6.8	0.01469421	-1.23464684	-0.015503861642388404
6.85	0.01402283	-1.28059266	-0.01608081823697709
6.9	0.01376343	-1.32575309	-0.016647912434076213
6.95	0.01377869	-1.35677634	-0.017037481467191157
7.0	0.01582336	-1.37130622	-0.01721993789270674
7.05	0.01461792	-1.38583609	-0.01740239419264907
7.1	0.01245117	-1.40115137	-0.017594713141227465
7.15	0.01254272	-1.42000094	-0.017831413318015278
7.2	0.01455688	-1.45927088	-0.018324538717716537
