I	y
0.02603149	0.0
0.02632141	0.0
0.02670288	0.0
0.02679443	0.0
0.02697754	0.0
0.0269928	-0.0074166
0.02740479	-0.019725
0.0271759	-0.0231966
0.02732849	-0.027615
0.02766418	-0.036977800000000005
0.02784729	-0.0522844
0.02781677	-0.06901120000000001
0.02746582	-0.0926812
0.02760315	-0.12229500000000001
0.0276947	-0.1548544
0.02786255	-0.1652166
0.02772522	-0.1716338
0.0275116	-0.19872280000000003
0.02726746	-0.22881
0.02690125	-0.26331560000000004
0.02680969	-0.2899838
0.02641296	-0.3309066
0.02632141	-0.3531038
0.02635193	-0.37083
0.02597046	-0.406335
0.02581787	-0.45614720000000003
0.02545166	-0.4842356
0.02546692	-0.48870660000000005
0.02542114	-0.48718120000000004
0.02542114	-0.4753462
0.02516174	-0.44578500000000004
0.02522278	-0.44578500000000004
0.0254364	-0.44578500000000004
0.02540588	-0.44578500000000004
0.02522278	-0.44578500000000004
0.02526855	-0.44578500000000004
0.02557373	-0.44578500000000004
0.02545166	-0.4492566
0.02554321	-0.45367500000000005
0.02548218	-0.45809340000000004
0.02545166	-0.469455
0.02545166	-0.48129000000000005
0.02571106	-0.4941244
0.02577209	-0.51285
0.02555847	-0.5523
0.02574158	-0.5942222
0.02526855	-0.6312
0.02542114	-0.6504516
0.02560425	-0.6647588000000001
0.02565002	-0.6834844000000001
0.02545166	-0.7071544000000001
0.0256958	-0.73377
0.02557373	-0.75744
0.02577209	-0.7815834
0.02563477	-0.8037806000000001
0.02577209	-0.8230322
0.02583313	-0.82845
0.02581787	-0.82845
0.02593994	-0.8195606000000001
0.02552795	-0.8091984
0.02574158	-0.808725
0.02580261	-0.808725
0.02565002	-0.808725
0.02561951	-0.808725
0.02546692	-0.808725
0.02557373	-0.8106712
0.02565002	-0.8116706
0.02549744	-0.81267
0.02537537	-0.816615
0.02575684	-0.8279766000000001
0.02566528	-0.8452294
0.02574158	-0.8669006
0.02566528	-0.8915700000000001
0.02560425	-0.9092962
0.02558899	-0.9329662000000001
0.0255127	-0.9699966000000001
0.0256958	-1.005975
0.0255127	-1.0212816
0.02552795	-1.0385344
0.0254364	-1.0587328
0.02500916	-1.0809300000000002
0.02519226	-1.1001816000000002
0.02340698	-1.1144362
0.02770996	-1.1243250000000002
0.02552795	-1.1459962000000001
0.02293396	-1.147995
0.02548218	-1.14405
0.02561951	-1.1223262
0.02571106	-1.1065462
0.02589417	-1.1065462
0.02592468	-1.1065462
0.02565002	-1.1065462
0.02571106	-1.1085450000000001
0.02593994	-1.1085450000000001
0.02603149	-1.1114906000000002
0.02606201	-1.1174344
0.02612305	-1.1243250000000002
0.02589417	-1.1376328
0.0259552	-1.1568844
0.02598572	-1.1805544000000001
0.02593994	-1.2111150000000002
0.02586365	-1.2486188
0.02566528	-1.2791794
0.02574158	-1.3112128
0.02592468	-1.337355
0.02578735	-1.3624978
0.0244751	-1.3935844
0.02226257	-1.4142562
0.02354431	-1.4260912
0.02619934	-1.4305622
0.02635193	-1.4320350000000002
0.02604675	-1.4320350000000002
0.02618408	-1.4300362000000002
0.02604675	-1.3866412000000001
0.02624512	-1.3866412000000001
0.02604675	-1.3866412000000001
0.02622986	-1.3866412000000001
0.02586365	-1.3866412000000001
0.02609253	-1.3866412000000001
0.02555847	-1.3866412000000001
0.02581787	-1.3866412000000001
0.02610779	-1.3876406000000001
0.02589417	-1.3935844
0.02555847	-1.3980028
0.02581787	-1.40442
0.02560425	-1.4123100000000002
0.02554321	-1.4221988
0.0254364	-1.4290894
0.02566528	-1.4339812
0.02548218	-1.4453428
0.02536011	-1.46754
0.02563477	-1.503045
0.02539063	-1.5365512
0.02557373	-1.5725822
0.02558899	-1.5996712
0.02581787	-1.6209216
0.02561951	-1.6509562000000002
0.02876282	-1.676625
0.027771	-1.692405
0.02572632	-1.7111306
0.0239563	-1.7338012
0.02412415	-1.7520534
0.0246582	-1.7634150000000002
0.02581787	-1.76736
0.02597046	-1.76736
0.02615356	-1.7638884000000001
0.02619934	-1.7426906
0.02629089	-1.7318550000000001
0.02648926	-1.7318550000000001
0.02641296	-1.7318550000000001
0.02601624	-1.7318550000000001
0.02641296	-1.7318550000000001
0.02626038	-1.7338012
0.02629089	-1.7338012
0.02604675	-1.7377462000000001
0.02650452	-1.7446894
0.02641296	-1.7574712000000001
0.02645874	-1.7644144000000002
0.02619934	-1.7713050000000001
0.02606201	-1.7929762
0.02593994	-1.83837
0.0259552	-1.8753478000000001
0.0254364	-1.9064344000000002
0.02587891	-1.9286316000000001
0.02571106	-1.9527750000000001
0.02549744	-1.9813894
0.02542114	-2.0020612
0.02586365	-2.008005
0.0280304	-2.0138962
0.02790833	-2.0218388
0.02137756	-2.02773
0.02580261	-2.02773
0.02520752	-2.0217862
0.02580261	-1.9922250000000001
0.02560425	-1.9922250000000001
0.02583313	-1.9922250000000001
0.02572632	-1.9922250000000001
0.02560425	-1.9922250000000001
0.02558899	-1.9922250000000001
0.02555847	-1.9922250000000001
0.02566528	-1.9922250000000001
0.02560425	-1.9922250000000001
0.02531433	-1.9932244000000001
0.02554321	-1.9956966
0.02549744	-1.9981162000000001
0.02581787	-2.0094778
0.02574158	-2.0217862
0.02529907	-2.0326744
0.02561951	-2.055345
0.02537537	-2.0800144
0.0254364	-2.10663
0.02554321	-2.1406622
0.02522278	-2.1599138
0.02511597	-2.1717488
0.02534485	-2.1914738
0.02548218	-2.2023094
0.02520752	-2.2151438
0.02552795	-2.2220344
0.02532959	-2.228925
0.02455139	-2.2491234
0.02459717	-2.27232
0.02386475	-2.2881
0.02453613	-2.3068256000000003
0.02496338	-2.3240784000000003
0.02511597	-2.3295488
0.02632141	-2.3389116000000003
0.02612305	-2.3433300000000004
0.02604675	-2.3255512
0.02586365	-2.2940438
0.02598572	-2.2940438
0.02555847	-2.2940438
0.02575684	-2.2940438
0.02583313	-2.2940438
0.02597046	-2.2940438
0.02587891	-2.2940438
0.02578735	-2.2940438
0.02554321	-2.29599
0.02571106	-2.2994616
0.02565002	-2.3068256000000003
0.02558899	-2.3142422000000002
0.02566528	-2.323605
0.02586365	-2.3319684
0.02584839	-2.3433300000000004
0.0255127	-2.3576372
0.02568054	-2.3808338
0.02545166	-2.4069234
0.02571106	-2.4311194
0.02565002	-2.4745144
0.02557373	-2.4952388
0.02589417	-2.4961856
0.02574158	-2.5021294000000003
0.02598572	-2.5080206
0.02580261	-2.5228538
0.0266571	-2.5415794000000003
0.02493286	-2.5474706
0.02410889	-2.5548872
0.02227783	-2.57214
0.02600098	-2.5903921999999997
0.02890015	-2.5987556
0.02548218	-2.6027006000000004
0.02174377	-2.6037000000000003
0.02679443	-2.6032265999999997
0.02658081	-2.5889194
0.02616882	-2.5538878
0.02600098	-2.5465238
0.02615356	-2.5465238
0.02603149	-2.5465238
0.02586365	-2.5465238
0.02580261	-2.5465238
0.02583313	-2.5489434
0.02575684	-2.5504688
0.02566528	-2.5578328
0.02590942	-2.5741388
0.02606201	-2.5835016
0.02568054	-2.6135888
0.02580261	-2.6525128
0.02583313	-2.6983800000000002
0.02555847	-2.7398288
0.02574158	-2.7703894
0.02513123	-2.7876422
0.02539063	-2.8127850000000003
0.02536011	-2.8369284
0.02507019	-2.8532344000000003
0.02537537	-2.8650694000000003
0.02508545	-2.8739588
0.02510071	-2.8783772
0.02514648	-2.9045194
0.02532959	-2.9202994
0.02534485	-2.9271900000000004
0.02520752	-2.9276634
0.02497864	-2.9340806
0.02520752	-2.9449688
0.02470398	-2.962695
0.02513123	-2.9730572
0.02555847	-2.994255
0.02619934	-3.0213966000000005
0.02629089	-3.0435938
0.02609253	-3.0702094
0.02532959	-3.0790988
0.02568054	-3.0790988
0.02537537	-3.0790988
0.02522278	-3.0712088
0.02561951	-3.041595
0.0256958	-3.0357038000000003
0.02589417	-3.0357038000000003
0.02600098	-3.0357038000000003
0.02642822	-3.0357038000000003
0.02580261	-3.0357038000000003
0.0262146	-3.0357038000000003
0.02589417	-3.0357038000000003
0.02590942	-3.03765
0.02601624	-3.0411216000000003
0.02583313	-3.041595
0.02581787	-3.0499584
0.02583313	-3.0623194000000002
0.02557373	-3.0805716000000003
0.02584839	-3.1086600000000004
0.02575684	-3.1367484
0.02558899	-3.1628906
0.02593994	-3.18756
0.02565002	-3.1974488
0.02613831	-3.2117034
0.02601624	-3.2230650000000005
0.02613831	-3.2314284
0.0262146	-3.2408438
0.02633667	-3.2575706
0.02635193	-3.2694056000000002
0.02601624	-3.278295
0.0262146	-3.2881838
0.02581787	-3.3108544
0.02610779	-3.3226894000000002
0.02626038	-3.3315788000000004
0.0262146	-3.3434138
0.02619934	-3.3685566
0.02597046	-3.3936994
0.02586365	-3.4055344
0.02566528	-3.4084800000000004
0.02633667	-3.4237866
0.02574158	-3.4439850000000005
0.02600098	-3.4508756000000003
0.02593994	-3.4538738
0.02606201	-3.4538738
0.02616882	-3.4538738
0.02603149	-3.4538738
0.02633667	-3.4538738
0.02615356	-3.4474566
0.02603149	-3.44004
0.02642822	-3.44004
0.02606201	-3.44004
0.02618408	-3.4380938
0.02655029	-3.4232606
0.02618408	-3.4143712
0.02642822	-3.4143712
0.02627563	-3.4173694
0.02622986	-3.4222612
0.02622986	-3.4302038
0.02593994	-3.4499288
0.02568054	-3.4637100000000003
0.02574158	-3.4725994
0.02552795	-3.4844344
0.02563477	-3.5149950000000003
0.0256958	-3.5440828
0.02557373	-3.5593894
0.02546692	-3.5746434
0.02539063	-3.593895
0.02531433	-3.6057300000000003
0.02536011	-3.6175650000000004
0.02528381	-3.6294000000000004
0.02540588	-3.6392362000000005
0.02523804	-3.6520706000000005
0.02500916	-3.6707962000000003
0.02537537	-3.6910472000000003
0.02487183	-3.7122450000000002
0.02493286	-3.7270256
0.02449036	-3.7369144000000003
0.02479553	-3.7541672000000004
0.0249176	-3.7654762
0.02468872	-3.77142
0.02455139	-3.77142
0.02445984	-3.7743656000000003
0.02406311	-3.7930912
0.0244751	-3.79509
0.02461243	-3.79509
0.02459717	-3.7936172000000004
0.02470398	-3.7911449999999998
0.0246582	-3.767475
0.02476501	-3.7615838000000004
0.02500916	-3.7615838000000004
0.02516174	-3.7615838000000004
0.0254364	-3.7615838000000004
0.0252533	-3.7615838000000004
0.02563477	-3.7615838000000004
0.02592468	-3.7615838000000004
0.02572632	-3.7635300000000003
0.02603149	-3.7635300000000003
0.02603149	-3.7635300000000003
0.02616882	-3.7654762
0.02624512	-3.7753650000000003
0.02609253	-3.7783105999999997
0.02636719	-3.7975621999999998
0.02636719	-3.8167612
0.026474	-3.8443762
0.02680969	-3.8719912
0.0267334	-3.8951878000000004
0.02682495	-3.9134400000000005
0.02703857	-3.9341644000000002
0.02749634	-3.9627262
0.02749634	-3.9869222
0.02818298	-3.9962850000000003
0.02819824	-4.0076466
0.02810669	-4.0297912
0.02835083	-4.0549866
0.02828979	-4.0692412000000004
0.02870178	-4.07124
0.02816772	-4.07124
0.02851868	-4.0756584
0.02827454	-4.0929112000000005
0.02835083	-4.098855
0.02827454	-4.1018006
0.02780151	-4.1151084
0.02801514	-4.12647
0.02780151	-4.1284162
0.02772522	-4.1284162
0.02778625	-4.1284162
0.02731323	-4.1284162
0.02746582	-4.1195794
0.0276947	-4.1037994
0.02754211	-4.1028
0.02763367	-4.1028
0.0275116	-4.1028
0.02778625	-4.099854400000001
0.02787781	-4.0894922000000005
0.02810669	-4.08702
0.02819824	-4.0855472
0.02833557	-4.0880194
0.02812195	-4.0889662
0.02703857	-4.1008012
0.02658081	-4.1102166
0.02682495	-4.1235244
0.02700806	-4.1471944
0.02655029	-4.1757562
0.02642822	-4.201425
0.02633667	-4.2250950000000005
0.02622986	-4.2517106
0.02603149	-4.26849
0.02604675	-4.272435000000001
0.02593994	-4.2734344
0.02613831	-4.2862162
0.02546692	-4.3059412
0.02572632	-4.31583
0.02601624	-4.3168294
0.02561951	-4.3296111999999995
0.02554321	-4.349336200000001
0.02528381	-4.3596984
0.02565002	-4.362170600000001
0.02568054	-4.3735322000000005
0.02502441	-4.38684
0.02513123	-4.3927312
0.02537537	-4.3927312
0.02540588	-4.3912584
0.02540588	-4.3808962
0.02581787	-4.3651162
0.02552795	-4.3651162
0.02554321	-4.3651162
0.0256958	-4.3651162
0.02549744	-4.3651162
0.02555847	-4.3651162
0.02554321	-4.3651162
0.02536011	-4.3651162
0.02552795	-4.3656422
0.0254364	-4.369061200000001
0.02572632	-4.371060000000001
0.02545166	-4.37895
0.02555847	-4.3887862
0.02542114	-4.40262
0.02536011	-4.4341800000000005
0.02479553	-4.473630000000001
0.02497864	-4.4958272
0.02474976	-4.509135
0.02474976	-4.5268612
0.02494812	-4.5544762
0.02514648	-4.5781462
0.02493286	-4.59198
0.02522278	-4.613177800000001
0.0254364	-4.621541199999999
0.02522278	-4.627485
0.02589417	-4.6383206
0.0256958	-4.647683400000001
0.02583313	-4.659045
0.02578735	-4.6674084
0.02627563	-4.6698806
0.02638245	-4.6767712
0.02613831	-4.682715
0.02633667	-4.6822416
0.02658081	-4.677770600000001
0.02648926	-4.6718794
0.0266571	-4.67088
0.02651978	-4.67088
0.0266571	-4.67088
0.02708435	-4.6605178
0.02778625	-4.6531012
0.02818298	-4.6531012
0.02839661	-4.6531012
0.0279541	-4.6531012
0.02789307	-4.6551
0.02807617	-4.6560994
0.02810669	-4.6600444
0.02734375	-4.6698806
0.02655029	-4.6767712
0.02696228	-4.7019666
0.02760315	-4.729055600000001
0.02832031	-4.7517262
0.02879333	-4.785285
0.0291748	-4.8005916
0.02999878	-4.8138993999999995
0.03038025	-4.8272072
0.03108215	-4.848405
0.03199768	-4.8755466
0.03222656	-4.8888544
0.03257751	-4.902162199999999
0.03257751	-4.9095262
0.03237915	-4.915943400000001
0.03225708	-4.9184156
0.0324707	-4.919415
0.03288269	-4.9213612
0.03263855	-4.92336
0.03305054	-4.9381406
0.03239441	-4.958865
0.03250122	-4.96281
0.03248596	-4.96281
0.03222656	-4.9608112
0.03292847	-4.9514484
0.03340149	-4.93914
0.03378296	-4.93914
0.03416443	-4.93914
0.03436279	-4.930250600000001
0.03398132	-4.92336
0.03456116	-4.92336
0.03483582	-4.92336
0.03492737	-4.92336
0.03492737	-4.92336
0.03512573	-4.9238334
0.03512573	-4.926305600000001
0.03533936	-4.930250600000001
0.03392029	-4.943085000000001
0.03274536	-4.952447800000001
0.03216553	-4.96281
0.03108215	-4.990898400000001
0.03042603	-5.0239312
0.03033447	-5.0367656
0.03018188	-5.0515462
0.02992249	-5.0619084
0.02886963	-5.0831062000000005
0.02839661	-5.093468400000001
0.02874756	-5.0979394000000005
0.02848816	-5.1067762000000005
0.02807617	-5.12061
0.0274353	-5.1393356
0.0272522	-5.1551156
0.02703857	-5.1664772
0.02670288	-5.183730000000001
0.02630615	-5.194565600000001
0.02604675	-5.2083994
0.02603149	-5.2148166
0.02597046	-5.2172362
0.02612305	-5.2295972
0.02607727	-5.2379606
0.02563477	-5.2404328
0.02542114	-5.2487962
0.02529907	-5.260631200000001
0.02502441	-5.269520600000001
0.0252533	-5.2724662
0.02552795	-5.274465
0.02552795	-5.2877728
0.02508545	-5.2921911999999995
0.02555847	-5.2921911999999995
0.02575684	-5.2921911999999995
0.02532959	-5.286300000000001
0.02565002	-5.2636294
0.02592468	-5.2527412
0.02590942	-5.2527412
0.02577209	-5.2527412
0.02590942	-5.2527412
0.02563477	-5.2527412
0.0256958	-5.2527412
0.02552795	-5.2532672
0.02546692	-5.25474
0.02555847	-5.2591584000000005
0.02539063	-5.262630000000001
0.02503967	-5.2729922
0.025177	-5.27841
0.02516174	-5.2912444
0.02490234	-5.2961362
0.02528381	-5.313915
0.02534485	-5.3405306
0.02586365	-5.3583094000000004
0.02601624	-5.37309
0.02676392	-5.3873972000000006
0.02711487	-5.4017044
0.02772522	-5.4189571999999995
0.02835083	-5.4381562
0.02919006	-5.451516600000001
0.02999878	-5.4628256
0.03033447	-5.477132800000001
0.02998352	-5.4815512
0.03067017	-5.484549400000001
0.03102112	-5.5022756
0.03141785	-5.5185816
0.03189087	-5.53089
0.0317688	-5.535308400000001
0.0316925	-5.5367812
0.03178406	-5.5367812
0.03153992	-5.532836200000001
0.03384399	-5.515583400000001
0.03463745	-5.4973312000000005
0.03466797	-5.495385
0.03451538	-5.495385
0.03494263	-5.495385
0.03477478	-5.495385
0.03482056	-5.495385
0.03462219	-5.495385
0.03460693	-5.495385
0.03457642	-5.495385
0.03459167	-5.496857800000001
0.03482056	-5.4993300000000005
0.03427124	-5.5012762
0.03300476	-5.5161094
0.03182983	-5.5294172
0.03182983	-5.5407262
0.03244019	-5.5811756
0.03300476	-5.6245706
0.03340149	-5.647241200000001
0.03343201	-5.66502
0.03361511	-5.6808000000000005
0.03323364	-5.689689400000001
0.03358459	-5.7029972
0.03356934	-5.724195000000001
0.0333252	-5.7360299999999995
0.03338623	-5.74392
0.03349304	-5.7562284
0.03320312	-5.773481200000001
0.03286743	-5.7877884
0.03305054	-5.8040944
0.03312683	-5.811458400000001
0.03283691	-5.8168762
0.03288269	-5.8168762
0.03291321	-5.813930600000001
0.03373718	-5.787315
0.03303528	-5.775480000000001
0.0329895	-5.775480000000001
0.03294373	-5.775480000000001
0.03305054	-5.775480000000001
0.03297424	-5.775480000000001
0.03312683	-5.775480000000001
0.03321838	-5.775480000000001
0.03314209	-5.775480000000001
0.03303528	-5.775480000000001
0.03291321	-5.7813712
0.03320312	-5.7932062
0.03259277	-5.8080394
0.03237915	-5.82282
0.03208923	-5.8479628
0.03134155	-5.876051200000001
0.02981567	-5.9027194000000005
0.0296936	-5.913555
0.02923584	-5.9224444
0.02874756	-5.9391712000000005
0.02709961	-5.9633671999999995
0.02641296	-5.98062
0.02642822	-5.9835656
0.02626038	-5.9895094
0.02590942	-5.9954006
0.0254364	-6.00429
0.02523804	-6.0126534
0.02529907	-6.0250144
0.02436829	-6.0462122
0.02456665	-6.0575212
0.02438354	-6.0614662
0.02462769	-6.0614662
0.02459717	-6.0614662
0.02461243	-6.0496312
0.02514648	-6.019596600000001
0.02523804	-6.0180712000000005
0.02534485	-6.0180712000000005
0.02531433	-6.0180712000000005
0.02511597	-6.0180712000000005
0.02511597	-6.0180712000000005
0.02548218	-6.0180712000000005
0.02539063	-6.0180712000000005
0.02519226	-6.0200700000000005
0.02507019	-6.0200700000000005
0.02529907	-6.0230156
0.02487183	-6.0377962
0.02487183	-6.0442134
0.02481079	-6.0535762
0.02488708	-6.0703556
0.02497864	-6.0811912
0.02484131	-6.0960244
0.02557373	-6.118695000000001
0.02586365	-6.1369472
0.02693176	-6.1561462
0.02774048	-6.1724522
0.02827454	-6.18576
0.02888489	-6.2034862
0.02946472	-6.213375
0.02980042	-6.2222644
0.03010559	-6.2350462
0.03051758	-6.2419894
0.03153992	-6.246881200000001
0.03286743	-6.2754956
0.03294373	-6.285384400000001
0.03349304	-6.2878566000000005
0.03317261	-6.28833
0.0337677	-6.2873306
0.03424072	-6.270551200000001
0.03720093	-6.2464078
0.03825378	-6.242936200000001
0.03797913	-6.242936200000001
0.03796387	-6.242936200000001
0.03804016	-6.242936200000001
0.03807068	-6.242936200000001
0.03770447	-6.242936200000001
0.0380249	-6.242936200000001
0.03773499	-6.242936200000001
0.03794861	-6.246881200000001
0.03475952	-6.260715
0.03337097	-6.276495
0.03404236	-6.2908022
0.03483582	-6.315945
0.03787231	-6.3445594000000005
0.0380249	-6.3563944
0.0388031	-6.369702200000001
0.04026794	-6.39879
0.04180908	-6.4125712
0.04273987	-6.4283512
0.04351807	-6.4530206
0.04437256	-6.4796362
0.04554749	-6.497888400000001
0.04530334	-6.5003606000000005
0.04547119	-6.5087766
0.04560852	-6.53292
0.04560852	-6.5467012
0.0459137	-6.5467012
0.04580688	-6.5467012
0.04574585	-6.544755
0.04595947	-6.520085600000001
0.04534912	-6.505305
0.04498291	-6.505305
0.04496765	-6.505305
0.04510498	-6.505305
0.04508972	-6.505305
0.04512024	-6.505305
0.04554749	-6.505305
0.04528809	-6.505305
0.04536438	-6.5063044
0.04600525	-6.5161406
0.04588318	-6.5309212
0.04582214	-6.544755
0.04496765	-6.562481200000001
0.04356384	-6.5920950000000005
0.04159546	-6.6216562
0.03627014	-6.6492712
0.03497314	-6.6719944
0.03410339	-6.679884400000001
0.03390503	-6.68283
0.03337097	-6.686775000000001
0.03312683	-6.690720000000001
0.03239441	-6.7005562
0.03109741	-6.712391200000001
0.02960205	-6.7276978000000005
0.02874756	-6.7321162
0.02896118	-6.7321162
0.02859497	-6.7321162
0.02893066	-6.731169400000001
0.02716064	-6.716336200000001
0.02627563	-6.700082800000001
0.02610779	-6.69861
0.02566528	-6.69861
0.02606201	-6.69861
0.02601624	-6.69861
0.02615356	-6.69861
0.0262146	-6.69861
0.02615356	-6.69861
0.02601624	-6.700082800000001
0.02711487	-6.714390000000001
0.02853394	-6.7286972
0.02827454	-6.734115
0.02799988	-6.7395328
0.02728271	-6.7518412
0.02574158	-6.789818400000001
0.02508545	-6.8159606
0.0259552	-6.840630000000001
0.02688599	-6.87219
0.02813721	-6.892388400000001
0.02920532	-6.9106406
0.03115845	-6.927420000000001
0.03347778	-6.9530362000000006
0.03404236	-6.9594534
0.03442383	-6.9609262
0.03555298	-6.9698156
0.03645325	-6.9826500000000005
0.03648376	-6.9826500000000005
0.03645325	-6.9826500000000005
0.03869629	-6.9722878
0.04244995	-6.947145
0.04283142	-6.947145
0.04283142	-6.947145
0.0428009	-6.947145
0.04290771	-6.947145
0.04299927	-6.9476184
0.04295349	-6.9490912
0.04295349	-6.9490912
0.04170227	-6.951090000000001
0.03704834	-6.9698156
0.03610229	-6.97476
0.03773499	-6.9855956
0.04219055	-7.0122112
0.04768372	-7.0674412
0.05032349	-7.094109400000001
0.05549622	-7.1221978
0.05610657	-7.1365050000000005
0.05702209	-7.1439216000000005
0.05839539	-7.158176200000001
0.06015015	-7.168065
0.06054687	-7.175955
0.06091309	-7.1769544
0.06143188	-7.1828456
0.06219482	-7.1857912
0.06208801	-7.1857912
0.06251526	-7.1823722000000005
0.0634613	-7.152285
0.06706238	-7.132560000000001
0.06726074	-7.132560000000001
0.06715393	-7.132560000000001
0.06735229	-7.132560000000001
0.06745911	-7.132560000000001
0.06716919	-7.132560000000001
0.06736755	-7.132560000000001
0.06723022	-7.132560000000001
0.06704712	-7.132560000000001
