I	y
0.06636047	0.0
0.07183838	0.0
0.07463074	0.0
0.07740784	0.0
0.07969666	0.0
0.08291626	0.0
0.08401489	0.0
0.08477783	0.0
0.08569336	0.0
0.08680725	0.0
0.08753967	0.0
0.08796692	0.0
0.08894348	0.0
0.08927917	0.0
0.08964539	0.0
0.08999634	0.0
0.09062195	0.0
0.09109497	0.0
0.09152222	0.0
0.09202576	0.0
0.09217834	0.0
0.09283447	0.0
0.09352112	0.0
0.09501648	0.0
0.09585571	0.0
0.09674072	0.0
0.09703064	0.0
0.09741211	0.0
0.09698486	0.0
0.09648132	0.0
0.09675598	0.0
0.10040283	0.0
0.10258484	0.0
0.10275269	0.0
0.10247803	0.0
0.10237122	0.0
0.10240173	0.0
0.10206604	0.0
0.10194397	0.0
0.10174561	0.0
0.10168457	0.0
0.10179138	0.0
0.1013031	0.0
0.10089111	0.0
0.10079956	0.0
0.10061646	0.0
0.10021973	0.0
0.1000061	0.0
0.09991455	0.0
0.09962463	0.0
0.0994873	0.0
0.09944153	0.0
0.09898376	0.0
0.09861755	0.0
0.09851074	0.0
0.09777832	0.0
0.09681702	0.0
0.09436035	0.0
0.09327698	0.0
0.09266663	0.0
0.09268188	0.0
0.09146118	0.0
0.08940125	0.0
0.0867157	0.0
0.0841217	0.0
0.08432007	0.0
0.0864563	0.0
0.08488464	0.0
0.07914734	0.0
0.07649231	0.0
0.07380676	0.0
0.06898499	0.0
0.06698608	0.0
0.06533813	0.0
0.06419373	0.0
0.06199646	0.0
0.06188965	0.0
0.06282043	0.0
0.06393433	0.0
0.06491089	0.0
0.06472778	0.0
0.06419373	0.0
0.06336975	0.0
0.06246948	0.0
0.06033325	0.0
0.05975342	0.0
0.05960083	0.0
0.06008911	0.0
0.06007385	0.0
0.0606842	0.0
0.06089783	0.0
0.06181335	0.0
0.06291199	0.0
0.06358337	0.0
0.06382751	0.0
0.06407166	0.0
0.06465149	0.0
0.06469727	0.0
0.06481934	0.0
0.06481934	0.0
0.06491089	0.0
0.06494141	0.0
0.06483459	0.0
0.06454468	0.0
0.06396484	0.0
0.06390381	0.0
0.06373596	0.0
0.06364441	0.0
0.06388855	0.0
0.06381226	0.0
0.06369019	0.0
0.06401062	0.0
0.06399536	0.0
0.06411743	0.0
0.06404114	0.0
0.06422424	0.0
0.06385803	-0.003945
0.06393433	-0.0029456
0.06347656	0.0
0.06355286	0.0
0.06329346	0.0
0.0632019	0.0
0.06289673	-0.0009994000000000001
0.06288147	-0.0019462000000000001
0.06262207	-0.0019462000000000001
0.06236267	-0.0019462000000000001
0.06257629	-0.0019462000000000001
0.06231689	-0.0019462000000000001
0.06240845	-0.0019462000000000001
0.06204224	-0.0019462000000000001
0.06211853	-0.0019462000000000001
0.06219482	-0.0019462000000000001
0.06192017	-0.0019462000000000001
0.06195068	-0.0019462000000000001
0.0620575	-0.0019462000000000001
0.06201172	-0.0019462000000000001
0.06199646	-0.0019462000000000001
0.06202698	-0.0019462000000000001
0.06242371	-0.0019462000000000001
0.06268311	-0.0019462000000000001
0.06280518	-0.0019462000000000001
0.06283569	-0.0019462000000000001
0.06278992	-0.0019462000000000001
0.06282043	-0.0019462000000000001
0.06340027	-0.0019462000000000001
